,Name,Strand,Start,Stop,Note,Genome,Counts
1197,nupC,+,2511064,2512266,permease of transport system for 3 nucleosides,NC_000913.2,510
1198,insL1,+,2512353,2513465,IS186 transposase,NC_000913.2,8198
1199,yfeC,+,2516489,2516833,putative DNA-binding protein%2C DUF1323 family,NC_000913.2,66
1200,yfeD,+,2516835,2517227,conserved protein%2C DUF1323 family%3B N-terminal HTH domain of the MerR superfamily,NC_000913.2,170
1201,yfeN,+,2523149,2523913,putative sugar hydrolase,NC_000913.2,22
1202,yfeH,+,2524968,2525966,putative cytochrome oxidase,NC_000913.2,258
1203,cysZ,+,2529485,2530246,required for sulfate transport,NC_000913.2,58
1204,cysK,+,2530431,2531402,cysteine synthase A%2C O-acetylserine sulfhydrolase A,NC_000913.2,1444
1205,ptsH,+,2531786,2532043,PTS system protein HPr,NC_000913.2,602
1206,ptsI,+,2532088,2533815,PEP-protein phosphotransferase system enzyme I,NC_000913.2,7194
1207,crr,+,2533856,2534365,PTS system%2C glucose-specific IIA component,NC_000913.2,2498
1208,yfeK,+,2535364,2535738,hypothetical protein,NC_000913.2,4
1209,yfeS,+,2535771,2536505,hypothetical protein,NC_000913.2,101
1210,murQ,+,2543795,2544691,putative regulator,NC_000913.2,326
1211,murP,+,2544695,2546119,N-acetylmuramic acid permease%2C EIIBC component%2C PTS system,NC_000913.2,306
1212,yfeW,+,2546124,2547428,putative beta-lactamase,NC_000913.2,377
1213,amiA,+,2550374,2551243,N-acetylmuramoyl-l-alanine amidase I,NC_000913.2,467
1214,hemF,+,2551247,2552146,coproporphyrinogen III oxidase,NC_000913.2,1185
1215,intZ,+,2556880,2558088,putative prophage integrase,NC_000913.2,1692
1216,yffL,+,2558279,2558920,CPZ-55 prophage%3B putative protein,NC_000913.2,5
1217,yffM,+,2559390,2559635,CPZ-55 prophage%3B putative protein,NC_000913.2,27
1218,yffN,+,2559647,2560015,CPZ-55 prophage%3B putative protein,NC_000913.2,4
1219,yffO,+,2560133,2560549,CPZ-55 prophage%3B putative protein,NC_000913.2,6
1220,yffP,+,2560546,2561139,CPZ-55 prophage%3B putative protein,NC_000913.2,24
1221,yffQ,+,2561614,2561991,CPZ-55 prophage%3B putative protein,NC_000913.2,2
1222,yffR,+,2562002,2562394,CPZ-55 prophage%3B putative protein,NC_000913.2,9
1223,yffS,+,2562545,2563354,CPZ-55 prophage%3B putative protein,NC_000913.2,124
1224,talA,+,2576688,2577638,transaldolase A,NC_000913.2,144
1225,tktB,+,2577658,2579661,transketolase 2 isozyme,NC_000913.2,473
1226,narQ,+,2583753,2585453,sensor for nitrate reductase system%2C protein histidine kinase (acts on NarP and narL),NC_000913.2,167
1227,acrD,+,2585617,2588730,aminoglycoside/multidrug efflux system,NC_000913.2,419
1228,yffB,+,2589269,2589625,putative reductase%2C function unknown%2C ArsC family%3B low abundance protein,NC_000913.2,106
1229,dapE,+,2589629,2590756,N-succinyl-diaminopimelate deacylase,NC_000913.2,1118
1230,ypfN,+,2590784,2590984,putative membrane protein%2C UPF0370 family,NC_000913.2,305
1231,gcvR,+,2597928,2598500,transcriptional regulation of gcv operon,NC_000913.2,936
1232,bcp,+,2598500,2598970,bacterioferritin comigratory protein,NC_000913.2,972
1233,hyfA,+,2599223,2599840,hydrogenase 4 Fe-S subunit,NC_000913.2,1
1234,hyfB,+,2599840,2601858,hydrogenase 4 membrane subunit,NC_000913.2,69
1235,hyfC,+,2601869,2602816,hydrogenase 4 membrane subunit,NC_000913.2,5
1236,hyfD,+,2602833,2604272,hydrogenase 4 membrane subunit,NC_000913.2,19
1237,hyfE,+,2604284,2604934,hydrogenase 4 membrane subunit,NC_000913.2,8
1238,hyfF,+,2604939,2606519,hydrogenase 4 membrane subunit,NC_000913.2,29
1239,hyfG,+,2606509,2608176,hydrogenase 4 subunit,NC_000913.2,248
1240,hyfH,+,2608186,2608731,hydrogenase 4 Fe-S subunit,NC_000913.2,33
1241,hyfI,+,2608728,2609486,hydrogenase 4 Fe-S subunit,NC_000913.2,20
1242,hyfJ,+,2609479,2609892,putative processing element hydrogenase 4,NC_000913.2,28
1243,hyfR,+,2609922,2611934,putative 2-component regulator%2C interaction with sigma 54,NC_000913.2,86
1244,focB,+,2611956,2612804,probable formate transporter (formate channel 2),NC_000913.2,89
1245,yfgC,+,2614116,2615579,periplasmic predicted metalloprotease%2C required for LoiP localization%3B TPR repeats,NC_000913.2,1865
1246,yfgD,+,2615600,2615959,putative oxidoreductase,NC_000913.2,367
1247,purM,+,2619219,2620256,phosphoribosylaminoimidazole synthetase %3D AIR synthetase,NC_000913.2,1515
1248,purN,+,2620256,2620894,phosphoribosylglycinamide formyltransferase 1,NC_000913.2,647
1249,ppk,+,2621066,2623132,polyphosphate kinase,NC_000913.2,2335
1250,ppx,+,2623137,2624678,exopolyphosphatase,NC_000913.2,1200
1251,yfgG,+,2627312,2627503,hypothetical protein,NC_000913.2,4
1252,yfgH,+,2627814,2628332,putative outer membrane lipoprotein,NC_000913.2,10
1253,yfgI,+,2628348,2628887,putative membrane protein,NC_000913.2,17
1254,xseA,+,2632254,2633624,exonuclease VII%2C large subunit,NC_000913.2,1384
1255,sseA,+,2650516,2651361,putative thiosulfate sulfurtransferase,NC_000913.2,969
1256,suhB,+,2661464,2662267,inositol-1-monophosphatase,NC_000913.2,915
1257,yfhR,+,2662412,2663266,putative enzyme (3.4.-),NC_000913.2,9
1258,csiE,+,2663457,2664737,stationary phase inducible protein,NC_000913.2,500
1259,hcaE,+,2667054,2668415,3-phenylpropionate dioxygenase%2C large (alpha) subunit,NC_000913.2,378
1260,hcaF,+,2668412,2668930,small terminal subunit of phenylpropionate dioxygenase,NC_000913.2,115
1261,hcaC,+,2668930,2669250,ferredoxin subunit of phenylpropionate dioxygenase,NC_000913.2,60
1262,hcaB,+,2669247,2670059,2%2C3-dihydroxy-2%2C3-dihydrophenylpropionate dehydrogenase,NC_000913.2,184
1263,hcaD,+,2670069,2671271,ferredoxin reductase subunit of phenylpropionate dioxygenase,NC_000913.2,179
1264,yphA,+,2671368,2671790,putative inner membrane protein,NC_000913.2,68
1265,yphH,+,2680885,2682078,putative NAGC-like transcriptional regulator,NC_000913.2,1087
1266,hmp,+,2683857,2685047,dihydropteridine reductase%2C ferrisiderophore reductase activity,NC_000913.2,178
1267,mltF,+,2693823,2695379,putative periplasmic binding transport protein,NC_000913.2,287
1268,yfhH,+,2696781,2697629,putative DNA-binding transcriptional regulator,NC_000913.2,491
1269,yfhL,+,2697685,2697945,putative 4Fe-4S cluster-containing protein,NC_000913.2,187
1270,nadB,+,2708442,2710064,quinolinate synthetase%2C B protein,NC_000913.2,154
1271,srmB,+,2710918,2712252,ATP-dependent RNA helicase,NC_000913.2,2762
1272,eamB,+,2713445,2714032,cysteine and O-acetylserine exporter,NC_000913.2,26
1273,ung,+,2714776,2715465,uracil-DNA-glycosylase,NC_000913.2,147
1274,trxC,+,2716757,2717176,putative thioredoxin-like protein,NC_000913.2,99
1275,yfiP,+,2717245,2717943,conserved protein%2C DTW domain,NC_000913.2,161
1276,pka,+,2717975,2720635,protein lysine acetyltransferase,NC_000913.2,3631
1277,pssA,+,2720749,2722104,phosphatidylserine synthase%3B phospholipid synthesis,NC_000913.2,1374
1278,yfiM,+,2722150,2722473,required for high salt suppression of motility%3B probable lipoprotein,NC_000913.2,18
1279,bamD,+,2734168,2734905,lipoprotein required for OM biogenesis%2C in BamABCDE complex,NC_000913.2,454
1280,raiA,+,2735176,2735517,putative yhbH sigma 54 modulator,NC_000913.2,1040
1281,pheL,+,2735621,2735668,leader peptide of chorismate mutase-P-prephenate dehydratase,NC_000913.2,2
1282,pheA,+,2735767,2736927,chorismate mutase-P and prephenate dehydratase,NC_000913.2,222
1283,yfiL,+,2739382,2739747,lipoprotein,NC_000913.2,3
1284,yfiR,+,2739897,2740415,putative periplasmic inhibitor of YfiN activity,NC_000913.2,24
1285,yfiN,+,2740405,2741631,putative membrane-anchored diguanylate cyclase with an N-terminal periplasmic domain,NC_000913.2,86
1286,yfiB,+,2741647,2742129,putative outer membrane protein,NC_000913.2,51
1287,ypjD,+,2745984,2746775,putative inner membrane protein,NC_000913.2,137
1288,yfjD,+,2746796,2748082,putative membrane protein,NC_000913.2,501
1289,nadK,+,2748853,2749731,NAD kinase,NC_000913.2,433
1290,recN,+,2749817,2751478,protein used in recombination and DNA repair,NC_000913.2,1044
1291,bamE,+,2751627,2751968,small membrane protein A,NC_000913.2,735
1292,smpB,+,2752918,2753400,small protein B,NC_000913.2,78
1293,intA,+,2754181,2755422,prophage CP4-57 integrase,NC_000913.2,1029
1294,alpA,+,2756666,2756878,prophage CP4-57 regulatory protein alpA,NC_000913.2,0
1295,yfjI,+,2757007,2758416,CP4-57 prophage%3B putative protein,NC_000913.2,1
1296,yfjJ,+,2758569,2759195,CP4-57 prophage%3B putative protein,NC_000913.2,2
1297,rnlA,+,2763940,2765013,putative cell division protein,NC_000913.2,198
1298,rnlB,+,2765006,2765377,CP4-57 prophage%3B putative protein,NC_000913.2,83
1299,yfjP,+,2765732,2766595,putative GTP-binding protein,NC_000913.2,68
1300,yfjQ,+,2766687,2767508,CP4-57 prophage%3B putative protein,NC_000913.2,6
1301,yfjR,+,2767725,2768426,CP4-57 prophage%3B predicted DNA-binding transcriptional regulator,NC_000913.2,23
1302,ypjK,+,2768467,2768703,CP4-57 prophage%3B predicted inner membrane protein,NC_000913.2,1
1303,yfjS,+,2768703,2769146,CP4-57 prophage%3B putative protein,NC_000913.2,5
1304,yfjT,+,2769170,2769637,CP4-57 prophage%3B putative protein,NC_000913.2,9
1305,yfjW,+,2771340,2773043,CP4-57 prophage%3B predicted inner membrane protein,NC_000913.2,7
1306,ypjI,+,2773567,2773746,pseudogene%2C CP4-57 putative prophage remnant%3BPhage or Prophage Related,NC_000913.2,0
1307,ypjI,+,2773746,2773838,pseudogene%2C CP4-57 putative prophage remnant%3BPhage or Prophage Related,NC_000913.2,0
1308,yfjX,+,2773941,2774399,CP4-57 prophage%3B predicted antirestriction protein,NC_000913.2,4
1309,yfjY,+,2774408,2774890,putative DNA repair protein,NC_000913.2,1
1310,ypjJ,+,2774899,2775099,hypothetical protein,NC_000913.2,3
1311,yfjZ,+,2775137,2775454,CP4-57 prophage%3B antitoxin of the YpjF-YfjZ toxin-antitoxin system,NC_000913.2,1
1312,ypjF,+,2775475,2775804,CP4-57 prophage%3B toxin of the YpjF-YfjZ toxin-antitoxin system,NC_000913.2,0
1313,ygaQ,+,2784419,2786671,putative protein~putative enzyme,NC_000913.2,1
1314,csiD,+,2787007,2787984,carbon starvation protein,NC_000913.2,226
1315,lhgO,+,2788004,2789272,L-2-hydroxyglutarate oxidase,NC_000913.2,114
1316,gabD,+,2789295,2790743,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity,NC_000913.2,136
1317,gabT,+,2790757,2792037,4-aminobutyrate aminotransferase activity,NC_000913.2,141
1318,gabP,+,2792275,2793675,transport permease protein of gamma-aminobutyrate,NC_000913.2,31
1319,csiR,+,2793696,2794358,putative transcriptional regulator,NC_000913.2,382
1320,ygaV,+,2795233,2795532,tributyltin-inducible repressor of ygaVP,NC_000913.2,2
1321,ygaP,+,2795542,2796066,putative inner membrane protein with hydrolase activity,NC_000913.2,14
1322,alaE,+,2797186,2797635,alanine exporter%2C alanine-inducible%2C stress-responsive,NC_000913.2,168
1323,ygaM,+,2798168,2798497,ribosome-binding protein%2C probably membrane-anchored%2C function unknown,NC_000913.2,18
1324,nrdH,+,2798745,2798990,glutaredoxin-like protein%3B hydrogen donor,NC_000913.2,59
1325,nrdI,+,2798987,2799397,flavodoxin required for NrdEF cluster assembly,NC_000913.2,233
1326,nrdE,+,2799370,2801514,ribonucleoside-diphosphate reductase 2%2C alpha subunit,NC_000913.2,688
1327,nrdF,+,2801524,2802483,ribonucleoside-diphosphate reductase 2%2C beta chain%2C frag,NC_000913.2,336
1328,proV,+,2802837,2804039,ATP-binding component of transport system for glycine%2C betaine and proline,NC_000913.2,486
1329,proW,+,2804032,2805096,high-affinity transport system for glycine betaine and proline%3B membrane component of ABC superfamily,NC_000913.2,440
1330,proX,+,2805154,2806146,high-affinity transport system for glycine betaine and proline%3B periplasmic-binding component of ABC superfamily,NC_000913.2,53
1331,ygaY,+,2806338,2807515,predicted transporter (pseudogene)%3Bputative transport%3B Not classified~putative transport protein,NC_000913.2,28
1332,ygaZ,+,2807639,2808376,putative L-valine exporter%2C norvaline resistance,NC_000913.2,2706
1333,ygaH,+,2808366,2808701,putative L-valine exporter%2C norvaline resistance,NC_000913.2,630
1334,mprA,+,2808792,2809322,regulator of plasmid mcrB operon (microcin B17 synthesis),NC_000913.2,828
1335,emrA,+,2809449,2810621,multidrug resistance secretion protein,NC_000913.2,195
1336,emrB,+,2810638,2812176,multidrug resistance%3B probably membrane translocase,NC_000913.2,804
1337,srlA,+,2823854,2824417,PTS system%2C glucitol/sorbitol-specific IIC component%2C one of two,NC_000913.2,288
1338,srlE,+,2824414,2825373,PTS system%2C glucitol/sorbitol-specific IIB component and second of two IIC components,NC_000913.2,794
1339,srlB,+,2825384,2825755,PTS system%2C glucitol/sorbitol-specific enzyme IIA component,NC_000913.2,281
1340,srlD,+,2825759,2826538,glucitol (sorbitol)-6-phosphate dehydrogenase,NC_000913.2,2618
1341,gutM,+,2826643,2827002,glucitol operon activator,NC_000913.2,66
1342,srlR,+,2827069,2827842,regulator for gut (srl)%2C glucitol operon,NC_000913.2,1796
1343,gutQ,+,2827835,2828800,D-arabinose 5-phosphate isomerase,NC_000913.2,3488
1344,norV,+,2830498,2831937,putative flavodoxin,NC_000913.2,262
1345,norW,+,2831934,2833067,putative oxidoreductase,NC_000913.2,157
1346,ascF,+,2837546,2839003,PTS system enzyme II ABC (asc)%2C cryptic%2C transports specific beta-glucosides,NC_000913.2,341
1347,ascB,+,2839012,2840436,6-phospho-beta-glucosidase%3B cryptic,NC_000913.2,300
1348,hypA,+,2848669,2849019,pleiotrophic effects on 3 hydrogenase isozymes,NC_000913.2,17
1349,hypB,+,2849023,2849895,guanine-nucleotide binding protein%2C functions as nickel donor for large subunit of hydrogenase 3,NC_000913.2,171
1350,hypC,+,2849886,2850158,pleiotrophic effects on 3 hydrogenase isozymes,NC_000913.2,23
1351,hypD,+,2850158,2851279,pleiotrophic effects on 3 hydrogenase isozymes,NC_000913.2,405
1352,hypE,+,2851276,2852286,plays structural role in maturation of all 3 hydrogenases,NC_000913.2,329
1353,fhlA,+,2852360,2854438,formate hydrogen-lyase transcriptional activator for fdhF%2C hyc and hyp operons,NC_000913.2,160
1354,mutS,+,2855115,2857676,methyl-directed mismatch repair,NC_000913.2,3649
1355,pphB,+,2857782,2858438,protein phosphatase 2,NC_000913.2,1
1356,ygbJ,+,2859452,2860360,putative dehydrogenase,NC_000913.2,50
1357,ygbK,+,2860357,2861523,hypothetical protein,NC_000913.2,101
1358,ygbL,+,2861615,2862253,putative epimerase/aldolase,NC_000913.2,57
1359,ygbM,+,2862258,2863034,hypothetical protein,NC_000913.2,24
1360,ygbN,+,2863123,2864487,putative transport protein,NC_000913.2,48
1361,iap,+,2874603,2875640,aminopeptidase in alkaline phosphatase isozyme conversion,NC_000913.2,270
1362,queD,+,2890236,2890601,putative 6-pyruvoyl tetrahydrobiopterin synthase,NC_000913.2,104
1363,ygcN,+,2890679,2891950,putative oxidoreductase with FAD/NAD(P)-binding domain,NC_000913.2,563
1364,ygcO,+,2891941,2892201,putative 4Fe-4S cluster-containing protein,NC_000913.2,22
1365,ygcP,+,2892218,2892793,putative anti-terminator regulatory protein,NC_000913.2,39
1366,yqcE,+,2898614,2899891,putative transport protein,NC_000913.2,2
1367,ygcE,+,2899918,2901396,putative kinase,NC_000913.2,82
1368,yqcG,+,2903579,2903719,expressed protein,NC_000913.2,0
1369,ygcG,+,2903733,2904605,hypothetical protein,NC_000913.2,1
1370,barA,+,2913079,2915835,sensor-regulator%2C activates OmpR by phophorylation,NC_000913.2,1338
1371,queF,+,2923370,2924218,7-cyano-7-deazaguanine reductase (NADPH-dependent),NC_000913.2,325
1372,ygdH,+,2924330,2925694,conserved protein%2C UPF0717 family,NC_000913.2,502
1373,sdaC,+,2926251,2927540,probable serine transporter,NC_000913.2,1953
1374,sdaB,+,2927598,2928965,L-serine dehydratase (deaminase)%2C L-SD2,NC_000913.2,4800
1375,ygdG,+,2929077,2929832,5'-3' exonuclease,NC_000913.2,542
1376,fucP,+,2932257,2933573,fucose permease,NC_000913.2,53
1377,fucI,+,2933606,2935381,L-fucose isomerase,NC_000913.2,209
1378,fucK,+,2935460,2936908,L-fuculokinase,NC_000913.2,121
1379,fucU,+,2936910,2937332,protein of fucose operon,NC_000913.2,233
1380,fucR,+,2937390,2938121,positive regulator of the fuc operon,NC_000913.2,315
1381,csdA,+,2941359,2942564,cysteine sulfinate desulfinase,NC_000913.2,2280
1382,csdE,+,2942564,2943007,CsdA-binding activator%3B Fe-S protein,NC_000913.2,348
1383,argA,+,2947264,2948595,N-acetylglutamate synthase%3B amino acid acetyltransferase,NC_000913.2,495
1384,mutH,+,2967684,2968373,methyl-directed mismatch repair,NC_000913.2,268
1385,ygdQ,+,2968442,2969155,putative transport protein,NC_000913.2,96
1386,ygdR,+,2969293,2969511,putative lipoprotein,NC_000913.2,28
1387,tas,+,2969619,2970659,putative oxidoreductase%2C NADP(H)-dependent aldo-keto reductase%3B suppresses tyrosine requirement of tyrA14 O6 strain,NC_000913.2,744
1388,galR,+,2974621,2975652,repressor of galETK operon,NC_000913.2,603
1389,lysR,+,2977043,2977978,positive regulator for lys,NC_000913.2,615
1390,yqeG,+,2983869,2985098,putative transporter protein,NC_000913.2,100
1391,yqeH,+,2985558,2986190,conserved protein with bipartite regulator domain,NC_000913.2,3
1392,yqeI,+,2986524,2987333,putative sensory transducer,NC_000913.2,7
1393,yqeJ,+,2987326,2987808,hypothetical protein,NC_000913.2,0
1394,ygeF,+,2988576,2988971,pseudogene,NC_000913.2,0
1395,ygeF,+,2988970,2989065,pseudogene,NC_000913.2,0
1396,ygeG,+,2989290,2989781,putative chaperone,NC_000913.2,1
1397,ygeH,+,2990116,2991492,putative invasion protein,NC_000913.2,0
1398,ygeI,+,2991660,2991878,hypothetical protein,NC_000913.2,0
1399,pbl,+,2991961,2992404,predicted peptidoglycan-binding enzyme (pseudogene),NC_000913.2,0
1400,pbl,+,2992404,2992463,predicted peptidoglycan-binding enzyme (pseudogene),NC_000913.2,0
1401,xdhA,+,2998367,3000625,xanthine dehydrogenase%2C molybdenum binding subunit,NC_000913.2,480
1402,xdhB,+,3000636,3001514,xanthine dehydrogenase%2C FAD-binding subunit,NC_000913.2,23
1403,xdhC,+,3001511,3001990,xanthine dehydrogenase%2C Fe-S binding subunit,NC_000913.2,56
1404,ygeW,+,3004284,3005474,putative carbamoyl transferase,NC_000913.2,5
1405,ygeX,+,3005532,3006728,putative diaminopropionate ammonia-lyase,NC_000913.2,41
1406,ygeY,+,3006786,3007997,putative deacetylase,NC_000913.2,40
1407,hyuA,+,3008050,3009435,D-stereospecific phenylhydantoinase,NC_000913.2,29
1408,yqeA,+,3009483,3010415,putative kinase,NC_000913.2,205
1409,mocA,+,3013182,3013760,CTP:molybdopterin cytidylyltransferase,NC_000913.2,24
1410,ygfK,+,3014082,3017180,putative oxidoreductase%2C Fe-S subunit,NC_000913.2,99
1411,ssnA,+,3017183,3018511,putative chlorohydrolase/aminohydrolase,NC_000913.2,70
1412,ygfM,+,3018562,3019341,putative oxidoreductase,NC_000913.2,19
1413,xdhD,+,3019338,3022208,putative hypoxanthine oxidase%2C molybdopterin-binding/Fe-S binding,NC_000913.2,355
1414,xanQ,+,3022373,3023773,xanthine permease,NC_000913.2,21
1415,guaD,+,3023788,3025107,guanine deaminase,NC_000913.2,233
1416,ygfQ,+,3025143,3026510,putative purine permease,NC_000913.2,120
1417,uacT,+,3029389,3030837,putative permease,NC_000913.2,5
1418,yqfG,+,3030839,3030964,expressed protein,NC_000913.2,2
1419,idi,+,3031087,3031635,isopentenyl diphosphate isomerase,NC_000913.2,27
1420,fldB,+,3037877,3038398,flavodoxin 2,NC_000913.2,512
1421,ygfZ,+,3039335,3040315,iron-sulfur cluster repair protein%2C plumbagin resistance,NC_000913.2,1635
1422,bglA,+,3041684,3043123,6-phospho-beta-glucosidase A%3B cryptic,NC_000913.2,927
1423,zapA,+,3053634,3053963,FtsZ stabilizer,NC_000913.2,103
1424,fau,+,3054263,3054811,putative ligase,NC_000913.2,398
1425,argP,+,3057775,3058668,replication initiation inhibitor%2C binds to 13-mers at oriC,NC_000913.2,609
1426,scpA,+,3058872,3061016,methylmalonyl-CoA mutase (MCM),NC_000913.2,105
1427,argK,+,3061009,3062004,membrane ATPase/protein kinase,NC_000913.2,220
1428,scpB,+,3062015,3062800,putative enzyme,NC_000913.2,4
1429,scpC,+,3062824,3064302,putative coenzyme A transferase,NC_000913.2,78
1430,loiP,+,3079935,3080693,Phe-Phe periplasmic metalloprotease%2C OM lipoprotein%3B low salt-inducible%3B heat shock protein that binds Era,NC_000913.2,307
1431,yqgC,+,3084209,3084424,hypothetical protein,NC_000913.2,1
1432,metK,+,3084728,3085882,methionine adenosyltransferase 1 (AdoMet synthetase)%3B methyl and propylamine donor%2C corepressor of met genes,NC_000913.2,1696
1433,galP,+,3086306,3087700,galactose-proton symport of transport system,NC_000913.2,111
1434,yggI,+,3087777,3088274,hypothetical protein,NC_000913.2,182
1435,endA,+,3088369,3089076,DNA-specific endonuclease I,NC_000913.2,196
1436,rsmE,+,3089156,3089887,16S rRNA m(3)U1498 methyltransferase%2C SAM-dependent,NC_000913.2,776
1437,gshB,+,3089900,3090850,glutathione synthetase,NC_000913.2,2586
1438,yqgE,+,3090959,3091522,hypothetical protein,NC_000913.2,364
1439,yqgF,+,3091522,3091938,putative Holliday junction resolvase,NC_000913.2,340
1440,yggS,+,3093120,3093824,putative enzyme%2C binds pyridoxal 5'-phosphate,NC_000913.2,117
1441,yggT,+,3093842,3094408,conserved hypothetical integral membrane protein,NC_000913.2,275
1442,yggU,+,3094405,3094695,conserved protein%2C UPF0235 family,NC_000913.2,92
1443,rdgB,+,3094703,3095296,putative ribosomal protein,NC_000913.2,739
1444,yggW,+,3095289,3096425,putative oxidase,NC_000913.2,1141
1445,mutY,+,3101035,3102087,adenine glycosylase%3B G.C --> T.A transversions,NC_000913.2,1836
1446,yggX,+,3102115,3102390,protein that protects iron-sulfur proteins against oxidative damage,NC_000913.2,104
1447,mltC,+,3102455,3103534,membrane-bound lytic murein transglycosylase C,NC_000913.2,314
1448,nupG,+,3103736,3104992,transport of nucleosides%2C permease protein,NC_000913.2,372
1449,yqgA,+,3107575,3108282,putative transport protein,NC_000913.2,65
1450,glcC,+,3126294,3127058,transcriptional activator for glc operon,NC_000913.2,1357
1451,insH1,+,3128200,3129216,IS5 transposase and trans-activator,NC_000913.2,2922
1452,yghT,+,3132153,3132845,putative ATP-binding protein,NC_000913.2,9
1453,yghU,+,3136749,3137615,putative S-transferase,NC_000913.2,165
1454,gpr,+,3145919,3146959,putative reductase,NC_000913.2,385
1455,yghA,+,3147684,3148568,putative oxidoreductase,NC_000913.2,42
1456,metC,+,3150258,3151445,cystathionine beta-lyase (beta-cystathionase),NC_000913.2,130
1457,yghB,+,3151585,3152244,required%2C with yqjA%2C for membrane integrity%3B inner membrane protein,NC_000913.2,181
1458,yqhD,+,3153377,3154540,putative oxidoreductase,NC_000913.2,453
1459,dkgA,+,3154645,3155472,2%2C5-diketo-D-gluconate reductase A,NC_000913.2,41
1460,yqhG,+,3155672,3156598,hypothetical protein,NC_000913.2,38
1461,yqhH,+,3156649,3156906,outer membrane lipoprotein%2C Lpp paralog,NC_000913.2,9
1462,qseB,+,3167850,3168509,putative 2-component transcriptional regulator,NC_000913.2,73
1463,qseC,+,3168506,3169855,putative 2-component sensor protein,NC_000913.2,113
1464,mdaB,+,3170552,3171133,modulator of drug activity B,NC_000913.2,169
1465,ygiN,+,3171164,3171478,quinol monooxygenase,NC_000913.2,111
1466,tolC,+,3176137,3177618,outer membrane channel%3B specific tolerance to colicin E1%3B segregation of daughter chromosomes,NC_000913.2,2127
1467,ygiB,+,3177766,3178437,conserved protein%2C UPF0441 family,NC_000913.2,1319
1468,ygiC,+,3178443,3179603,putative synthetase/amidase,NC_000913.2,1801
1469,zupT,+,3180572,3181345,zinc transporter,NC_000913.2,457
1470,yqiC,+,3182862,3183152,hypothetical protein,NC_000913.2,194
1471,ygiL,+,3183436,3183987,putative fimbrial-like protein,NC_000913.2,4
1472,yqiG,+,3184083,3184111,pseudogene%3B outer membrane usher homology%3Bputative membrane%3B Not classified~putative membrane protein,NC_000913.2,0
1473,insC1,+,3184209,3184574,IS2 repressor TnpA,NC_000913.2,83
1474,insD1,+,3184532,3185437,IS2 transposase TnpB,NC_000913.2,491
1475,yqiG,+,3185443,3187887,pseudogene%3B outer membrane usher homology%3Bputative membrane%3B Not classified~putative membrane protein,NC_000913.2,19
1476,yqiH,+,3187903,3188652,putative membrane protein,NC_000913.2,1
1477,yqiI,+,3188654,3189718,hypothetical protein,NC_000913.2,2
1478,yqiJ,+,3190230,3190859,putative oxidoreductase,NC_000913.2,3
1479,yqiK,+,3190886,3192547,putative membrane protein,NC_000913.2,67
1480,ibsD,+,3192788,3192847,toxic membrane protein,NC_000913.2,0
1481,ibsE,+,3193163,3193222,toxic membrane protein,NC_000913.2,0
1482,ygiM,+,3199229,3199849,SH3 domain protein,NC_000913.2,295
1483,cca,+,3199913,3201151,tRNA nucleotidyl transferase,NC_000913.2,3961
1484,plsY,+,3202716,3203333,putative glycerol-3-phosphate acyltransferase,NC_000913.2,41
1485,ttdA,+,3204485,3205396,L-tartrate dehydratase%2C subunit A,NC_000913.2,7
1486,ttdB,+,3205393,3205998,L-tartrate dehydratase%2C subunit B,NC_000913.2,15
1487,ttdT,+,3206046,3207509,L-tartrate/succinate antiporte,NC_000913.2,14
1488,rpsU,+,3208803,3209018,30S ribosomal subunit protein S21,NC_000913.2,438
1489,dnaG,+,3209129,3210874,DNA biosynthesis%3B DNA primase,NC_000913.2,4891
1490,rpoD,+,3211069,3212910,RNA polymerase%2C sigma(70) factor%3B regulation of proteins induced at high temperatures,NC_000913.2,16051
1491,yqjI,+,3214801,3215424,putative transcriptional regulator%2C PadR family,NC_000913.2,42
1492,patA,+,3217516,3218895,probable ornithine aminotransferase,NC_000913.2,133
1493,ebgR,+,3219488,3220471,regulator of ebg operon,NC_000913.2,311
1494,ebgA,+,3220655,3223747,evolved beta-D-galactosidase%2C alpha subunit%3B cryptic gene,NC_000913.2,314
1495,ebgC,+,3223744,3224193,evolved beta-D-galactosidase%2C beta subunit%3B cryptic gene,NC_000913.2,31
1496,ygjI,+,3224256,3225689,putative oxidoreductase,NC_000913.2,6
1497,ygjJ,+,3225823,3226893,hypothetical protein,NC_000913.2,5
1498,ygjK,+,3226910,3229261,putative isomerase,NC_000913.2,83
1499,fadH,+,3229687,3231705,2%2C4-dienoyl-CoA reductase%2C NADH and FMN-linked,NC_000913.2,518
1500,ygjP,+,3233982,3234485,putative metal dependent hydrolase,NC_000913.2,70
1501,ygjQ,+,3234562,3235254,conserved protein%2C SanA family%2C DUF218 superfamily,NC_000913.2,23
1502,ygjR,+,3235333,3236319,putative NAD(P)-binding dehydrogenase,NC_000913.2,502
1503,alx,+,3236602,3237567,putative transport protein,NC_000913.2,260
1504,sstT,+,3237966,3239210,putative transport protein,NC_000913.2,1131
1505,exuT,+,3243126,3244544,transport of hexuronates,NC_000913.2,713
1506,exuR,+,3244674,3245450,negative regulator of exu regulon%2C exuT%2C uxaAC%2C and uxuB,NC_000913.2,1765
