,Name,Strand,Start,Stop,Note,Genome,Counts
967,pabB,+,1892829,1894190,p-aminobenzoate synthetase%2C component I,ecoli,204
968,nudL,+,1894194,1894772,putative NUDIX hydrolase,ecoli,141
969,sdaA,+,1894956,1896320,L-serine deaminase,ecoli,1369
970,yoaD,+,1896451,1898049,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,ecoli,56
971,manX,+,1900072,1901043,PTS enzyme IIAB%2C mannose-specific,ecoli,267
972,manY,+,1901106,1901906,PTS enzyme IIC%2C mannose-specific,ecoli,239
973,manZ,+,1901919,1902770,PTS enzyme IID%2C mannose-specific,ecoli,497
974,yobD,+,1902825,1903283,inner membrane protein%2C UPF0266 family,ecoli,23
975,mntP,+,1903712,1904278,putative Mn(2+) efflux pump%2C mntR-regulated,ecoli,23
976,yobH,+,1906949,1907188,hypothetical protein,ecoli,28
977,yebQ,+,1908300,1909673,putative transport protein,ecoli,62
978,yebS,+,1914282,1915565,inner membrane protein,ecoli,210
979,yebT,+,1915534,1918167,hypothetical protein,ecoli,652
980,rsmF,+,1918247,1919686,16S rRNA m(5)C1407 methyltransferase%2C SAM-dependent,ecoli,215
981,yebV,+,1919804,1920040,hypothetical protein,ecoli,103
982,yebW,+,1920145,1920336,hypothetical protein,ecoli,25
983,holE,+,1923132,1923362,DNA polymerase III%2C theta subunit,ecoli,35
984,yobB,+,1923464,1924120,hypothetical protein,ecoli,243
985,exoX,+,1924144,1924806,exodeoxyribonuclease 10%3B DNA exonuclease X,ecoli,303
986,purT,+,1928905,1930083,phosphoribosylglycinamide formyltransferase 2,ecoli,129
987,yebK,+,1934676,1935545,putative DNA-binding transcriptional regulator,ecoli,317
988,pykA,+,1935673,1937115,pyruvate kinase II%2C glucose stimulated,ecoli,878
989,znuC,+,1940686,1941441,zinc transporter subunit: ATP-binding component of ABC superfamily,ecoli,104
990,znuB,+,1941438,1942223,zinc transporter subunit: membrane component of ABC superfamily,ecoli,75
991,yebB,+,1944275,1944877,conserved protein%2C DUF830 family,ecoli,11
992,yecD,+,1948856,1949422,isochorismatase family protein,ecoli,161
993,yecE,+,1949419,1950237,conserved protein%2C UPF0759 family,ecoli,172
994,yecN,+,1950290,1950685,inner membrane protein%2C MAPEG family,ecoli,159
995,cmoA,+,1950726,1951469,tRNA cmo(5)U34 methyltransferase%2C SAM-dependent,ecoli,324
996,cmoB,+,1951466,1952437,putative enzyme,ecoli,493
997,argS,+,1958086,1959819,arginine tRNA synthetase,ecoli,1471
998,yecT,+,1959996,1960484,hypothetical protein,ecoli,22
999,uspC,+,1977777,1978205,putative regulator,ecoli,42
1000,ftnB,+,1984949,1985452,ferritin-like protein,ecoli,96
1001,yecR,+,1986246,1986569,lipoprotein%2C function unknown,ecoli,3
1002,ftnA,+,1986740,1987237,cytoplasmic ferritin (an iron storage protein),ecoli,110
1003,tyrP,+,1987705,1988916,tyrosine-specific transport system,ecoli,91
1004,yecF,+,1993842,1994066,conserved protein%2C DUF2594 family,ecoli,36
1005,fliD,+,2001896,2003302,flagellar biosynthesis%3B filament capping protein%3B enables filament assembly,ecoli,238
1006,fliS,+,2003327,2003737,flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity),ecoli,7
1007,fliT,+,2003737,2004102,flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity),ecoli,22
1008,amyA,+,2004180,2005667,cytoplasmic alpha-amylase,ecoli,848
1009,yedE,+,2006301,2007506,putative transport system permease protein,ecoli,240
1010,yedF,+,2007503,2007736,conserved protein%2C UPF0033 family,ecoli,174
1011,yedK,+,2007845,2008513,hypothetical protein,ecoli,42
1012,yedL,+,2008624,2009103,putative acyltransferase,ecoli,31
1013,intG,+,2010526,2010687,predicted defective phage integrase (pseudogene),ecoli,2
1014,fliF,+,2011253,2012911,flagellar biosynthesis%3B basal-body MS(membrane and supramembrane)-ring and collar protein,ecoli,38
1015,fliG,+,2012904,2013899,flagellar biosynthesis%2C component of motor switching and energizing%2C enabling rotation and determining its direction,ecoli,32
1016,fliH,+,2013892,2014578,flagellar biosynthesis%3B export of flagellar proteins?,ecoli,167
1017,fliI,+,2014578,2015951,flagellum-specific ATP synthase,ecoli,71
1018,fliJ,+,2015970,2016413,flagellar fliJ protein,ecoli,16
1019,fliK,+,2016410,2017537,flagellar hook-length control protein,ecoli,114
1020,fliL,+,2017642,2018106,flagellar biosynthesis,ecoli,10
1021,fliM,+,2018111,2019115,flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction,ecoli,29
1022,fliN,+,2019112,2019525,flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction,ecoli,17
1023,fliO,+,2019528,2019893,flagellar biosynthesis,ecoli,13
1024,fliP,+,2019893,2020630,flagellar biosynthesis,ecoli,36
1025,fliQ,+,2020640,2020909,flagellar biosynthesis,ecoli,6
1026,fliR,+,2020917,2021702,flagellar biosynthesis,ecoli,13
1027,rcsA,+,2021992,2022615,positive regulator for ctr capsule biosynthesis%2C positive transcription factor,ecoli,15
1028,yodD,+,2023010,2023237,hypothetical protein,ecoli,27
1029,yedP,+,2023535,2024350,putative mannosyl-3-phosphoglycerate phosphatase,ecoli,138
1030,yedA,+,2027563,2028483,putative transmembrane subunit,ecoli,42
1031,yedS,+,2032075,2032737,pseudogene%2C outer membrane protein homology~putative outer membrane protein,ecoli,47
1032,yedS,+,2032737,2033267,pseudogene%2C outer membrane protein homology~putative outer membrane protein,ecoli,63
1033,hchA,+,2033859,2034710,glyoxalase III and Hsp31 molecular chaperone,ecoli,148
1034,hiuH,+,2036980,2037393,hydroxyisourate hydrolase,ecoli,7
1035,yedY,+,2037502,2038506,putative reductase,ecoli,179
1036,yedZ,+,2038507,2039142,inner membrane heme subunit for periplasmic YedYZ reductase,ecoli,77
1037,zinT,+,2039399,2040049,zinc and cadmium binding protein%2C periplasmic,ecoli,15
1038,yodB,+,2040392,2040922,cytochrome b561 homolog 1,ecoli,9
1039,mtfA,+,2041675,2042472,anti-repressor for DgsA(Mlc),ecoli,435
1040,yeeJ,+,2042962,2050038,putative factor,ecoli,500
1041,shiA,+,2051667,2052983,shikimate transporter,ecoli,237
1042,amn,+,2053085,2054539,AMP nucleosidase,ecoli,476
1043,yeeN,+,2054882,2055598,conserved protein%2C UPF0082 family,ecoli,186
1044,yoeA,+,2066659,2066962,CP4-44 prophage%3B predicted disrupted hemin or colicin receptor%3BPhage or Prophage Related~interrupted by IS2 and C-terminal deletion,ecoli,0
1045,yoeA,+,2068294,2068498,CP4-44 prophage%3B predicted disrupted hemin or colicin receptor%3BPhage or Prophage Related~interrupted by IS2 and C-terminal deletion,ecoli,29
1046,yeeP,+,2068684,2069235,pseudogene%2C CP4-44 prophage%3B predicted GTP-binding protein%3BPhage or Prophage Related~putative histone,ecoli,64
1047,flu,+,2069563,2072682,antigen 43%2C phase-variable bipartite outer membrane fluffing protein,ecoli,454
1048,yeeR,+,2072803,2074335,CP4-44 prophage%3B predicted membrane protein,ecoli,63
1049,yeeS,+,2074332,2074778,putative DNA repair protein%2C RADC family,ecoli,25
1050,yeeT,+,2074841,2075062,CP4-44 prophage%3B putative protein,ecoli,3
1051,cbeA,+,2075136,2075504,putative structural protein,ecoli,21
1052,cbtA,+,2075593,2075967,CP4-44 prophage%3B toxin of the YeeV-YeeU toxin-antitoxin system,ecoli,8
1053,yeeW,+,2075964,2076131,CP4-44 prophage%3B putative protein%3BPhage or Prophage Related,ecoli,13
1054,yoeF,+,2076770,2076955,pseudogene%2C CP4-44 putative prophage remnant%3BPhage or Prophage Related,ecoli,29
1055,sbcB,+,2080780,2082207,exonuclease I%2C 3' --> 5' specific%3B deoxyribophosphodiesterase,ecoli,404
1056,hisL,+,2088020,2088070,his operon leader peptide,ecoli,403
1057,hisG,+,2088216,2089115,ATP phosphoribosyltransferase,ecoli,176
1058,hisD,+,2089121,2090425,L-histidinal:NAD+ oxidoreductase%3B L-histidinol:NAD+ oxidoreductase,ecoli,481
1059,hisC,+,2090422,2091492,histidinol-phosphate aminotransferase,ecoli,449
1060,hisB,+,2091492,2092559,imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase,ecoli,656
1061,hisH,+,2092559,2093149,glutamine amidotransferase subunit of heterodimer with HisF %3D imidazole glycerol phosphate synthase holoenzyme,ecoli,475
1062,hisA,+,2093149,2093886,N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase,ecoli,648
1063,hisF,+,2093868,2094644,imidazole glycerol phosphate synthase subunit in heterodimer with HisH %3D imidazole glycerol phsphate synthase holoenzyme,ecoli,911
1064,hisI,+,2094638,2095249,phosphoribosyl-amp cyclohydrolase%3B phosphoribosyl-ATP pyrophosphatase,ecoli,470
1065,yegH,+,2135926,2137509,putative transport protein,ecoli,202
1066,yegE,+,2141290,2144607,putative sensor-type protein,ecoli,491
1067,yegD,+,2145698,2147050,putative heat shock protein,ecoli,251
1068,yegJ,+,2149209,2149670,hypothetical protein,ecoli,1
1069,mdtA,+,2152040,2153287,putative membrane protein,ecoli,95
1070,mdtB,+,2153287,2156409,multidrug efflux system%2C subunit B,ecoli,361
1071,mdtC,+,2156410,2159487,multidrug efflux system%2C subunit C,ecoli,182
1072,mdtD,+,2159488,2160903,putative transport protein,ecoli,151
1073,baeS,+,2160900,2162303,sensor protein (for BaeR),ecoli,163
1074,baeR,+,2162300,2163022,transcriptional response regulatory protein (sensor BaeS),ecoli,236
1075,yegP,+,2163213,2163545,conserved protein%2C UPF0339 family,ecoli,40
1076,yegQ,+,2163692,2165053,putative peptidase,ecoli,383
1077,yegS,+,2166736,2167635,phosphatidylglycerol kinase%2C metal-dependent,ecoli,130
1078,insE1,+,2168260,2168559,IS3 transposase A,ecoli,13
1079,insF1,+,2168556,2169422,IS3 transposase B,ecoli,60
1080,yegT,+,2176843,2178120,putative nucleoside permease protein,ecoli,28
1081,yegU,+,2178117,2179121,putative hydrolase,ecoli,68
1082,yegV,+,2179118,2180083,putative kinase,ecoli,49
1083,rcnA,+,2183939,2184763,membrane protein conferring nickel and cobalt resistance,ecoli,299
1084,rcnB,+,2184982,2185320,periplasmic modulator of Ni and Co efflux,ecoli,52
1085,metG,+,2192322,2194355,methionine tRNA synthetase,ecoli,1463
1086,yehH,+,2194496,2197342,pseudogene~molybdate metabolism regulator%2C first fragment~molybdate metabolism regulator%2C second fragment 2,ecoli,233
1087,yehH,+,2197344,2198291,pseudogene~molybdate metabolism regulator%2C first fragment~molybdate metabolism regulator%2C second fragment 2,ecoli,24
1088,yehI,+,2198301,2201933,putative regulator,ecoli,264
1089,yehK,+,2201994,2202311,hypothetical protein,ecoli,49
1090,yehL,+,2202618,2203706,putative transporter subunit: ATP-binding component of ABC superfamily,ecoli,46
1091,yehM,+,2203717,2205996,hypothetical protein,ecoli,217
1092,yehP,+,2205989,2207125,hypothetical protein,ecoli,53
1093,yehQ,+,2207122,2209122,pseudogene,ecoli,198
1094,yehR,+,2209247,2209708,lipoprotein%2C DUF1307 family,ecoli,23
1095,mlrA,+,2212888,2213619,putative transcriptional regulator,ecoli,213
1096,yohO,+,2213679,2213786,hypothetical protein,ecoli,36
1097,dld,+,2220207,2221922,D-lactate dehydrogenase%2C FAD protein%2C NADH independent,ecoli,756
1098,yohD,+,2223823,2224401,inner membrane protein%2C DedA family,ecoli,122
1099,yohP,+,2227004,2227087,expressed protein,ecoli,10
1100,yohJ,+,2228646,2229044,inner membrane protein%2C UPF0299 family,ecoli,37
1101,yohK,+,2229041,2229736,putative seritonin transporter,ecoli,67
1102,cdd,+,2229866,2230750,cytidine/deoxycytidine deaminase,ecoli,242
1103,sanA,+,2230900,2231619,vancomycin sensitivity,ecoli,115
1104,yeiS,+,2231622,2231861,conserved protein%2C DUF2542 family,ecoli,94
1105,preT,+,2232055,2233293,putative oxidoreductase,ecoli,133
1106,preA,+,2233287,2234522,putative oxidoreductase,ecoli,171
1107,yeiG,+,2241932,2242768,putative esterase,ecoli,218
1108,yeiH,+,2247739,2248788,inner membrane protein%2C UPF0324 family,ecoli,296
1109,nfo,+,2248862,2249719,endonuclease IV,ecoli,189
1110,yeiI,+,2249722,2250810,putative kinase,ecoli,186
1111,yeiL,+,2253377,2254036,stationary phase nitrogen starvation regulator,ecoli,14
1112,setB,+,2261885,2263066,lactose/glucose efflux system,ecoli,39
1113,yeiP,+,2263472,2264044,putative elongation factor,ecoli,288
1114,yeiQ,+,2264267,2265733,putative oxidoreductase,ecoli,910
1115,yeiR,+,2265851,2266837,Zn-stimulated GTPase involved in zinc homeostasis%3B mutants are cadmium and EDTA sensitive%3B Zn(2+) binding protein,ecoli,101
1116,lpxT,+,2266876,2267589,lipid A 1-diphosphate synthase%3B undecaprenyl pyrophosphate:lipid A 1-phosphate phosphotransferase,ecoli,45
1117,spr,+,2268001,2268567,putative lipoprotein,ecoli,1169
1118,rtn,+,2268748,2270304,resistance protein for phages lambda and N4%2C when overexpressed%2C predicted membrane-anchored cyclic-di-GMP phosphodiesterase,ecoli,233
1119,yejA,+,2270386,2272200,periplasmic-binding component of ABC superfamily,ecoli,503
1120,yejB,+,2272201,2273295,putative transport system permease protein%3B membrane component of ABC superfamily,ecoli,194
1121,yejE,+,2273295,2274320,putative transport system permease protein%3B membrane component of ABC superfamily,ecoli,164
1122,yejF,+,2274322,2275911,putative ATP-binding component of a transport system,ecoli,453
1123,yejH,+,2278654,2280414,putative ATP-dependent helicase,ecoli,418
1124,rplY,+,2280539,2280823,50S ribosomal subunit protein L25,ecoli,451
1125,yejL,+,2282151,2282378,conserved protein%2C UPF0352 family,ecoli,89
1126,yejM,+,2282398,2284158,putative sulfatase,ecoli,564
1127,narP,+,2288522,2289169,nitrate/nitrite response regulator (sensor NarQ),ecoli,145
1128,yojO,+,2301628,2301792,hypothetical protein,ecoli,6
1129,eco,+,2301927,2302415,ecotin%2C a serine protease inhibitor,ecoli,117
1130,rcsD,+,2311510,2314182,putative 2-component sensor protein,ecoli,1368
1131,rcsB,+,2314199,2314849,positive response regulator for colanic capsule biosynthesis%2C (sensor%2C RcsC),ecoli,736
1132,atoS,+,2318065,2319891,sensor protein AtoS for response regulator AtoC,ecoli,87
1133,atoC,+,2319888,2321273,response regulator of ato%2C ornithine decarboxylase antizyme (sensor ATOS),ecoli,91
1134,atoD,+,2321469,2322131,acetyl-CoA:acetoacetyl-CoA transferase alpha subunit,ecoli,20
1135,atoA,+,2322131,2322781,acetyl-CoA:acetoacetyl-CoA transferase beta subunit,ecoli,15
1136,atoE,+,2322778,2324100,short chain fatty acid transporter,ecoli,93
1137,atoB,+,2324131,2325315,acetyl-CoA acetyltransferase,ecoli,54
1138,ubiG,+,2337589,2338311,3-demethylubiquinone-9 3-methyltransferase and 2-octaprenyl-6-hydroxy phenol methylase,ecoli,453
1139,nrdA,+,2342887,2345172,ribonucleoside diphosphate reductase 1%2C alpha subunit%2C B1,ecoli,318
1140,nrdB,+,2345406,2346536,ribonucleoside-diphosphate reductase 1%2C beta subunit%2C B2,ecoli,214
1141,yfaE,+,2346536,2346790,ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (Y*) cofactor maintenance,ecoli,72
1142,yfaH,+,2347673,2347915,pseudogene,ecoli,0
1143,glpA,+,2350669,2352297,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C large subunit,ecoli,379
1144,glpB,+,2352287,2353546,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C membrane anchor subunit,ecoli,242
1145,glpC,+,2353543,2354733,sn-glycerol-3-phosphate dehydrogenase (anaerobic)%2C K-small subunit,ecoli,204
1146,yfaD,+,2354926,2355825,hypothetical protein,ecoli,43
1147,ypaA,+,2355838,2356023,hypothetical protein,ecoli,18
1148,nudI,+,2362576,2363001,nucleoside triphosphatase,ecoli,33
1149,arnB,+,2363950,2365089,putative enzyme,ecoli,77
1150,arnC,+,2365093,2366061,putative sugar transferase,ecoli,61
1151,arnA,+,2366061,2368043,putative transformylase,ecoli,169
1152,arnD,+,2368040,2368930,undecaprenyl phosphate-alpha-L-ara4FN deformylase,ecoli,83
1153,arnT,+,2368930,2370582,4-amino-4-deoxy-L-arabinose transferase (lipid A modification),ecoli,104
1154,arnE,+,2370579,2370914,undecaprenyl phosphate-alpha-L-ara4N exporter%3B flippase ArnEF subunit,ecoli,27
1155,arnF,+,2370914,2371300,putative transport/receptor protein,ecoli,21
1156,rbn,+,2379630,2380547,RNase BN%2C tRNA processing enzyme,ecoli,118
1157,elaD,+,2380735,2381946,putative sulfatase / phosphatase,ecoli,11
1158,yfbL,+,2383882,2384853,putative aminopeptidase,ecoli,14
1159,yfbM,+,2384956,2385459,conserved protein%2C DUF1877 family,ecoli,12
1160,yfbO,+,2386657,2387079,hypothetical protein,ecoli,14
1161,yfbP,+,2387138,2387986,TPR-like repeats-containing protein,ecoli,32
1162,alaA,+,2405583,2406800,putative aminotransferase,ecoli,475
1163,yfbR,+,2406884,2407483,putative alpha helix protein,ecoli,71
1164,ackA,+,2411492,2412694,acetate kinase,ecoli,633
1165,pta,+,2412769,2414913,phosphotransacetylase,ecoli,1227
1166,yfcC,+,2415103,2416623,putative S-transferase,ecoli,39
1167,yfcG,+,2418643,2419290,putative S-transferase,ecoli,110
1168,folX,+,2419347,2419709,D-erythro-7%2C8-dihydroneopterin tri P epimerase,ecoli,142
1169,yfcH,+,2419730,2420623,putative sugar nucleotide epimerase,ecoli,492
1170,flk,+,2435972,2436967,flagellar assembly protein,ecoli,248
1171,mnmC,+,2439786,2441792,putative peptidase,ecoli,399
1172,smrB,+,2446628,2447179,putative DNA endonuclease,ecoli,91
1173,fadL,+,2459328,2460668,long-chain fatty acid transport protein (outer membrane flp protein),ecoli,210
1174,yfdF,+,2461034,2462092,hypothetical protein,ecoli,22
1175,yfdC,+,2463323,2464255,putative transport protein,ecoli,73
1176,intS,+,2464567,2465724,CPS-53 (KpLE1) prophage%3B predicted prophage CPS-53 integrase,ecoli,131
1177,gtrA,+,2465877,2466239,CPS-53 (KpLE1) prophage%3B bactoprenol-linked glucose translocase (flippase),ecoli,115
1178,gtrB,+,2466236,2467156,CPS-53 (KpLE1) prophage%3B bactoprenol glucosyl transferase,ecoli,128
1179,gtrS,+,2467153,2468484,putative ligase,ecoli,95
1180,tfaS,+,2468837,2469127,pseudogene%2C CPS-53 (KpLE1) prophage%3B tail fiber assembly protein fragment%3BPhage or Prophage Related,ecoli,44
1181,yfdP,+,2471626,2471988,CPS-53 (KpLE1) prophage%3B putative protein,ecoli,7
1182,yfdQ,+,2472054,2472878,CPS-53 (KpLE1) prophage%3B putative protein,ecoli,14
1183,yfdR,+,2473006,2473542,CPS-53 (KpLE1) prophage%3B conserved protein,ecoli,9
1184,yfdS,+,2473533,2473895,CPS-53 (KpLE1) prophage%3B putative protein,ecoli,12
1185,yfdT,+,2473895,2474200,CPS-53 (KpLE1) prophage%3B putative protein,ecoli,12
1186,ypdJ,+,2474203,2474253,exisonase remnant,ecoli,0
1187,torI,+,2474332,2474532,response regulator inhibitor for tor operon,ecoli,28
1188,dsdX,+,2475869,2477206,transport system permease (serine?),ecoli,59
1189,dsdA,+,2477224,2478552,D-serine dehydratase (deaminase),ecoli,314
1190,evgA,+,2481777,2482391,putative positive transcription regulator (sensor EvgS),ecoli,63
1191,evgS,+,2482396,2485989,putative sensor for regulator EvgA,ecoli,269
1192,ypdI,+,2492720,2492995,putative lipoprotein involved in colanic acid biosynthesis,ecoli,3
1193,lpxP,+,2493667,2494587,putative heat shock protein,ecoli,199
1194,ypdK,+,2494943,2495014,expressed protein%2C membrane-associated,ecoli,2
1195,ypdA,+,2496693,2498390,putative sensor protein,ecoli,324
1196,ypdB,+,2498405,2499139,putative 2-component transcriptional regulator,ecoli,280
1197,ypdC,+,2499152,2500009,putative ARAC-type regulatory protein,ecoli,153
1198,yfeO,+,2507652,2508908,putative ion channel protein,ecoli,63
1199,ypeC,+,2509023,2509349,the overlapping reading frame (b2391) is no longer thought to be an actual gene%2C and has been deaccessioned,ecoli,13
1200,nupC,+,2511064,2512266,permease of transport system for 3 nucleosides,ecoli,155
1201,insL1,+,2512353,2513465,IS186 transposase,ecoli,1190
1202,yfeC,+,2516489,2516833,putative DNA-binding protein%2C DUF1323 family,ecoli,76
1203,yfeD,+,2516835,2517227,conserved protein%2C DUF1323 family%3B N-terminal HTH domain of the MerR superfamily,ecoli,93
1204,yfeN,+,2523149,2523913,putative sugar hydrolase,ecoli,25
1205,yfeH,+,2524968,2525966,putative cytochrome oxidase,ecoli,78
1206,cysZ,+,2529485,2530246,required for sulfate transport,ecoli,50
1207,cysK,+,2530431,2531402,cysteine synthase A%2C O-acetylserine sulfhydrolase A,ecoli,3137
1208,ptsH,+,2531786,2532043,PTS system protein HPr,ecoli,375
1209,ptsI,+,2532088,2533815,PEP-protein phosphotransferase system enzyme I,ecoli,2420
1210,crr,+,2533856,2534365,PTS system%2C glucose-specific IIA component,ecoli,1097
1211,yfeK,+,2535364,2535738,hypothetical protein,ecoli,21
1212,yfeS,+,2535771,2536505,hypothetical protein,ecoli,66
1213,murQ,+,2543795,2544691,putative regulator,ecoli,62
1214,murP,+,2544695,2546119,N-acetylmuramic acid permease%2C EIIBC component%2C PTS system,ecoli,106
1215,yfeW,+,2546124,2547428,putative beta-lactamase,ecoli,130
1216,amiA,+,2550374,2551243,N-acetylmuramoyl-l-alanine amidase I,ecoli,259
1217,hemF,+,2551247,2552146,coproporphyrinogen III oxidase,ecoli,336
1218,intZ,+,2556880,2558088,putative prophage integrase,ecoli,312
1219,yffL,+,2558279,2558920,CPZ-55 prophage%3B putative protein,ecoli,29
1220,yffM,+,2559390,2559635,CPZ-55 prophage%3B putative protein,ecoli,4
1221,yffN,+,2559647,2560015,CPZ-55 prophage%3B putative protein,ecoli,25
1222,yffO,+,2560133,2560549,CPZ-55 prophage%3B putative protein,ecoli,15
1223,yffP,+,2560546,2561139,CPZ-55 prophage%3B putative protein,ecoli,25
1224,yffQ,+,2561614,2561991,CPZ-55 prophage%3B putative protein,ecoli,19
1225,yffR,+,2562002,2562394,CPZ-55 prophage%3B putative protein,ecoli,83
1226,yffS,+,2562545,2563354,CPZ-55 prophage%3B putative protein,ecoli,148
1227,talA,+,2576688,2577638,transaldolase A,ecoli,254
1228,tktB,+,2577658,2579661,transketolase 2 isozyme,ecoli,958
1229,narQ,+,2583753,2585453,sensor for nitrate reductase system%2C protein histidine kinase (acts on NarP and narL),ecoli,137
1230,acrD,+,2585617,2588730,aminoglycoside/multidrug efflux system,ecoli,192
1231,yffB,+,2589269,2589625,putative reductase%2C function unknown%2C ArsC family%3B low abundance protein,ecoli,81
1232,dapE,+,2589629,2590756,N-succinyl-diaminopimelate deacylase,ecoli,282
1233,ypfN,+,2590784,2590984,putative membrane protein%2C UPF0370 family,ecoli,63
1234,gcvR,+,2597928,2598500,transcriptional regulation of gcv operon,ecoli,380
1235,bcp,+,2598500,2598970,bacterioferritin comigratory protein,ecoli,489
1236,hyfA,+,2599223,2599840,hydrogenase 4 Fe-S subunit,ecoli,18
1237,hyfB,+,2599840,2601858,hydrogenase 4 membrane subunit,ecoli,911
1238,hyfC,+,2601869,2602816,hydrogenase 4 membrane subunit,ecoli,45
1239,hyfD,+,2602833,2604272,hydrogenase 4 membrane subunit,ecoli,20
1240,hyfE,+,2604284,2604934,hydrogenase 4 membrane subunit,ecoli,11
1241,hyfF,+,2604939,2606519,hydrogenase 4 membrane subunit,ecoli,46
1242,hyfG,+,2606509,2608176,hydrogenase 4 subunit,ecoli,143
1243,hyfH,+,2608186,2608731,hydrogenase 4 Fe-S subunit,ecoli,30
1244,hyfI,+,2608728,2609486,hydrogenase 4 Fe-S subunit,ecoli,26
1245,hyfJ,+,2609479,2609892,putative processing element hydrogenase 4,ecoli,24
1246,hyfR,+,2609922,2611934,putative 2-component regulator%2C interaction with sigma 54,ecoli,100
1247,focB,+,2611956,2612804,probable formate transporter (formate channel 2),ecoli,92
1248,yfgC,+,2614116,2615579,periplasmic predicted metalloprotease%2C required for LoiP localization%3B TPR repeats,ecoli,742
1249,yfgD,+,2615600,2615959,putative oxidoreductase,ecoli,163
1250,purM,+,2619219,2620256,phosphoribosylaminoimidazole synthetase %3D AIR synthetase,ecoli,137
1251,purN,+,2620256,2620894,phosphoribosylglycinamide formyltransferase 1,ecoli,113
1252,ppk,+,2621066,2623132,polyphosphate kinase,ecoli,1617
1253,ppx,+,2623137,2624678,exopolyphosphatase,ecoli,1082
1254,yfgG,+,2627312,2627503,hypothetical protein,ecoli,36
1255,yfgH,+,2627814,2628332,putative outer membrane lipoprotein,ecoli,11
1256,yfgI,+,2628348,2628887,putative membrane protein,ecoli,22
1257,xseA,+,2632254,2633624,exonuclease VII%2C large subunit,ecoli,473
1258,sseA,+,2650516,2651361,putative thiosulfate sulfurtransferase,ecoli,254
1259,suhB,+,2661464,2662267,inositol-1-monophosphatase,ecoli,171
1260,yfhR,+,2662412,2663266,putative enzyme (3.4.-),ecoli,23
1261,csiE,+,2663457,2664737,stationary phase inducible protein,ecoli,556
1262,hcaE,+,2667054,2668415,3-phenylpropionate dioxygenase%2C large (alpha) subunit,ecoli,185
1263,hcaF,+,2668412,2668930,small terminal subunit of phenylpropionate dioxygenase,ecoli,56
1264,hcaC,+,2668930,2669250,ferredoxin subunit of phenylpropionate dioxygenase,ecoli,25
1265,hcaB,+,2669247,2670059,2%2C3-dihydroxy-2%2C3-dihydrophenylpropionate dehydrogenase,ecoli,69
1266,hcaD,+,2670069,2671271,ferredoxin reductase subunit of phenylpropionate dioxygenase,ecoli,112
1267,yphA,+,2671368,2671790,putative inner membrane protein,ecoli,58
1268,yphH,+,2680885,2682078,putative NAGC-like transcriptional regulator,ecoli,285
1269,hmp,+,2683857,2685047,dihydropteridine reductase%2C ferrisiderophore reductase activity,ecoli,156
1270,mltF,+,2693823,2695379,putative periplasmic binding transport protein,ecoli,143
1271,yfhH,+,2696781,2697629,putative DNA-binding transcriptional regulator,ecoli,185
1272,yfhL,+,2697685,2697945,putative 4Fe-4S cluster-containing protein,ecoli,41
1273,nadB,+,2708442,2710064,quinolinate synthetase%2C B protein,ecoli,115
1274,srmB,+,2710918,2712252,ATP-dependent RNA helicase,ecoli,383
1275,eamB,+,2713445,2714032,cysteine and O-acetylserine exporter,ecoli,175
1276,ung,+,2714776,2715465,uracil-DNA-glycosylase,ecoli,188
1277,trxC,+,2716757,2717176,putative thioredoxin-like protein,ecoli,60
1278,yfiP,+,2717245,2717943,conserved protein%2C DTW domain,ecoli,63
1279,pka,+,2717975,2720635,protein lysine acetyltransferase,ecoli,824
1280,pssA,+,2720749,2722104,phosphatidylserine synthase%3B phospholipid synthesis,ecoli,719
1281,yfiM,+,2722150,2722473,required for high salt suppression of motility%3B probable lipoprotein,ecoli,24
1282,bamD,+,2734168,2734905,lipoprotein required for OM biogenesis%2C in BamABCDE complex,ecoli,367
1283,raiA,+,2735176,2735517,putative yhbH sigma 54 modulator,ecoli,980
1284,pheL,+,2735621,2735668,leader peptide of chorismate mutase-P-prephenate dehydratase,ecoli,13
1285,pheA,+,2735767,2736927,chorismate mutase-P and prephenate dehydratase,ecoli,208
1286,yfiL,+,2739382,2739747,lipoprotein,ecoli,13
1287,yfiR,+,2739897,2740415,putative periplasmic inhibitor of YfiN activity,ecoli,30
1288,yfiN,+,2740405,2741631,putative membrane-anchored diguanylate cyclase with an N-terminal periplasmic domain,ecoli,46
1289,yfiB,+,2741647,2742129,putative outer membrane protein,ecoli,26
1290,ypjD,+,2745984,2746775,putative inner membrane protein,ecoli,100
1291,yfjD,+,2746796,2748082,putative membrane protein,ecoli,263
1292,nadK,+,2748853,2749731,NAD kinase,ecoli,337
