,Name,Strand,Start,Stop,Note,Genome,Counts
1273,nadB,+,2708442,2710064,quinolinate synthetase%2C B protein,ecoli,133
1274,srmB,+,2710918,2712252,ATP-dependent RNA helicase,ecoli,483
1275,eamB,+,2713445,2714032,cysteine and O-acetylserine exporter,ecoli,114
1276,ung,+,2714776,2715465,uracil-DNA-glycosylase,ecoli,166
1277,trxC,+,2716757,2717176,putative thioredoxin-like protein,ecoli,65
1278,yfiP,+,2717245,2717943,conserved protein%2C DTW domain,ecoli,94
1279,pka,+,2717975,2720635,protein lysine acetyltransferase,ecoli,878
1280,pssA,+,2720749,2722104,phosphatidylserine synthase%3B phospholipid synthesis,ecoli,699
1281,yfiM,+,2722150,2722473,required for high salt suppression of motility%3B probable lipoprotein,ecoli,26
1282,bamD,+,2734168,2734905,lipoprotein required for OM biogenesis%2C in BamABCDE complex,ecoli,380
1283,raiA,+,2735176,2735517,putative yhbH sigma 54 modulator,ecoli,1150
1284,pheL,+,2735621,2735668,leader peptide of chorismate mutase-P-prephenate dehydratase,ecoli,19
1285,pheA,+,2735767,2736927,chorismate mutase-P and prephenate dehydratase,ecoli,236
1286,yfiL,+,2739382,2739747,lipoprotein,ecoli,20
1287,yfiR,+,2739897,2740415,putative periplasmic inhibitor of YfiN activity,ecoli,67
1288,yfiN,+,2740405,2741631,putative membrane-anchored diguanylate cyclase with an N-terminal periplasmic domain,ecoli,88
1289,yfiB,+,2741647,2742129,putative outer membrane protein,ecoli,65
1290,ypjD,+,2745984,2746775,putative inner membrane protein,ecoli,120
1291,yfjD,+,2746796,2748082,putative membrane protein,ecoli,255
1292,nadK,+,2748853,2749731,NAD kinase,ecoli,341
1293,recN,+,2749817,2751478,protein used in recombination and DNA repair,ecoli,712
1294,bamE,+,2751627,2751968,small membrane protein A,ecoli,507
1295,smpB,+,2752918,2753400,small protein B,ecoli,159
1296,intA,+,2754181,2755422,prophage CP4-57 integrase,ecoli,582
1297,alpA,+,2756666,2756878,prophage CP4-57 regulatory protein alpA,ecoli,8
1298,yfjI,+,2757007,2758416,CP4-57 prophage%3B putative protein,ecoli,38
1299,yfjJ,+,2758569,2759195,CP4-57 prophage%3B putative protein,ecoli,33
1300,rnlA,+,2763940,2765013,putative cell division protein,ecoli,267
1301,rnlB,+,2765006,2765377,CP4-57 prophage%3B putative protein,ecoli,89
1302,yfjP,+,2765732,2766595,putative GTP-binding protein,ecoli,92
1303,yfjQ,+,2766687,2767508,CP4-57 prophage%3B putative protein,ecoli,28
1304,yfjR,+,2767725,2768426,CP4-57 prophage%3B predicted DNA-binding transcriptional regulator,ecoli,16
1305,ypjK,+,2768467,2768703,CP4-57 prophage%3B predicted inner membrane protein,ecoli,5
1306,yfjS,+,2768703,2769146,CP4-57 prophage%3B putative protein,ecoli,15
1307,yfjT,+,2769170,2769637,CP4-57 prophage%3B putative protein,ecoli,94
1308,yfjW,+,2771340,2773043,CP4-57 prophage%3B predicted inner membrane protein,ecoli,89
1309,ypjI,+,2773567,2773746,pseudogene%2C CP4-57 putative prophage remnant%3BPhage or Prophage Related,ecoli,13
1310,ypjI,+,2773746,2773838,pseudogene%2C CP4-57 putative prophage remnant%3BPhage or Prophage Related,ecoli,1
1311,yfjX,+,2773941,2774399,CP4-57 prophage%3B predicted antirestriction protein,ecoli,74
1312,yfjY,+,2774408,2774890,putative DNA repair protein,ecoli,21
1313,ypjJ,+,2774899,2775099,hypothetical protein,ecoli,7
1314,yfjZ,+,2775137,2775454,CP4-57 prophage%3B antitoxin of the YpjF-YfjZ toxin-antitoxin system,ecoli,9
1315,ypjF,+,2775475,2775804,CP4-57 prophage%3B toxin of the YpjF-YfjZ toxin-antitoxin system,ecoli,14
1316,ygaQ,+,2784419,2786671,putative protein~putative enzyme,ecoli,36
1317,csiD,+,2787007,2787984,carbon starvation protein,ecoli,458
1318,lhgO,+,2788004,2789272,L-2-hydroxyglutarate oxidase,ecoli,436
1319,gabD,+,2789295,2790743,succinate-semialdehyde dehydrogenase%2C NADP-dependent activity,ecoli,523
1320,gabT,+,2790757,2792037,4-aminobutyrate aminotransferase activity,ecoli,559
1321,gabP,+,2792275,2793675,transport permease protein of gamma-aminobutyrate,ecoli,167
1322,csiR,+,2793696,2794358,putative transcriptional regulator,ecoli,157
1323,ygaV,+,2795233,2795532,tributyltin-inducible repressor of ygaVP,ecoli,16
1324,ygaP,+,2795542,2796066,putative inner membrane protein with hydrolase activity,ecoli,13
1325,alaE,+,2797186,2797635,alanine exporter%2C alanine-inducible%2C stress-responsive,ecoli,173
1326,ygaM,+,2798168,2798497,ribosome-binding protein%2C probably membrane-anchored%2C function unknown,ecoli,296
1327,nrdH,+,2798745,2798990,glutaredoxin-like protein%3B hydrogen donor,ecoli,46
1328,nrdI,+,2798987,2799397,flavodoxin required for NrdEF cluster assembly,ecoli,17
1329,nrdE,+,2799370,2801514,ribonucleoside-diphosphate reductase 2%2C alpha subunit,ecoli,174
1330,nrdF,+,2801524,2802483,ribonucleoside-diphosphate reductase 2%2C beta chain%2C frag,ecoli,52
1331,proV,+,2802837,2804039,ATP-binding component of transport system for glycine%2C betaine and proline,ecoli,180
1332,proW,+,2804032,2805096,high-affinity transport system for glycine betaine and proline%3B membrane component of ABC superfamily,ecoli,125
1333,proX,+,2805154,2806146,high-affinity transport system for glycine betaine and proline%3B periplasmic-binding component of ABC superfamily,ecoli,93
1334,ygaY,+,2806338,2807515,predicted transporter (pseudogene)%3Bputative transport%3B Not classified~putative transport protein,ecoli,53
1335,ygaZ,+,2807639,2808376,putative L-valine exporter%2C norvaline resistance,ecoli,331
1336,ygaH,+,2808366,2808701,putative L-valine exporter%2C norvaline resistance,ecoli,127
1337,mprA,+,2808792,2809322,regulator of plasmid mcrB operon (microcin B17 synthesis),ecoli,362
1338,emrA,+,2809449,2810621,multidrug resistance secretion protein,ecoli,156
1339,emrB,+,2810638,2812176,multidrug resistance%3B probably membrane translocase,ecoli,290
1340,srlA,+,2823854,2824417,PTS system%2C glucitol/sorbitol-specific IIC component%2C one of two,ecoli,334
1341,srlE,+,2824414,2825373,PTS system%2C glucitol/sorbitol-specific IIB component and second of two IIC components,ecoli,801
1342,srlB,+,2825384,2825755,PTS system%2C glucitol/sorbitol-specific enzyme IIA component,ecoli,873
1343,srlD,+,2825759,2826538,glucitol (sorbitol)-6-phosphate dehydrogenase,ecoli,1904
1344,gutM,+,2826643,2827002,glucitol operon activator,ecoli,217
1345,srlR,+,2827069,2827842,regulator for gut (srl)%2C glucitol operon,ecoli,1195
1346,gutQ,+,2827835,2828800,D-arabinose 5-phosphate isomerase,ecoli,1323
1347,norV,+,2830498,2831937,putative flavodoxin,ecoli,115
1348,norW,+,2831934,2833067,putative oxidoreductase,ecoli,45
1349,ascF,+,2837546,2839003,PTS system enzyme II ABC (asc)%2C cryptic%2C transports specific beta-glucosides,ecoli,162
1350,ascB,+,2839012,2840436,6-phospho-beta-glucosidase%3B cryptic,ecoli,184
1351,hypA,+,2848669,2849019,pleiotrophic effects on 3 hydrogenase isozymes,ecoli,16
1352,hypB,+,2849023,2849895,guanine-nucleotide binding protein%2C functions as nickel donor for large subunit of hydrogenase 3,ecoli,85
1353,hypC,+,2849886,2850158,pleiotrophic effects on 3 hydrogenase isozymes,ecoli,22
1354,hypD,+,2850158,2851279,pleiotrophic effects on 3 hydrogenase isozymes,ecoli,553
1355,hypE,+,2851276,2852286,plays structural role in maturation of all 3 hydrogenases,ecoli,259
1356,fhlA,+,2852360,2854438,formate hydrogen-lyase transcriptional activator for fdhF%2C hyc and hyp operons,ecoli,276
1357,mutS,+,2855115,2857676,methyl-directed mismatch repair,ecoli,1005
1358,pphB,+,2857782,2858438,protein phosphatase 2,ecoli,14
1359,ygbJ,+,2859452,2860360,putative dehydrogenase,ecoli,58
1360,ygbK,+,2860357,2861523,hypothetical protein,ecoli,84
1361,ygbL,+,2861615,2862253,putative epimerase/aldolase,ecoli,115
1362,ygbM,+,2862258,2863034,hypothetical protein,ecoli,162
1363,ygbN,+,2863123,2864487,putative transport protein,ecoli,196
1364,iap,+,2874603,2875640,aminopeptidase in alkaline phosphatase isozyme conversion,ecoli,1344
1365,queD,+,2890236,2890601,putative 6-pyruvoyl tetrahydrobiopterin synthase,ecoli,56
1366,ygcN,+,2890679,2891950,putative oxidoreductase with FAD/NAD(P)-binding domain,ecoli,456
1367,ygcO,+,2891941,2892201,putative 4Fe-4S cluster-containing protein,ecoli,47
1368,ygcP,+,2892218,2892793,putative anti-terminator regulatory protein,ecoli,82
1369,yqcE,+,2898614,2899891,putative transport protein,ecoli,46
1370,ygcE,+,2899918,2901396,putative kinase,ecoli,114
1371,yqcG,+,2903579,2903719,expressed protein,ecoli,4
1372,ygcG,+,2903733,2904605,hypothetical protein,ecoli,19
1373,barA,+,2913079,2915835,sensor-regulator%2C activates OmpR by phophorylation,ecoli,884
1374,queF,+,2923370,2924218,7-cyano-7-deazaguanine reductase (NADPH-dependent),ecoli,178
1375,ygdH,+,2924330,2925694,conserved protein%2C UPF0717 family,ecoli,663
1376,sdaC,+,2926251,2927540,probable serine transporter,ecoli,578
1377,sdaB,+,2927598,2928965,L-serine dehydratase (deaminase)%2C L-SD2,ecoli,696
1378,ygdG,+,2929077,2929832,5'-3' exonuclease,ecoli,269
1379,fucP,+,2932257,2933573,fucose permease,ecoli,92
1380,fucI,+,2933606,2935381,L-fucose isomerase,ecoli,409
1381,fucK,+,2935460,2936908,L-fuculokinase,ecoli,242
1382,fucU,+,2936910,2937332,protein of fucose operon,ecoli,86
1383,fucR,+,2937390,2938121,positive regulator of the fuc operon,ecoli,468
1384,csdA,+,2941359,2942564,cysteine sulfinate desulfinase,ecoli,871
1385,csdE,+,2942564,2943007,CsdA-binding activator%3B Fe-S protein,ecoli,234
1386,argA,+,2947264,2948595,N-acetylglutamate synthase%3B amino acid acetyltransferase,ecoli,245
1387,mutH,+,2967684,2968373,methyl-directed mismatch repair,ecoli,83
1388,ygdQ,+,2968442,2969155,putative transport protein,ecoli,76
1389,ygdR,+,2969293,2969511,putative lipoprotein,ecoli,53
1390,tas,+,2969619,2970659,putative oxidoreductase%2C NADP(H)-dependent aldo-keto reductase%3B suppresses tyrosine requirement of tyrA14 O6 strain,ecoli,484
1391,galR,+,2974621,2975652,repressor of galETK operon,ecoli,275
1392,lysR,+,2977043,2977978,positive regulator for lys,ecoli,222
1393,yqeG,+,2983869,2985098,putative transporter protein,ecoli,86
1394,yqeH,+,2985558,2986190,conserved protein with bipartite regulator domain,ecoli,11
1395,yqeI,+,2986524,2987333,putative sensory transducer,ecoli,35
1396,yqeJ,+,2987326,2987808,hypothetical protein,ecoli,32
1397,ygeF,+,2988576,2988971,pseudogene,ecoli,4
1398,ygeF,+,2988970,2989065,pseudogene,ecoli,0
1399,ygeG,+,2989290,2989781,putative chaperone,ecoli,14
1400,ygeH,+,2990116,2991492,putative invasion protein,ecoli,41
1401,ygeI,+,2991660,2991878,hypothetical protein,ecoli,9
1402,pbl,+,2991961,2992404,predicted peptidoglycan-binding enzyme (pseudogene),ecoli,7
1403,pbl,+,2992404,2992463,predicted peptidoglycan-binding enzyme (pseudogene),ecoli,7
1404,xdhA,+,2998367,3000625,xanthine dehydrogenase%2C molybdenum binding subunit,ecoli,378
1405,xdhB,+,3000636,3001514,xanthine dehydrogenase%2C FAD-binding subunit,ecoli,88
1406,xdhC,+,3001511,3001990,xanthine dehydrogenase%2C Fe-S binding subunit,ecoli,61
1407,ygeW,+,3004284,3005474,putative carbamoyl transferase,ecoli,30
1408,ygeX,+,3005532,3006728,putative diaminopropionate ammonia-lyase,ecoli,56
1409,ygeY,+,3006786,3007997,putative deacetylase,ecoli,64
1410,hyuA,+,3008050,3009435,D-stereospecific phenylhydantoinase,ecoli,331
1411,yqeA,+,3009483,3010415,putative kinase,ecoli,77
1412,mocA,+,3013182,3013760,CTP:molybdopterin cytidylyltransferase,ecoli,42
1413,ygfK,+,3014082,3017180,putative oxidoreductase%2C Fe-S subunit,ecoli,246
1414,ssnA,+,3017183,3018511,putative chlorohydrolase/aminohydrolase,ecoli,358
1415,ygfM,+,3018562,3019341,putative oxidoreductase,ecoli,36
1416,xdhD,+,3019338,3022208,putative hypoxanthine oxidase%2C molybdopterin-binding/Fe-S binding,ecoli,242
1417,xanQ,+,3022373,3023773,xanthine permease,ecoli,103
1418,guaD,+,3023788,3025107,guanine deaminase,ecoli,123
1419,ygfQ,+,3025143,3026510,putative purine permease,ecoli,119
1420,uacT,+,3029389,3030837,putative permease,ecoli,66
1421,yqfG,+,3030839,3030964,expressed protein,ecoli,5
1422,idi,+,3031087,3031635,isopentenyl diphosphate isomerase,ecoli,71
1423,fldB,+,3037877,3038398,flavodoxin 2,ecoli,195
1424,ygfZ,+,3039335,3040315,iron-sulfur cluster repair protein%2C plumbagin resistance,ecoli,754
1425,bglA,+,3041684,3043123,6-phospho-beta-glucosidase A%3B cryptic,ecoli,597
1426,zapA,+,3053634,3053963,FtsZ stabilizer,ecoli,175
1427,fau,+,3054263,3054811,putative ligase,ecoli,90
1428,argP,+,3057775,3058668,replication initiation inhibitor%2C binds to 13-mers at oriC,ecoli,191
1429,scpA,+,3058872,3061016,methylmalonyl-CoA mutase (MCM),ecoli,77
1430,argK,+,3061009,3062004,membrane ATPase/protein kinase,ecoli,58
1431,scpB,+,3062015,3062800,putative enzyme,ecoli,25
1432,scpC,+,3062824,3064302,putative coenzyme A transferase,ecoli,641
1433,loiP,+,3079935,3080693,Phe-Phe periplasmic metalloprotease%2C OM lipoprotein%3B low salt-inducible%3B heat shock protein that binds Era,ecoli,487
1434,yqgC,+,3084209,3084424,hypothetical protein,ecoli,5
1435,metK,+,3084728,3085882,methionine adenosyltransferase 1 (AdoMet synthetase)%3B methyl and propylamine donor%2C corepressor of met genes,ecoli,510
1436,galP,+,3086306,3087700,galactose-proton symport of transport system,ecoli,74
1437,yggI,+,3087777,3088274,hypothetical protein,ecoli,23
1438,endA,+,3088369,3089076,DNA-specific endonuclease I,ecoli,75
1439,rsmE,+,3089156,3089887,16S rRNA m(3)U1498 methyltransferase%2C SAM-dependent,ecoli,335
1440,gshB,+,3089900,3090850,glutathione synthetase,ecoli,664
1441,yqgE,+,3090959,3091522,hypothetical protein,ecoli,303
1442,yqgF,+,3091522,3091938,putative Holliday junction resolvase,ecoli,167
1443,yggS,+,3093120,3093824,putative enzyme%2C binds pyridoxal 5'-phosphate,ecoli,96
1444,yggT,+,3093842,3094408,conserved hypothetical integral membrane protein,ecoli,141
1445,yggU,+,3094405,3094695,conserved protein%2C UPF0235 family,ecoli,75
1446,rdgB,+,3094703,3095296,putative ribosomal protein,ecoli,271
1447,yggW,+,3095289,3096425,putative oxidase,ecoli,594
1448,mutY,+,3101035,3102087,adenine glycosylase%3B G.C --> T.A transversions,ecoli,326
1449,yggX,+,3102115,3102390,protein that protects iron-sulfur proteins against oxidative damage,ecoli,102
1450,mltC,+,3102455,3103534,membrane-bound lytic murein transglycosylase C,ecoli,238
1451,nupG,+,3103736,3104992,transport of nucleosides%2C permease protein,ecoli,254
1452,yqgA,+,3107575,3108282,putative transport protein,ecoli,30
1453,glcC,+,3126294,3127058,transcriptional activator for glc operon,ecoli,181
1454,insH1,+,3128200,3129216,IS5 transposase and trans-activator,ecoli,1752
1455,yghT,+,3132153,3132845,putative ATP-binding protein,ecoli,80
1456,yghU,+,3136749,3137615,putative S-transferase,ecoli,178
1457,gpr,+,3145919,3146959,putative reductase,ecoli,213
1458,yghA,+,3147684,3148568,putative oxidoreductase,ecoli,148
1459,metC,+,3150258,3151445,cystathionine beta-lyase (beta-cystathionase),ecoli,151
1460,yghB,+,3151585,3152244,required%2C with yqjA%2C for membrane integrity%3B inner membrane protein,ecoli,141
1461,yqhD,+,3153377,3154540,putative oxidoreductase,ecoli,446
1462,dkgA,+,3154645,3155472,2%2C5-diketo-D-gluconate reductase A,ecoli,260
1463,yqhG,+,3155672,3156598,hypothetical protein,ecoli,102
1464,yqhH,+,3156649,3156906,outer membrane lipoprotein%2C Lpp paralog,ecoli,10
1465,qseB,+,3167850,3168509,putative 2-component transcriptional regulator,ecoli,61
1466,qseC,+,3168506,3169855,putative 2-component sensor protein,ecoli,125
1467,mdaB,+,3170552,3171133,modulator of drug activity B,ecoli,70
1468,ygiN,+,3171164,3171478,quinol monooxygenase,ecoli,184
1469,tolC,+,3176137,3177618,outer membrane channel%3B specific tolerance to colicin E1%3B segregation of daughter chromosomes,ecoli,1629
1470,ygiB,+,3177766,3178437,conserved protein%2C UPF0441 family,ecoli,640
1471,ygiC,+,3178443,3179603,putative synthetase/amidase,ecoli,960
1472,zupT,+,3180572,3181345,zinc transporter,ecoli,113
1473,yqiC,+,3182862,3183152,hypothetical protein,ecoli,73
1474,ygiL,+,3183436,3183987,putative fimbrial-like protein,ecoli,20
1475,yqiG,+,3184083,3184111,pseudogene%3B outer membrane usher homology%3Bputative membrane%3B Not classified~putative membrane protein,ecoli,0
1476,insC1,+,3184209,3184574,IS2 repressor TnpA,ecoli,69
1477,insD1,+,3184532,3185437,IS2 transposase TnpB,ecoli,208
1478,yqiG,+,3185443,3187887,pseudogene%3B outer membrane usher homology%3Bputative membrane%3B Not classified~putative membrane protein,ecoli,130
1479,yqiH,+,3187903,3188652,putative membrane protein,ecoli,21
1480,yqiI,+,3188654,3189718,hypothetical protein,ecoli,42
1481,yqiJ,+,3190230,3190859,putative oxidoreductase,ecoli,17
1482,yqiK,+,3190886,3192547,putative membrane protein,ecoli,298
1483,ibsD,+,3192788,3192847,toxic membrane protein,ecoli,1
1484,ibsE,+,3193163,3193222,toxic membrane protein,ecoli,145
1485,ygiM,+,3199229,3199849,SH3 domain protein,ecoli,145
1486,cca,+,3199913,3201151,tRNA nucleotidyl transferase,ecoli,970
1487,plsY,+,3202716,3203333,putative glycerol-3-phosphate acyltransferase,ecoli,80
1488,ttdA,+,3204485,3205396,L-tartrate dehydratase%2C subunit A,ecoli,99
1489,ttdB,+,3205393,3205998,L-tartrate dehydratase%2C subunit B,ecoli,22
1490,ttdT,+,3206046,3207509,L-tartrate/succinate antiporte,ecoli,73
1491,rpsU,+,3208803,3209018,30S ribosomal subunit protein S21,ecoli,712
1492,dnaG,+,3209129,3210874,DNA biosynthesis%3B DNA primase,ecoli,2120
1493,rpoD,+,3211069,3212910,RNA polymerase%2C sigma(70) factor%3B regulation of proteins induced at high temperatures,ecoli,6644
1494,yqjI,+,3214801,3215424,putative transcriptional regulator%2C PadR family,ecoli,45
1495,patA,+,3217516,3218895,probable ornithine aminotransferase,ecoli,402
1496,ebgR,+,3219488,3220471,regulator of ebg operon,ecoli,186
1497,ebgA,+,3220655,3223747,evolved beta-D-galactosidase%2C alpha subunit%3B cryptic gene,ecoli,243
1498,ebgC,+,3223744,3224193,evolved beta-D-galactosidase%2C beta subunit%3B cryptic gene,ecoli,17
1499,ygjI,+,3224256,3225689,putative oxidoreductase,ecoli,58
1500,ygjJ,+,3225823,3226893,hypothetical protein,ecoli,34
1501,ygjK,+,3226910,3229261,putative isomerase,ecoli,121
1502,fadH,+,3229687,3231705,2%2C4-dienoyl-CoA reductase%2C NADH and FMN-linked,ecoli,371
1503,ygjP,+,3233982,3234485,putative metal dependent hydrolase,ecoli,15
1504,ygjQ,+,3234562,3235254,conserved protein%2C SanA family%2C DUF218 superfamily,ecoli,47
1505,ygjR,+,3235333,3236319,putative NAD(P)-binding dehydrogenase,ecoli,206
1506,alx,+,3236602,3237567,putative transport protein,ecoli,31
1507,sstT,+,3237966,3239210,putative transport protein,ecoli,511
1508,exuT,+,3243126,3244544,transport of hexuronates,ecoli,413
1509,exuR,+,3244674,3245450,negative regulator of exu regulon%2C exuT%2C uxaAC%2C and uxuB,ecoli,915
1510,yqjA,+,3245795,3246457,required%2C with yghB%2C for membrane integrity%3B inner membrane protein,ecoli,122
1511,mzrA,+,3246461,3246844,modulator of EnvZ/OmpR regulon,ecoli,60
1512,yqjC,+,3246991,3247359,hypothetical protein,ecoli,697
1513,yqjD,+,3247397,3247702,membrane-anchored ribosome-binding protein,ecoli,731
1514,yqjE,+,3247705,3248109,inner membrane protein%2C DUF1469 family,ecoli,917
1515,yqjK,+,3248099,3248398,hypothetical protein,ecoli,664
1516,yqjF,+,3248584,3248976,putative quinol oxidase subunit,ecoli,23
1517,yqjG,+,3249046,3250032,putative transferase,ecoli,129
1518,yhaH,+,3250326,3250691,putative cytochrome,ecoli,112
1519,yhaI,+,3250933,3251289,putative cytochrome,ecoli,16
1520,yhaK,+,3252341,3253042,redox-sensitive bicupin,ecoli,57
1521,yhaL,+,3253065,3253229,hypothetical protein,ecoli,25
1522,tdcR,+,3265402,3265620,threonine dehydratase operon activator protein,ecoli,5
1523,yhaB,+,3265876,3266415,hypothetical protein,ecoli,9
1524,yhaC,+,3266437,3267624,hypothetical protein,ecoli,56
1525,garD,+,3273304,3274875,(D)-galactarate dehydrogenase,ecoli,300
1526,prlF,+,3275024,3275359,putative protease%3B htrA suppressor protein,ecoli,170
1527,yhaV,+,3275359,3275823,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,ecoli,277
1528,kbaZ,+,3276936,3278216,putative tagatose 6-phosphate kinase 2,ecoli,73
1529,agaV,+,3278239,3278712,PTS system%2C cytoplasmic%2C N-acetylgalactosamine-specific IIB component 2 (EIIB-AGA),ecoli,40
1530,agaW,+,3278723,3279097,N-acetylgalactosamine-specific enzyme IIC component of PTS%2C fragment (pseudogene)%3Benzyme%3B Central intermediary metabolism: Amino sugars~PTS system N-acetylgalactosameine-specific IIC component 2,ecoli,15
1531,agaA,+,3279093,3279647,pseudogene%2C predicted truncated N-acetylgalactosamine-6-phosphate deacetylase~putative N-acetylgalactosamine-6-phosphate deacetylase,ecoli,268
1532,agaS,+,3279998,3281152,putative tagatose-6-phosphate aldose/ketose isomerase,ecoli,57
1533,kbaY,+,3281165,3282025,tagatose-bisphosphate aldolase 2,ecoli,32
1534,agaB,+,3282192,3282668,PTS system%2C cytoplasmic%2C N-acetylgalactosamine-specific IIB component 1 (EIIB-AGA),ecoli,6
1535,agaC,+,3282707,3283510,PTS system N-acetylgalactosamine-specific IIC component 1,ecoli,26
1536,agaD,+,3283500,3284291,PTS system%2C N-acetylglucosamine enzyme IID component 1,ecoli,18
1537,agaI,+,3284292,3285047,putative galactosamine-6-phosphate isomerase,ecoli,53
1538,yraH,+,3285448,3286032,putative fimbrial-like protein,ecoli,25
1539,yraI,+,3286112,3286807,putative chaperone,ecoli,31
1540,yraJ,+,3286836,3289352,putative outer membrane protein,ecoli,147
1541,yraK,+,3289363,3290454,putative fimbrial protein,ecoli,68
1542,lpoA,+,3291422,3293458,putative glycosylase,ecoli,899
1543,yraN,+,3293416,3293811,conserved protein%2C UPF0102 family,ecoli,122
1544,diaA,+,3293831,3294421,DnaA initiator-associating factor for replication initiation,ecoli,162
1545,yraP,+,3294431,3295006,putative periplasmic protein,ecoli,249
1546,yhbO,+,3296996,3297514,stress-resistance protein,ecoli,59
1547,yhbQ,+,3297988,3298290,conserved protein%2C GIY-YIG nuclease superfamily,ecoli,28
1548,yhbU,+,3299507,3300502,putative collagenase,ecoli,53
1549,yhbV,+,3300511,3301389,putative protease,ecoli,65
1550,yhbW,+,3301470,3302477,putative enzyme,ecoli,206
1551,argG,+,3316659,3318002,argininosuccinate synthetase,ecoli,408
1552,yhbY,+,3325812,3326105,RNA binding protein associated with pre-50S ribosomal subunits,ecoli,120
1553,dacB,+,3326985,3328418,D-alanyl-D-alanine carboxypeptidase%2C fraction B%3B penicillin-binding protein 4,ecoli,166
1554,ispB,+,3331732,3332703,octaprenyl diphosphate synthase,ecoli,610
1555,sfsB,+,3332931,3333209,regulatory factor of maltose metabolism%3B similar to Ner repressor protein of phage Mu,ecoli,19
1556,yrbG,+,3338297,3339274,putative calcium/sodium:proton antiporter,ecoli,219
1557,kdsD,+,3339288,3340274,putative isomerase,ecoli,481
1558,kdsC,+,3340295,3340861,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,ecoli,342
1559,lptC,+,3340858,3341433,lipopolysaccharide export%2C IM-tethered periplasmic protein of the LptBFGC export complex,ecoli,294
1560,lptA,+,3341402,3341959,periplasmic LPS-binding protein,ecoli,435
1561,lptB,+,3341966,3342691,putative ATP-binding component of a transport system,ecoli,590
1562,rpoN,+,3342739,3344172,RNA polymerase%2C sigma(54 or 60) factor%3B nitrogen and fermentation regulation,ecoli,2046
1563,hpf,+,3344195,3344482,probable sigma-54 modulation protein,ecoli,280
1564,ptsN,+,3344600,3345091,phosphotransferase system enzyme IIA%2C regulates N metabolism,ecoli,409
1565,yhbJ,+,3345137,3345991,glmZ(sRNA)-inactivating NTPase%2C glucosamine-6-phosphate regulated,ecoli,731
1566,npr,+,3345988,3346260,phosphocarrier protein HPr-like NPr%2C nitrogen related%2C exchanges phosphate with Enzyme I%2C Hpr,ecoli,87
1567,yrbL,+,3346474,3347106,hypothetical protein,ecoli,1770
1568,gltB,+,3352747,3357207,glutamate synthase%2C large subunit,ecoli,3173
1569,gltD,+,3357220,3358638,glutamate synthase%2C small subunit,ecoli,956
1570,gltF,+,3359198,3359962,regulator of gltBDF operon%2C induction of Ntr enzymes,ecoli,74
1571,yhcA,+,3360134,3360808,putative chaperone,ecoli,31
1572,yhcD,+,3360829,3363210,putative outer membrane protein,ecoli,138
1573,yhcE,+,3363207,3363573,putative protein%2C N-ter fragment (pseudogene)~interrupted by IS5,ecoli,23
1574,yhcE,+,3364773,3364951,putative protein%2C N-ter fragment (pseudogene)~interrupted by IS5,ecoli,11
1575,yhcF,+,3364948,3365664,putative transcriptional regulator,ecoli,33
1576,yhcG,+,3365849,3366976,hypothetical protein,ecoli,195
1577,dcuD,+,3372891,3374258,putative transporter,ecoli,41
1578,yhcB,+,3378213,3378611,hypothetical protein,ecoli,187
1579,degQ,+,3378765,3380132,serine endoprotease,ecoli,353
1580,degS,+,3380222,3381289,protease,ecoli,615
1581,argR,+,3382725,3383195,repressor of arg regulon%3B cer-mediated site specific recombination,ecoli,106
1582,yhcN,+,3383560,3383823,hypothetical protein,ecoli,67
1583,aaeR,+,3387542,3388471,transcriptional regulator for aaeXAB operon,ecoli,249
1584,acuI,+,3401506,3402480,putative dehydrogenase,ecoli,311
1585,yrdF,+,3402517,3402659,pseudogene%2C conserved protein,ecoli,11
1586,yrdE,+,3402660,3402755,pseudogene%2C yedZ paralog,ecoli,23
1587,yrdE,+,3402754,3403053,pseudogene%2C yedZ paralog,ecoli,14
1588,accB,+,3403458,3403928,acetylCoA carboxylase%2C BCCP subunit%3B carrier of biotin,ecoli,306
1589,accC,+,3403939,3405288,acetyl CoA carboxylase%2C biotin carboxylase subunit,ecoli,827
1590,yhdT,+,3405397,3405639,conserved inner membrane protein,ecoli,10
1591,panF,+,3405629,3407080,sodium/pantothenate symporter,ecoli,92
1592,prmA,+,3407092,3407973,methyltransferase for 50S ribosomal subunit protein L11,ecoli,138
1593,dusB,+,3408302,3409267,putative dehydrogenase,ecoli,401
1594,fis,+,3409293,3409589,site-specific DNA inversion stimulation factor%3B DNA-binding protein%3B a trans activator for transcription,ecoli,120
1595,yhdJ,+,3409675,3410559,putative methyltransferase,ecoli,46
1596,yhdU,+,3410643,3410822,putative membrane protein,ecoli,10
1597,acrE,+,3411886,3413043,transmembrane protein affects septum formation and cell membrane permeability,ecoli,44
1598,acrF,+,3413055,3416159,integral transmembrane protein%3B acridine resistance,ecoli,227
1599,yhdV,+,3416412,3416633,putative outer membrane protein,ecoli,8
1600,yhdW,+,3417064,3417129,pseudogene%2C amino-acid transporter homology%3Bputative transport%3B Not classified~putative periplasmic binding transport protein%3B periplasmic-binding component of ABC superfamily,ecoli,43
