,Name,Strand,Start,Stop,Note,Genome,Counts
769,ynbA,+,1475645,1476250,inner membrane protein,ecoli,2
770,ynbB,+,1476250,1477146,putative phosphatidate cytidiltransferase,ecoli,12
771,ynbC,+,1477162,1478919,putative hydrolase,ecoli,27
772,ynbD,+,1478933,1480225,putative enzymes,ecoli,36
773,hrpA,+,1481085,1484987,helicase%2C ATP-dependent,ecoli,634
774,ydcF,+,1485259,1486059,conserved SAM-binding protein%2C DUF218 family,ecoli,129
775,aldA,+,1486256,1487695,aldehyde dehydrogenase%2C NAD-linked,ecoli,4205
776,cybB,+,1488926,1489456,cytochrome b561,ecoli,123
777,ydcA,+,1489701,1489874,hypothetical protein,ecoli,68
778,trg,+,1490494,1492134,methyl-accepting chemotaxis protein III%2C ribose and galactose sensor receptor,ecoli,25
779,ydcJ,+,1493312,1494655,putative metalloenzyme,ecoli,656
780,opgD,+,1494880,1496535,putative glycoprotein,ecoli,216
781,ydcH,+,1496675,1496899,DUF465 family protein%2C function unknown,ecoli,222
782,rimL,+,1496962,1497501,ribosomal-protein-serine acetyltransferase,ecoli,49
783,tehA,+,1498597,1499589,potassium-tellurite ethidium and proflavin transporter,ecoli,51
784,tehB,+,1499586,1500179,tellurite%2C selenium methyltransferase%2C SAM-dependent%3B tellurite%2C selenium resistance protein,ecoli,73
785,ydcL,+,1500481,1501149,lipoprotein,ecoli,370
786,insQ,+,1501741,1502889,IS609 transposase B,ecoli,155
787,ydcN,+,1504196,1504732,putative DNA-binding transcriptional regulator,ecoli,8
788,ydcP,+,1504805,1506766,putative protease,ecoli,146
789,hicA,+,1507310,1507486,mRNA interferase toxin of the HicAB toxin-antitoxin system,ecoli,9
790,hicB,+,1507532,1507948,antitoxin for the HicAB toxin-antitoxin system,ecoli,26
791,ydcR,+,1508027,1509433,multi modular%3B putative transcriptional regulator%3B also putative ATP-binding component of a transport system,ecoli,132
792,ydcS,+,1509678,1510823,periplasmic-binding component of ABC superfamily,ecoli,1005
793,ydcT,+,1510841,1511854,ATP-binding component of ABC superfamily,ecoli,431
794,ydcU,+,1511855,1512796,membrane component of ABC superfamily,ecoli,195
795,ydcV,+,1512786,1513580,membrane component of ABC superfamily,ecoli,389
796,patD,+,1513602,1515026,putative aldehyde dehydrogenase,ecoli,1592
797,ydcX,+,1515413,1515586,conserved protein%2C DUF2566 family,ecoli,0
798,ydcY,+,1515672,1515905,hypothetical protein,ecoli,122
799,curA,+,1517051,1518088,putative oxidoreductase,ecoli,384
800,mcbR,+,1518286,1518951,colanic acid and biofilm gene transcriptional regulator%2C MqsR-controlled,ecoli,77
801,yncE,+,1521331,1522392,putative receptor,ecoli,49
802,yncG,+,1524271,1524888,glutathione S-transferase homolog,ecoli,32
803,yncH,+,1524964,1525176,hypothetical protein,ecoli,2
804,rhsE,+,1525926,1527962,pseudogene%2C rhsE element core protein RhsE,ecoli,46
805,ydcD,+,1527946,1528428,hypothetical protein,ecoli,9
806,yncI,+,1528610,1529347,pseudogene,ecoli,13
807,yncI,+,1529349,1529663,pseudogene,ecoli,2
808,ydcC,+,1529840,1530976,H repeat-associated protein (ORF-H),ecoli,12
809,pptA,+,1531076,1531309,4-oxalocrotonate tautomerase,ecoli,29
810,nhoA,+,1532048,1532893,N-hydroxyarylamine O-acetyltransferase,ecoli,35
811,fdnG,+,1545425,1548472,formate dehydrogenase-N%2C nitrate-inducible%2C alpha subunit,ecoli,237
812,fdnH,+,1548485,1549369,formate dehydrogenase-N%2C nitrate-inducible%2C iron-sulfur beta subunit,ecoli,47
813,fdnI,+,1549362,1550015,formate dehydrogenase-N%2C nitrate-inducible%2C cytochrome B556(Fdn) gamma subunit,ecoli,22
814,osmC,+,1554649,1555080,osmotically inducible protein,ecoli,1012
815,lsrA,+,1599514,1601049,autoinducer-2 (AI-2)-transporting ATPase,ecoli,121
816,lsrC,+,1601043,1602071,autoinducer-2 (AI-2)-transporting membrane channel protein%3B membrane component of ABC superfamily,ecoli,72
817,lsrD,+,1602071,1603063,autoinducer-2 (AI-2)-transporting membrane channel protein%3B membrane component of ABC superfamily,ecoli,81
818,lsrB,+,1603075,1604097,periplasmic autoinducer-2 (AI-2) binding protein%3B periplasmic-binding component of ABC superfamily,ecoli,228
819,lsrF,+,1604124,1604999,putative autoinducer-2 (AI-2) aldolase,ecoli,167
820,lsrG,+,1605023,1605313,autoinducer-2 (AI-2) degrading protein LsrG,ecoli,43
821,tam,+,1605370,1606128,trans-aconitate 2-methyltransferase,ecoli,137
822,yneJ,+,1612828,1613709,putative transcriptional regulator LYSR-type,ecoli,59
823,yneK,+,1613787,1614902,hypothetical protein,ecoli,5
824,ydeA,+,1615052,1616242,L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein (MFS family),ecoli,10
825,marR,+,1617144,1617578,multiple antibiotic resistance protein%3B repressor of mar operon,ecoli,17
826,marA,+,1617598,1617981,multiple antibiotic resistance%3B transcriptional activator of defense systems,ecoli,34
827,marB,+,1618013,1618231,multiple antibiotic resistance protein,ecoli,20
828,ydeE,+,1619356,1620543,putative transport protein,ecoli,42
829,yneM,+,1620670,1620765,expressed protein%2C membrane-associated,ecoli,48
830,ydeJ,+,1622797,1623315,hypothetical protein,ecoli,17
831,ydfG,+,1625541,1626287,putative oxidoreductase,ecoli,436
832,ydfH,+,1626376,1627062,putative DNA-binding transcriptional regulator,ecoli,51
833,ydfZ,+,1627239,1627442,selenoprotein%2C function unknown,ecoli,84
834,ydfK,+,1631096,1631329,cold shock protein%2C function unknown%2C Qin prophage,ecoli,0
835,pinQ,+,1631646,1632236,Qin prophage%3B predicted site-specific recombinase,ecoli,12
836,ynfO,+,1634780,1635013,hypothetical protein%2C Qin prophage,ecoli,3
837,ydfO,+,1635071,1635481,Qin prophage%3B putative protein,ecoli,4
838,cspF,+,1639879,1640091,Qin prophage%3B cold shock protein,ecoli,1
839,ydfV,+,1643921,1644226,Qin prophage%3B putative protein,ecoli,2
840,flxA,+,1644429,1644761,Qin prophage%3B putative protein,ecoli,21
841,dicA,+,1645958,1646365,regulator of dicB,ecoli,47
842,ydfA,+,1646532,1646687,Qin prophage%3B putative protein,ecoli,4
843,ydfB,+,1646689,1646817,Qin prophage%3B putative protein,ecoli,8
844,ydfC,+,1646847,1647065,conserved protein%2C Qin prophage,ecoli,3
845,dicB,+,1647633,1647821,inhibition of cell division,ecoli,2
846,ydfD,+,1647818,1648009,Qin prophage%3B putative protein,ecoli,0
847,ydfE,+,1648102,1648866,Qin prophage%3B pseudogene%3BPhage or Prophage Related,ecoli,77
848,insD1,+,1648869,1649561,IS2 transposase TnpB%3BIS%2C phage%2C Tn%3B Transposon-related functions%3B extrachromosomal%3B transposon related,ecoli,36
849,intQ,+,1649575,1650732,pseudogene%2C Qin prophage%3B predicted defective integrase%3BPhage or Prophage Related,ecoli,12
850,ynfB,+,1653832,1654173,hypothetical protein,ecoli,77
851,speG,+,1654208,1654768,spermidine N1-acetyltransferase,ecoli,99
852,ynfD,+,1655589,1655894,hypothetical protein,ecoli,44
853,ynfE,+,1656093,1658519,putative selenate reductase%2C periplasmic,ecoli,679
854,ynfF,+,1658580,1661003,S- and N-oxide reductase%2C A subunit%2C periplasmic,ecoli,885
855,ynfG,+,1661014,1661631,oxidoreductase%2C Fe-S subunit,ecoli,151
856,ynfH,+,1661633,1662487,oxidoreductase%2C membrane subunit,ecoli,195
857,dmsD,+,1662530,1663144,twin-argninine leader-binding protein for DmsA and TorA,ecoli,85
858,clcB,+,1663339,1664595,H(+)/Cl(-) exchange transporter,ecoli,17
859,ynfM,+,1667723,1668976,putative transport protein,ecoli,83
860,asr,+,1669400,1669708,acid shock protein,ecoli,17
861,ydgU,+,1669801,1669884,hypothetical protein,ecoli,0
862,ydgD,+,1669984,1670805,putative peptidase,ecoli,202
863,tqsA,+,1671937,1672971,putative transport protein,ecoli,36
864,ydgH,+,1676451,1677395,hypothetical protein,ecoli,375
865,ydgI,+,1677581,1678963,putative arginine/ornithine antiporter,ecoli,53
866,folM,+,1679000,1679722,putative oxidoreductase,ecoli,44
867,rstA,+,1680183,1680902,response transcriptional regulatory protein (RstB sensor),ecoli,66
868,rstB,+,1680906,1682207,sensor histidine protein kinase (RstA regulator),ecoli,79
869,tus,+,1682283,1683212,DNA-binding protein%3B inhibition of replication at Ter sites,ecoli,27
870,manA,+,1686600,1687775,mannose-6-phosphate isomerase,ecoli,341
871,ydgA,+,1687876,1689384,conserved protein%2C DUF945 family,ecoli,1262
872,malX,+,1697379,1698971,PTS system%2C maltose and glucose-specific IIABC component,ecoli,97
873,malY,+,1698981,1700153,cystathionine beta-lyase%3B maltose regulon modulator,ecoli,102
874,add,+,1700257,1701258,adenosine deaminase,ecoli,241
875,blr,+,1702575,1702700,beta-lactam resistance protein,ecoli,31
876,cnu,+,1702973,1703188,oriC-binding complex H-NS/Cnu%3B binds 26 bp cnb site%3B also forms a complex with StpA,ecoli,14
877,ydgK,+,1703274,1703714,inner membrane protein%2C DUF2569 family,ecoli,40
878,rsxA,+,1703791,1704372,electron transport complex protein required for the reduction of SoxR,ecoli,30
879,rsxB,+,1704372,1704950,electron transport complex protein%2C iron-sulfur protein%2C required for the reduction of SoxR,ecoli,32
880,rsxC,+,1704943,1707165,electron transport complex protein required for the reduction of SoxR%3B predicted membrane-associated NADH oxidoreductase,ecoli,177
881,rsxD,+,1707166,1708224,electron transport complex protein,ecoli,66
882,rsxG,+,1708228,1708848,electron transport complex protein required for the reduction of SoxR,ecoli,23
883,rsxE,+,1708852,1709547,electron transport complex protein,ecoli,21
884,nth,+,1709547,1710182,endonuclease III%3B specific for apurinic and/or apyrimidinic sites,ecoli,21
885,dtpA,+,1710793,1712295,putative transport protein,ecoli,264
886,gstA,+,1712401,1713006,glutathionine S-transferase,ecoli,392
887,slyB,+,1717900,1718367,putative outer membrane protein,ecoli,1111
888,ydhI,+,1719049,1719285,putative inner membrane protein,ecoli,1
889,ydhJ,+,1719288,1720145,putative membrane protein,ecoli,29
890,ydhK,+,1720145,1722157,putative efflux protein (PET) component of YdhJK efflux pump,ecoli,61
891,nemR,+,1724047,1724646,transcriptional repressor for the nem operon%2C NEM-inactivated,ecoli,62
892,nemA,+,1724683,1725780,N-ethylmaleimide reductase,ecoli,154
893,gloA,+,1725861,1726268,lactoylglutathione lyase,ecoli,236
894,rnt,+,1726371,1727018,RNase T%2C degrades tRNA,ecoli,51
895,lhr,+,1727111,1731727,member of ATP-dependent helicase superfamily II,ecoli,148
896,ydhO,+,1732459,1733274,putative lipoprotein,ecoli,85
897,sodB,+,1733402,1733983,superoxide dismutase%2C iron,ecoli,3172
898,purR,+,1735868,1736893,transcriptional repressor for pur regulon%2C glyA%2C glnB%2C prsA%2C speA,ecoli,366
899,ydhC,+,1737935,1739146,putative transport protein,ecoli,15
900,cfa,+,1739437,1740585,cyclopropane fatty acyl phospholipid synthase,ecoli,1041
901,mdtK,+,1741481,1742854,multidrug resistance protein norM (Na(+)/drug antiporter) (Multidrug-efflux transporter),ecoli,326
902,ydhR,+,1744724,1745029,putative monooxygenase,ecoli,161
903,ydhS,+,1745155,1746759,conserved protein with FAD/NAD(P)-binding domain,ecoli,184
904,pykF,+,1753722,1755134,pyruvate kinase I (formerly F)%2C fructose stimulated,ecoli,1111
905,lpp,+,1755445,1755681,murein lipoprotein,ecoli,26410
906,ydiK,+,1767098,1768210,inner membrane protein%2C UPF0118 family,ecoli,188
907,ydiL,+,1768639,1768995,hypothetical protein,ecoli,1
908,ydiM,+,1769095,1770309,putative transport system permease protein,ecoli,10
909,ydiN,+,1770536,1771801,putative amino acid/amine transport protein,ecoli,11
910,ydiB,+,1771813,1772679,putative oxidoreductase,ecoli,27
911,aroD,+,1772710,1773468,3-dehydroquinate dehydratase,ecoli,65
912,ydiF,+,1773611,1775206,putative enzyme,ecoli,19
913,ydiO,+,1775220,1776371,putative oxidoreductase,ecoli,16
914,ydiQ,+,1777641,1778405,putative transport protein,ecoli,37
915,ydiR,+,1778425,1779363,putative flavoprotein,ecoli,64
916,ydiS,+,1779419,1780708,flavoprotein%3B probably electron transport,ecoli,34
917,ydiT,+,1780705,1780998,putative 3Fe-4S ferredoxin-type protein,ecoli,3
918,fadK,+,1781055,1782701,putative ligase/synthetase,ecoli,49
919,ppsR,+,1785469,1786302,bifunctional regulatory protein: PEP synthase kinase and PEP synthase pyrophosphorylase,ecoli,179
920,aroH,+,1786459,1787505,3-deoxy-D-arabinoheptulosonate-7-phosphate synthase (DAHP synthetase%2C tryptophan repressible),ecoli,189
921,ydiE,+,1787637,1787828,hemin uptake protein HemP homolog,ecoli,1
922,arpB,+,1801118,1801543,pseudogene%2C ankyrin repeats,ecoli,5
923,arpB,+,1801542,1803017,pseudogene%2C ankyrin repeats,ecoli,13
924,yniD,+,1803189,1803296,hypothetical protein,ecoli,5
925,pfkB,+,1804394,1805323,6-phosphofructokinase II%3B suppressor of pfkA,ecoli,400
926,ydiZ,+,1805424,1805714,hypothetical protein,ecoli,218
927,yniA,+,1805820,1806680,putative phosphotransferase/kinase,ecoli,782
928,yniC,+,1807404,1808072,putative phosphatase,ecoli,72
929,ydjM,+,1808235,1808825,inner membrane protein regulated by LexA,ecoli,8
930,ydjN,+,1808958,1810349,putative transporter,ecoli,111
931,katE,+,1811891,1814152,catalase%3B hydroperoxidase HPII(III),ecoli,1457
932,nadE,+,1820482,1821309,NAD synthetase%2C prefers NH3 over glutamine,ecoli,259
933,cho,+,1821539,1822426,putative excinuclease subunit,ecoli,50
934,xthA,+,1830452,1831258,exonuclease III,ecoli,257
935,ydjX,+,1831425,1832135,inner membrane protein%2C TVP38/TMEM64 family,ecoli,25
936,ydjY,+,1832140,1832817,hypothetical protein,ecoli,141
937,ydjZ,+,1832832,1833539,Inner membrane protein%2C TVP38/TMEM64 family,ecoli,96
938,ynjA,+,1833539,1834087,hypothetical protein,ecoli,70
939,ynjB,+,1834097,1835263,hypothetical protein,ecoli,112
940,ynjC,+,1835236,1836771,putative transport system permease protein,ecoli,47
941,ynjD,+,1836771,1837424,putative ATP-binding component of a transport system,ecoli,24
942,ynjE,+,1837491,1838798,putative thiosulfate sulfur transferase,ecoli,453
943,nudG,+,1839514,1839921,5-hydroxy-CTP pyrophosphohydrolase,ecoli,8
944,gdhA,+,1840395,1841738,NADP-specific glutamate dehydrogenase,ecoli,295
945,sppA,+,1846861,1848717,protease IV%2C a signal peptide peptidase,ecoli,172
946,ansA,+,1848884,1849900,cytoplasmic L-asparaginase I,ecoli,126
947,pncA,+,1849911,1850552,nicotinamidase/pyrazinamidase,ecoli,116
948,gapA,+,1860795,1861790,glyceraldehyde-3-phosphate dehydrogenase A,ecoli,8868
949,yeaD,+,1861874,1862758,hypothetical protein,ecoli,243
950,yeaG,+,1864932,1866866,protein kinase%2C function unknown%3B autokinase,ecoli,2557
951,yeaH,+,1866979,1868262,UPF0229 family protein,ecoli,646
952,yeaI,+,1868409,1869884,putative membrane-anchored diguanylate cyclase,ecoli,33
953,yeaJ,+,1870065,1871555,putative diguanylate cyclase,ecoli,57
954,yeaK,+,1871598,1872101,hypothetical protein,ecoli,84
955,yeaL,+,1872376,1872822,putative inner membrane protein%2C UPF0756 family,ecoli,11
956,yeaN,+,1873697,1874878,putative amino acid/amine transport protein,ecoli,26
957,yeaO,+,1874933,1875280,hypothetical protein,ecoli,86
958,yeaP,+,1875739,1876764,diguanylate cyclase,ecoli,74
959,yoaK,+,1876797,1876895,expressed protein%2C membrane-associated,ecoli,14
960,yoaJ,+,1876898,1876972,expressed protein%2C membrane-associated,ecoli,18
961,dmlA,+,1879936,1881021,putative tartrate dehydrogenase,ecoli,39
962,yeaV,+,1881212,1882657,putative transport protein,ecoli,21
963,yeaW,+,1882689,1883813,putative 2Fe-2S cluster-containing protein,ecoli,14
964,yeaX,+,1883869,1884834,putative diogenase beta subunit,ecoli,25
965,yoaB,+,1891391,1891735,putative reactive intermediate deaminase,ecoli,180
966,yoaC,+,1892157,1892456,conserved protein%2C DUF1889 family,ecoli,139
967,pabB,+,1892829,1894190,p-aminobenzoate synthetase%2C component I,ecoli,65
968,nudL,+,1894194,1894772,putative NUDIX hydrolase,ecoli,61
969,sdaA,+,1894956,1896320,L-serine deaminase,ecoli,896
970,yoaD,+,1896451,1898049,putative membrane-anchored cyclic-di-GMP phosphodiesterase%2C regulator of cellulose production,ecoli,29
971,manX,+,1900072,1901043,PTS enzyme IIAB%2C mannose-specific,ecoli,838
972,manY,+,1901106,1901906,PTS enzyme IIC%2C mannose-specific,ecoli,746
973,manZ,+,1901919,1902770,PTS enzyme IID%2C mannose-specific,ecoli,784
974,yobD,+,1902825,1903283,inner membrane protein%2C UPF0266 family,ecoli,13
975,mntP,+,1903712,1904278,putative Mn(2+) efflux pump%2C mntR-regulated,ecoli,12
976,yobH,+,1906949,1907188,hypothetical protein,ecoli,18
977,yebQ,+,1908300,1909673,putative transport protein,ecoli,26
978,yebS,+,1914282,1915565,inner membrane protein,ecoli,86
979,yebT,+,1915534,1918167,hypothetical protein,ecoli,241
980,rsmF,+,1918247,1919686,16S rRNA m(5)C1407 methyltransferase%2C SAM-dependent,ecoli,44
981,yebV,+,1919804,1920040,hypothetical protein,ecoli,75
982,yebW,+,1920145,1920336,hypothetical protein,ecoli,15
983,holE,+,1923132,1923362,DNA polymerase III%2C theta subunit,ecoli,20
984,yobB,+,1923464,1924120,hypothetical protein,ecoli,82
985,exoX,+,1924144,1924806,exodeoxyribonuclease 10%3B DNA exonuclease X,ecoli,70
986,purT,+,1928905,1930083,phosphoribosylglycinamide formyltransferase 2,ecoli,301
987,yebK,+,1934676,1935545,putative DNA-binding transcriptional regulator,ecoli,140
988,pykA,+,1935673,1937115,pyruvate kinase II%2C glucose stimulated,ecoli,2079
989,znuC,+,1940686,1941441,zinc transporter subunit: ATP-binding component of ABC superfamily,ecoli,40
990,znuB,+,1941438,1942223,zinc transporter subunit: membrane component of ABC superfamily,ecoli,33
991,yebB,+,1944275,1944877,conserved protein%2C DUF830 family,ecoli,7
992,yecD,+,1948856,1949422,isochorismatase family protein,ecoli,98
993,yecE,+,1949419,1950237,conserved protein%2C UPF0759 family,ecoli,78
994,yecN,+,1950290,1950685,inner membrane protein%2C MAPEG family,ecoli,118
995,cmoA,+,1950726,1951469,tRNA cmo(5)U34 methyltransferase%2C SAM-dependent,ecoli,244
996,cmoB,+,1951466,1952437,putative enzyme,ecoli,188
997,argS,+,1958086,1959819,arginine tRNA synthetase,ecoli,378
998,yecT,+,1959996,1960484,hypothetical protein,ecoli,4
999,uspC,+,1977777,1978205,putative regulator,ecoli,46
1000,ftnB,+,1984949,1985452,ferritin-like protein,ecoli,152
1001,yecR,+,1986246,1986569,lipoprotein%2C function unknown,ecoli,1
1002,ftnA,+,1986740,1987237,cytoplasmic ferritin (an iron storage protein),ecoli,922
1003,tyrP,+,1987705,1988916,tyrosine-specific transport system,ecoli,26
1004,yecF,+,1993842,1994066,conserved protein%2C DUF2594 family,ecoli,30
1005,fliD,+,2001896,2003302,flagellar biosynthesis%3B filament capping protein%3B enables filament assembly,ecoli,74
1006,fliS,+,2003327,2003737,flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity),ecoli,4
1007,fliT,+,2003737,2004102,flagellar biosynthesis%3B repressor of class 3a and 3b operons (RflA activity),ecoli,18
1008,amyA,+,2004180,2005667,cytoplasmic alpha-amylase,ecoli,855
1009,yedE,+,2006301,2007506,putative transport system permease protein,ecoli,738
1010,yedF,+,2007503,2007736,conserved protein%2C UPF0033 family,ecoli,139
1011,yedK,+,2007845,2008513,hypothetical protein,ecoli,37
1012,yedL,+,2008624,2009103,putative acyltransferase,ecoli,18
1013,intG,+,2010526,2010687,predicted defective phage integrase (pseudogene),ecoli,0
1014,fliF,+,2011253,2012911,flagellar biosynthesis%3B basal-body MS(membrane and supramembrane)-ring and collar protein,ecoli,14
1015,fliG,+,2012904,2013899,flagellar biosynthesis%2C component of motor switching and energizing%2C enabling rotation and determining its direction,ecoli,20
1016,fliH,+,2013892,2014578,flagellar biosynthesis%3B export of flagellar proteins?,ecoli,56
1017,fliI,+,2014578,2015951,flagellum-specific ATP synthase,ecoli,18
1018,fliJ,+,2015970,2016413,flagellar fliJ protein,ecoli,3
1019,fliK,+,2016410,2017537,flagellar hook-length control protein,ecoli,43
1020,fliL,+,2017642,2018106,flagellar biosynthesis,ecoli,2
1021,fliM,+,2018111,2019115,flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction,ecoli,9
1022,fliN,+,2019112,2019525,flagellar biosynthesis%2C component of motor switch and energizing%2C enabling rotation and determining its direction,ecoli,6
1023,fliO,+,2019528,2019893,flagellar biosynthesis,ecoli,1
1024,fliP,+,2019893,2020630,flagellar biosynthesis,ecoli,14
1025,fliQ,+,2020640,2020909,flagellar biosynthesis,ecoli,1
1026,fliR,+,2020917,2021702,flagellar biosynthesis,ecoli,0
1027,rcsA,+,2021992,2022615,positive regulator for ctr capsule biosynthesis%2C positive transcription factor,ecoli,19
1028,yodD,+,2023010,2023237,hypothetical protein,ecoli,113
1029,yedP,+,2023535,2024350,putative mannosyl-3-phosphoglycerate phosphatase,ecoli,173
1030,yedA,+,2027563,2028483,putative transmembrane subunit,ecoli,20
1031,yedS,+,2032075,2032737,pseudogene%2C outer membrane protein homology~putative outer membrane protein,ecoli,68
1032,yedS,+,2032737,2033267,pseudogene%2C outer membrane protein homology~putative outer membrane protein,ecoli,269
1033,hchA,+,2033859,2034710,glyoxalase III and Hsp31 molecular chaperone,ecoli,1026
1034,hiuH,+,2036980,2037393,hydroxyisourate hydrolase,ecoli,12
1035,yedY,+,2037502,2038506,putative reductase,ecoli,129
1036,yedZ,+,2038507,2039142,inner membrane heme subunit for periplasmic YedYZ reductase,ecoli,36
1037,zinT,+,2039399,2040049,zinc and cadmium binding protein%2C periplasmic,ecoli,15
1038,yodB,+,2040392,2040922,cytochrome b561 homolog 1,ecoli,9
1039,mtfA,+,2041675,2042472,anti-repressor for DgsA(Mlc),ecoli,453
1040,yeeJ,+,2042962,2050038,putative factor,ecoli,195
1041,shiA,+,2051667,2052983,shikimate transporter,ecoli,113
1042,amn,+,2053085,2054539,AMP nucleosidase,ecoli,357
1043,yeeN,+,2054882,2055598,conserved protein%2C UPF0082 family,ecoli,163
1044,yoeA,+,2066659,2066962,CP4-44 prophage%3B predicted disrupted hemin or colicin receptor%3BPhage or Prophage Related~interrupted by IS2 and C-terminal deletion,ecoli,2
1045,yoeA,+,2068294,2068498,CP4-44 prophage%3B predicted disrupted hemin or colicin receptor%3BPhage or Prophage Related~interrupted by IS2 and C-terminal deletion,ecoli,13
1046,yeeP,+,2068684,2069235,pseudogene%2C CP4-44 prophage%3B predicted GTP-binding protein%3BPhage or Prophage Related~putative histone,ecoli,14
1047,flu,+,2069563,2072682,antigen 43%2C phase-variable bipartite outer membrane fluffing protein,ecoli,526
1048,yeeR,+,2072803,2074335,CP4-44 prophage%3B predicted membrane protein,ecoli,43
1049,yeeS,+,2074332,2074778,putative DNA repair protein%2C RADC family,ecoli,4
1050,yeeT,+,2074841,2075062,CP4-44 prophage%3B putative protein,ecoli,1
1051,cbeA,+,2075136,2075504,putative structural protein,ecoli,4
1052,cbtA,+,2075593,2075967,CP4-44 prophage%3B toxin of the YeeV-YeeU toxin-antitoxin system,ecoli,5
1053,yeeW,+,2075964,2076131,CP4-44 prophage%3B putative protein%3BPhage or Prophage Related,ecoli,8
1054,yoeF,+,2076770,2076955,pseudogene%2C CP4-44 putative prophage remnant%3BPhage or Prophage Related,ecoli,1
1055,sbcB,+,2080780,2082207,exonuclease I%2C 3' --> 5' specific%3B deoxyribophosphodiesterase,ecoli,103
1056,hisL,+,2088020,2088070,his operon leader peptide,ecoli,51
1057,hisG,+,2088216,2089115,ATP phosphoribosyltransferase,ecoli,146
1058,hisD,+,2089121,2090425,L-histidinal:NAD+ oxidoreductase%3B L-histidinol:NAD+ oxidoreductase,ecoli,202
1059,hisC,+,2090422,2091492,histidinol-phosphate aminotransferase,ecoli,168
1060,hisB,+,2091492,2092559,imidazoleglycerolphosphate dehydratase and histidinol-phosphate phosphatase,ecoli,227
1061,hisH,+,2092559,2093149,glutamine amidotransferase subunit of heterodimer with HisF %3D imidazole glycerol phosphate synthase holoenzyme,ecoli,136
1062,hisA,+,2093149,2093886,N-(5'-phospho-L-ribosyl-formimino)-5-amino-1-(5'-phosphoribosyl)-4-imidazolecarboxamide isomerase,ecoli,161
1063,hisF,+,2093868,2094644,imidazole glycerol phosphate synthase subunit in heterodimer with HisH %3D imidazole glycerol phsphate synthase holoenzyme,ecoli,125
1064,hisI,+,2094638,2095249,phosphoribosyl-amp cyclohydrolase%3B phosphoribosyl-ATP pyrophosphatase,ecoli,135
1065,yegH,+,2135926,2137509,putative transport protein,ecoli,90
1066,yegE,+,2141290,2144607,putative sensor-type protein,ecoli,179
1067,yegD,+,2145698,2147050,putative heat shock protein,ecoli,85
1068,yegJ,+,2149209,2149670,hypothetical protein,ecoli,9
1069,mdtA,+,2152040,2153287,putative membrane protein,ecoli,106
1070,mdtB,+,2153287,2156409,multidrug efflux system%2C subunit B,ecoli,99
1071,mdtC,+,2156410,2159487,multidrug efflux system%2C subunit C,ecoli,60
1072,mdtD,+,2159488,2160903,putative transport protein,ecoli,33
1073,baeS,+,2160900,2162303,sensor protein (for BaeR),ecoli,50
1074,baeR,+,2162300,2163022,transcriptional response regulatory protein (sensor BaeS),ecoli,59
1075,yegP,+,2163213,2163545,conserved protein%2C UPF0339 family,ecoli,294
1076,yegQ,+,2163692,2165053,putative peptidase,ecoli,138
1077,yegS,+,2166736,2167635,phosphatidylglycerol kinase%2C metal-dependent,ecoli,234
1078,insE1,+,2168260,2168559,IS3 transposase A,ecoli,6
1079,insF1,+,2168556,2169422,IS3 transposase B,ecoli,13
1080,yegT,+,2176843,2178120,putative nucleoside permease protein,ecoli,37
1081,yegU,+,2178117,2179121,putative hydrolase,ecoli,62
1082,yegV,+,2179118,2180083,putative kinase,ecoli,38
1083,rcnA,+,2183939,2184763,membrane protein conferring nickel and cobalt resistance,ecoli,23
1084,rcnB,+,2184982,2185320,periplasmic modulator of Ni and Co efflux,ecoli,71
1085,metG,+,2192322,2194355,methionine tRNA synthetase,ecoli,600
1086,yehH,+,2194496,2197342,pseudogene~molybdate metabolism regulator%2C first fragment~molybdate metabolism regulator%2C second fragment 2,ecoli,54
1087,yehH,+,2197344,2198291,pseudogene~molybdate metabolism regulator%2C first fragment~molybdate metabolism regulator%2C second fragment 2,ecoli,16
1088,yehI,+,2198301,2201933,putative regulator,ecoli,52
1089,yehK,+,2201994,2202311,hypothetical protein,ecoli,13
1090,yehL,+,2202618,2203706,putative transporter subunit: ATP-binding component of ABC superfamily,ecoli,13
1091,yehM,+,2203717,2205996,hypothetical protein,ecoli,95
1092,yehP,+,2205989,2207125,hypothetical protein,ecoli,13
1093,yehQ,+,2207122,2209122,pseudogene,ecoli,113
1094,yehR,+,2209247,2209708,lipoprotein%2C DUF1307 family,ecoli,16
1095,mlrA,+,2212888,2213619,putative transcriptional regulator,ecoli,147
1096,yohO,+,2213679,2213786,hypothetical protein,ecoli,13
1097,dld,+,2220207,2221922,D-lactate dehydrogenase%2C FAD protein%2C NADH independent,ecoli,601
1098,yohD,+,2223823,2224401,inner membrane protein%2C DedA family,ecoli,68
1099,yohP,+,2227004,2227087,expressed protein,ecoli,19
1100,yohJ,+,2228646,2229044,inner membrane protein%2C UPF0299 family,ecoli,10
1101,yohK,+,2229041,2229736,putative seritonin transporter,ecoli,49
1102,cdd,+,2229866,2230750,cytidine/deoxycytidine deaminase,ecoli,217
1103,sanA,+,2230900,2231619,vancomycin sensitivity,ecoli,48
