,Name,Strand,Start,Stop,Note,Genome,Counts
1243,fliP,+,1704863,1705528,'FliP%2C with proteins FliQ and FliR%2C forms the core of the central channel in the flagella export apparatus',bsubtilis,0
1244,fliQ,+,1705543,1705812,with proteins FliP and FliR forms the core of the central channel in the flagella export apparatus,bsubtilis,0
1245,fliR,+,1705820,1706599,'FliR%2C with proteins FliP and FliQ%2C forms the core of the central channel in the flagella export apparatus',bsubtilis,0
1246,flhB,+,1706599,1707681,membrane protein responsible for substrate specificity switching from rod/hook-type export to filament-type export,bsubtilis,0
1247,flhA,+,1707714,1709747,membrane protein involved in the flagellar export apparatus,bsubtilis,0
1248,flhF,+,1709747,1710847,positive regulator of class III flagellar genes,bsubtilis,0
1249,ylxH,+,1710838,1711734,Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 15361076%3B Product type f: factor,bsubtilis,0
1250,cheB,+,1711736,1712809,regulates chemotaxis by demethylation of methyl-accepting chemotaxis proteins,bsubtilis,0
1251,cheA,+,1712815,1714833,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12094812%2C 12864845%2C 12920116%2C 15451661%2C 16045621%3B Product type rc: receptor',bsubtilis,0
1252,cheW,+,1714855,1715325,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12864845%2C 15451661%2C 1624415%2C 8169223%2C 8169224%3B Product type r: regulator',bsubtilis,0
1253,cheC,+,1715344,1715973,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12920116%2C 14749334%2C 14993307%2C 15546616%2C 16469702%3B Product type cp: cell process',bsubtilis,0
1254,cheD,+,1715970,1716470,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15546616%2C 16469702%3B Product type cp: cell process',bsubtilis,0
1255,sigD,+,1716493,1717257,'expressed in late exponential phase%3B controls the expression of genes coding cell surface proteins involved in chemotaxis%2C flagellar assembly%2C and autolysis',bsubtilis,0
1256,ylxL,+,1717286,1717789,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15066026%2C 15175317%3B Product type r: regulator',bsubtilis,0
1257,rpsB,+,1717933,1718673,one of the last subunits in the assembly of the 30S subunit%3B absence of S2 does not inhibit assembly but results in an inactive subunit,bsubtilis,0
1258,tsf,+,1718775,1719656,EF-Ts%3B functions during elongation stage of protein translation%3B forms a dimer%3B associates with EF-Tu-GDP complex and promotes exchange of GDP to GTP resulting in regeneration of the active form of EF-Tu,bsubtilis,0
1259,pyrH,+,1719802,1720524,Catalyzes the phosphorylation of UMP to UDP,bsubtilis,0
1260,frr,+,1720526,1721083,Rrf%3B Frr%3B ribosome-recycling factor%3B release factor 4%3B RF4%3B recycles ribosomes upon translation termination along with release factor RF-3 and elongation factor EF-G%3B A GTPase-dependent process results in release of 50S from 70S%3B inhibited by release factor RF-1%3B essential for viability%3B structurally similar to tRNAs,bsubtilis,0
1261,uppS,+,1721214,1721996,catalyzes the formation of undecaprenyl pyrophosphate from isopentenyl pyrophosphate,bsubtilis,0
1262,cdsA,+,1722000,1722809,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 12682299%2C 15849754%2C 16850406%3B Product type e : enzyme',bsubtilis,0
1263,dxr,+,1722871,1724022,catalyzes the NADP-dependent rearrangement and reduction of 1-deoxy-D-xylulose-5-phosphate (DXP) to 2-C-methyl-D-erythritol 4-phosphate,bsubtilis,0
1264,rseP,+,1724029,1725297,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15130127%2C 15496982%2C 15520285%2C 16014871%2C 16899079%3B Product type e: enzyme',bsubtilis,0
1265,proS,+,1725330,1727024,catalyzes the formation of prolyl-tRNA(Pro) from proline and tRNA(Pro),bsubtilis,0
1266,polC,+,1727133,1731446,catalyzes DNA-template-directed extension of the 3'- end of a DNA strand by one nucleotide at a time%3B required for leading strand synthesis%3B PolC exhibits 3' to 5' exonuclease activity,bsubtilis,0
1267,ylxS,+,1731776,1732246,in Streptococcus pneumoniae this gene was found to be essential%3B structure determination of the Streptococcus protein shows that it is similar to a number of other proteins,bsubtilis,0
1268,nusA,+,1732281,1733396,'modifies transcription through interactions with RNA polymerase affecting elongation%2C readthrough%2C termination%2C and antitermination',bsubtilis,0
1269,ylxR,+,1733410,1733685,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 11679764%2C 12682299%3B Product type pf: factor',bsubtilis,0
1270,ylxQ,+,1733687,1733989,'Evidence 2b: Function of strongly homologous gene%3B PubMedId: 15130481%2C 15361074%3B Product type f : factor',bsubtilis,0
1271,infB,+,1734009,1736159,Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits during initiation of protein synthesis. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex,bsubtilis,0
1272,ylxP,+,1736156,1736434,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1273,rbfA,+,1736451,1736804,associates with free 30S ribosomal subunits%3B essential for efficient processing of 16S rRNA%3B in Escherichia coli rbfA is induced by cold shock,bsubtilis,0
1274,truB,+,1736886,1737815,catalyzes isomerization of specific uridines in RNA to pseudouridine%3B responsible for residues in T loops of many tRNAs,bsubtilis,0
1275,ribC,+,1737834,1738784,catalyzes the formation of FMN from riboflavin and the formation of FAD from FMN%3B in Bacillus the ribC gene has both flavokinase and FAD synthetase activities,bsubtilis,0
1276,rpsO,+,1738941,1739210,primary rRNA binding protein%3B helps nucleate assembly of 30S%3B binds directly to the 16S rRNA and an intersubunit bridge to the 23S rRNA%3B autoregulates translation through interactions with the mRNA leader sequence,bsubtilis,0
1277,pnpA,+,1739383,1741500,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10572137%2C 15805522%2C 8636041%2C 8825779%2C 9179491%3B Product type e: enzyme',bsubtilis,0
1278,ylxY,+,1741618,1742577,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 14679227%3B Product type pe : enzyme',bsubtilis,0
1279,mlpA,+,1742617,1743846,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10666719%2C 10974125%3B Product type e: enzyme',bsubtilis,0
1280,ymxH,+,1743924,1744181,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1281,spoVFA,+,1744367,1745260,catalyzes the synthesis of dipicolinic acid from dihydroxydipicolinic acid%3B plays a role in spore heat resistance,bsubtilis,0
1282,spoVFB,+,1745263,1745865,'involved in production of dipicolinic acid (pyridine-2%2C6-dicarboxylic acid%2C DPA) which is synthesized late in sporulation in the mother cell and accumulates in the spore%3B mutations in this gene result in a lack of DPA synthesis%3B presumably functions with SpoVFA to form the synthase enzyme',bsubtilis,0
1283,asd,+,1745991,1747031,catalyzes the formation of 4-aspartyl phosphate from aspartate 4-semialdehyde,bsubtilis,0
1284,dapG,+,1747123,1748337,catalyzes the formation of 4-phospho-L-aspartate from L-aspartate and ATP%3B diaminopimelate sensitive,bsubtilis,0
1285,dapA,+,1748368,1749240,catalyzes the formation of dihydrodipicolinate from L-aspartate 4-semialdehyde and pyruvate in lysine and diaminopimelate biosynthesis,bsubtilis,0
1286,rnjB,+,1749418,1751085,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15831787%2C 18713320%3B Product type e: enzyme',bsubtilis,0
1287,tepA,+,1751201,1751938,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10455123%2C 15189290%3B Product type f: factor',bsubtilis,0
1288,ylzJ,+,1751935,1752147,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1289,spoIIIE,+,1752272,1754641,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 11062134%2C 11778051%2C 12618465%2C 16430687%2C 17139259%2C 17322320%2C 18160039%3B Product type cp: cell process',bsubtilis,0
1290,ymfC,+,1754785,1755510,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
1291,ymfD,+,1755649,1756857,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
1292,ymfF,+,1757037,1758317,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1293,ymfH,+,1758314,1759600,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1294,fabG,+,1759655,1760383,Catalyzes the first of the two reduction steps in the elongation cycle of fatty acid synthesis,bsubtilis,0
1295,ymfJ,+,1760464,1760721,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1296,ymfM,+,1761707,1762573,Evidence 4: Homologs of previously reported genes of unknown function%3B PubMedId: 12682299,bsubtilis,0
1297,pgsA,+,1762623,1763204,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12682299%2C 15743965%2C 15849754%2C 16514141%2C 16850406%3B Product type e: enzyme',bsubtilis,0
1298,cinA,+,1763222,1764472,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 10438773%2C 11703670%3B Product type r : regulator',bsubtilis,0
1299,recA,+,1764645,1765691,'catalyzes the hydrolysis of ATP in the presence of single-stranded DNA%2C the ATP-dependent uptake of single-stranded DNA by duplex DNA%2C and the ATP-dependent hybridization of homologous single-stranded DNAs',bsubtilis,0
1300,pbpX,+,1765859,1767034,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 14762009%2C 15758244%3B Product type e: enzyme',bsubtilis,0
1301,ymdA,+,1767310,1768872,protein from Staphylococcus aureus has phosphodiesterase activity against 2'-3'-cAMP and 2'-3'-cGMP,bsubtilis,0
1302,ymdB,+,1768941,1769735,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1303,spoVS,+,1769935,1770195,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16428420%2C 7559352%3B Product type r: regulator',bsubtilis,0
1304,tdh,+,1770461,1771504,'converts threonine and NAD to 1%2C2-amino-3-oxobutanoate and NADH%3B functions in threonine catabolism',bsubtilis,0
1305,kbl,+,1771517,1772695,catalyzes the formation of 2-amino-3-oxobutanoate from acetyl-CoA and glycine,bsubtilis,0
1306,ymcB,+,1772843,1774372,catalyzes the formation of 2-methylthio-N6-(dimethylallyl)adenosine (ms(2)i(6)A) at position 37 in tRNAs that read codons beginning with uridine from N6-(dimethylallyl)adenosine (i(6)A),bsubtilis,0
1307,ymcA,+,1774374,1774805,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15175311%2C 15661000%3B Product type r: regulator',bsubtilis,0
1308,cotE,+,1775067,1775612,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11737650%2C 14563859%2C 14973022%2C 17172339%3B Product type cp: cell process',bsubtilis,0
1309,mutS,+,1775745,1778321,This protein performs the mismatch recognition step during the DNA repair process,bsubtilis,0
1310,mutL,+,1778337,1780220,This protein is involved in the repair of mismatches in DNA. It is required for dam-dependent methyl-directed DNA mismatch repair. Promotes the formation of a stable complex between two or more DNA-binding proteins in an ATP-dependent manner without itself being part of a final effector complex,bsubtilis,0
1311,pksA,+,1781906,1782523,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
1312,pksB,+,1782713,1783390,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1313,pksC,+,1783763,1784629,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16757561%3B Product type e: enzyme,bsubtilis,0
1314,pksD,+,1785133,1786107,Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 16707694%3B Product type e: enzyme,bsubtilis,0
1315,pksE,+,1786104,1788407,Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 16707694%3B Product type e: enzyme,bsubtilis,0
1316,acpK,+,1788469,1788717,'Acyl carrier proteins are involved in the biosynthetic pathways of fatty acids%2C phospholipids%2C lipopolysaccharides%2C and oligosaccharides%3B this ACP may be involved in the biosynthesis of lipopeptide antibiotics',bsubtilis,0
1317,pksF,+,1788695,1789942,involved in polyketide production,bsubtilis,0
1318,pksG,+,1789943,1791205,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16757561%3B Product type e: enzyme,bsubtilis,0
1319,pksH,+,1791193,1791972,involved in polyketide synthesis,bsubtilis,0
1320,pksI,+,1792012,1792761,involved in polyketide production,bsubtilis,0
1321,pksJ,+,1792806,1807937,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 16460000%2C 16707694%3B Product type e: enzyme',bsubtilis,0
1322,pksL,+,1807921,1821537,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16757561%2C 17042494%3B Product type e: enzyme',bsubtilis,0
1323,pksM,+,1821553,1834341,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15480790%3B Product type e: enzyme,bsubtilis,0
1324,pksN,+,1834409,1850875,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16460000%3B Product type e: enzyme,bsubtilis,0
1325,pksR,+,1850890,1858521,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10960106%2C 15480790%3B Product type e: enzyme',bsubtilis,0
1326,ymaC,+,1863448,1864155,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 16267290%3B Product type h : extrachromosomal origin',bsubtilis,0
1327,ymaD,+,1864225,1864677,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 16267290%3B Product type pe : enzyme',bsubtilis,0
1328,ymaF,+,1865876,1866289,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1329,miaA,+,1866389,1867333,IPP transferase%3B isopentenyltransferase%3B involved in tRNA modification%3B in Escherichia coli this enzyme catalyzes the addition of a delta2-isopentenyl group from dimethylallyl diphosphate to the N6-nitrogen of adenosine adjacent to the anticodon of tRNA species that read codons starting with uracil%3B further tRNA modifications may occur%3B mutations in miaA result in defects in translation efficiency and fidelity,bsubtilis,0
1330,hfq,+,1867373,1867594,Stimulates the elongation of poly(A) tails,bsubtilis,0
1331,ymzC,+,1867790,1868062,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
1332,ymzA,+,1868144,1868374,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1333,nrdI,+,1868617,1869009,in Salmonella NrdI has a stimulatory effect on the ribonucleotide reductase activity of NrdH with NrdEF,bsubtilis,0
1334,nrdE,+,1868969,1871071,Catalyzes the rate-limiting step in dNTP synthesis,bsubtilis,0
1335,nrdF,+,1871089,1872078,B2 or R2 protein%3B type 1b enzyme%3B catalyzes the rate-limiting step in dNTP synthesis%3B converts nucleotides to deoxynucleotides%3B forms a homodimer and then a multimeric complex with NrdE,bsubtilis,0
1336,ymaB,+,1872128,1872748,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 16885274%3B Product type pe : enzyme',bsubtilis,0
1337,spoVK,+,1874203,1875171,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 8464402%3B Product type cp: cell process,bsubtilis,0
1338,ynbA,+,1875304,1876566,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1339,ynbB,+,1876584,1877849,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1340,glnR,+,1877959,1878366,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12374841%2C 16547045%2C 16885465%2C 9287005%3B Product type r: regulator',bsubtilis,0
1341,glnA,+,1878425,1879759,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 11719184%2C 12142436%2C 13737%2C 16055443%2C 16885465%3B Product type e: enzyme',bsubtilis,0
1342,ynxB,+,1880087,1880377,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1343,ynzF,+,1880623,1880967,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1344,ynzG,+,1881098,1881349,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1345,ynaB,+,1881536,1881970,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1346,ynaC,+,1882040,1882831,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1347,ynaD,+,1883166,1883678,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1348,ynaE,+,1884238,1884879,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1349,ynaF,+,1884968,1885321,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
1350,ynaG,+,1885365,1885640,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1351,ynzI,+,1885753,1885917,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1352,ynaI,+,1886057,1886527,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1353,xynP,+,1887352,1888743,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16684115%2C 16850406%2C 17183216%3B Product type pt: transporter',bsubtilis,0
1354,xynB,+,1888774,1890375,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 16684115%2C 2440680%2C 6413490%2C 7816035%2C 9286998%2C 9973552%3B Product type e : enzyme',bsubtilis,0
1355,xylA,+,1891908,1893245,catalyzes the interconversion of D-xylose to D-xylulose,bsubtilis,0
1356,xylB,+,1893396,1894895,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 1660563%2C 8866023%3B Product type e: enzyme',bsubtilis,0
1357,yncC,+,1896424,1897839,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pt: transporter',bsubtilis,0
1358,yncE,+,1899589,1900050,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1359,yncF,+,1900080,1900514,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15939294%2C 16908222%2C 17169987%3B Product type h: extrachromosomal origin',bsubtilis,0
1360,thyA,+,1902219,1903058,'ThyA%3B catalyzes formation of dTMP and 7%2C8-dihydrofolate from 5%2C10-methylenetetrahydrofolate and dUMP%3B involved in deoxyribonucleotide biosynthesis%3B there are 2 copies in some Bacilli%2C one of which appears to be phage-derived',bsubtilis,0
1361,yndA,+,1905809,1906207,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
1362,ynzB,+,1907013,1907201,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
1363,yndD,+,1907494,1909056,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10762253%3B Product type pf : factor',bsubtilis,0
1364,yndE,+,1909086,1910177,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10762253%2C 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1365,yndF,+,1910167,1911381,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10762253%3B Product type lp : lipoprotein',bsubtilis,0
1366,yndG,+,1911528,1912334,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1367,yndH,+,1912339,1912956,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1368,yndJ,+,1912953,1914593,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1369,yndK,+,1914630,1914995,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1370,yndL,+,1915221,1915979,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type h: extrachromosomal origin',bsubtilis,0
1371,yndN,+,1916663,1917097,catalyzes resistance to fosfomycin by the addition of a thiol cofactor,bsubtilis,0
1372,yneA,+,1918406,1918723,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12581363%2C 16267290%2C 16549676%3B Product type cp: cell process',bsubtilis,0
1373,yneB,+,1918742,1919395,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 12581363%2C 16267290%2C 17020588%3B Product type cp: cell process',bsubtilis,0
1374,ynzC,+,1919459,1919692,'Evidence 4: Homologs of previously reported genes of unknown function%3B PubMedId: 12581363%2C 16267290%2C 18431750',bsubtilis,0
1375,tkt,+,1919861,1921864,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 12682299%2C 12882400%3B Product type e: enzyme',bsubtilis,0
1376,yneE,+,1922017,1922463,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1377,yneF,+,1922549,1922767,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1378,ccdA,+,1923234,1923941,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15849754%2C 16771673%2C 16850406%3B Product type e: enzyme',bsubtilis,0
1379,yneI,+,1924030,1924392,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10781554%3B Product type pr : regulator',bsubtilis,0
1380,yneJ,+,1924471,1924962,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10781554%2C 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1381,citB,+,1926680,1929409,Catalyzes the conversion of citrate to isocitrate,bsubtilis,0
1382,yneN,+,1929481,1929993,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15342593%3B Product type pe : enzyme',bsubtilis,0
1383,ynzL,+,1930074,1930199,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1384,sspN,+,1930264,1930410,SASP N%3B found in forespore compartment,bsubtilis,0
1385,tlp,+,1930447,1930698,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 10333516%3B Product type f: factor,bsubtilis,0
1386,yneP,+,1930834,1931199,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1387,yneQ,+,1931215,1931514,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1388,yneT,+,1932671,1933078,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1389,parE,+,1933477,1935444,decatenates newly replicated chromosomal DNA and relaxes positive and negative DNA supercoiling,bsubtilis,0
1390,parC,+,1935448,1937868,decatenates newly replicated chromosomal DNA and relaxes positive and negative DNA supercoiling,bsubtilis,0
1391,alsT,+,1938925,1940322,'Evidence 2b: Function of strongly homologous gene%3B PubMedId: 12823818%2C 15849754%2C 16850406%2C 8969507%3B Product type t: transporter',bsubtilis,0
1392,eglS,+,1940625,1942124,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15139916%2C 3024130%2C 7710279%3B Product type e: enzyme',bsubtilis,0
1393,ynfE,+,1942192,1942455,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1394,yngA,+,1946249,1946695,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1395,yngB,+,1946702,1947595,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 8320212%3B Product type pe : enzyme',bsubtilis,0
1396,yngC,+,1947668,1948264,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1397,iseA,+,2002637,2003182,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 17483219%2C 17581128%2C 18761694%3B Product type f: factor',bsubtilis,0
1398,ggt,+,2004677,2006440,Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 8763966%3B Product type e : enzyme,bsubtilis,0
1399,yogA,+,2007526,2008515,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10960106%3B Product type pe : enzyme',bsubtilis,0
1400,gltC,+,2014779,2015681,'Evidence 1a: Function experimentally demonstrated in the studied strain%3B PubMedId: 15150225%2C 17134717%2C 2548995%3B Product type r: regulator',bsubtilis,0
1401,yoxC,+,2019421,2019726,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1402,yoxB,+,2019797,2020567,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1403,yoaA,+,2020611,2021144,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10482513%3B Product type pe : enzyme',bsubtilis,0
1404,yoaE,+,2025400,2027442,'Evidence 2b: Function of strongly homologous gene%3B PubMedId: 17114254%2C 2170332%3B Product type e : enzyme',bsubtilis,0
1405,yoaF,+,2027509,2027802,Evidence 5: No homology to any previously reported sequences,bsubtilis,0
1406,yozQ,+,2029020,2029313,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1407,yoaI,+,2031439,2032890,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pe: enzyme',bsubtilis,0
1408,pelB,+,2034745,2035782,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 1731776%2C 2018526%2C 2185758%2C 7764549%3B Product type e: enzyme',bsubtilis,0
1409,yoaM,+,2036039,2036722,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1410,yoaQ,+,2040673,2041029,Evidence 4: Homologs of previously reported genes of unknown function,bsubtilis,0
1411,yoaS,+,2043186,2043668,'Evidence 4: Homologs of previously reported genes of unknown function%3B PubMedId: 15849754%2C 16850406',bsubtilis,0
1412,yozG,+,2043678,2043932,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B Product type pr: regulator',bsubtilis,0
1413,yoaT,+,2044038,2044832,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 15849754%2C 16850406%3B Product type pm: membrane component',bsubtilis,0
1414,cyeA,+,2045929,2046807,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 10844694%2C 15849754%2C 16850406%3B Product type t : transporter',bsubtilis,0
1415,penP,+,2048533,2049453,'Evidence 2a: Function of homologous gene experimentally demonstrated in an other organism%3B PubMedId: 16944130%2C 7789815%3B Product type e: enzyme',bsubtilis,0
1416,yobB,+,2050689,2050952,'Evidence 3: Function proposed based on presence of conserved amino acid motif%2C structural feature or limited homology%3B PubMedId: 10376821%3B Product type h : extrachromosomal origin',bsubtilis,0
