,Name,Strand,Start,Stop,Note,Genome,Counts
998,wcaL,-,2113931,2115151,putative colanic acid biosynthesis glycosyl transferase,ecoli,175
999,wcaK,-,2115148,2116428,putative galactokinase,ecoli,32
1000,wzxC,-,2116704,2118182,probable export protein,ecoli,18
1001,wcaJ,-,2118184,2119578,putative UDP-glucose lipid carrier transferase,ecoli,22
1002,cpsG,-,2119633,2121003,phosphomannomutase,ecoli,35
1003,cpsB,-,2121108,2122544,mannose-1-phosphate guanyltransferase,ecoli,118
1004,wcaI,-,2122547,2123770,putative colanic biosynthesis glycosyl transferase,ecoli,38
1005,wcaH,-,2123767,2124246,GDP-mannose mannosyl hydrolase,ecoli,21
1006,wcaG,-,2124249,2125214,bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase,ecoli,14
1007,gmd,-,2125217,2126338,GDP-D-mannose dehydratase%2C NAD(P)-binding,ecoli,18
1008,wcaF,-,2126364,2126912,putative transferase,ecoli,0
1009,wcaE,-,2126928,2127674,putative colanic acid biosynthesis glycosyl transferase,ecoli,2
1010,wcaD,-,2127685,2128902,putative colanic acid polymerase,ecoli,13
1011,wcaC,-,2128877,2130094,putative glycosyl transferase,ecoli,34
1012,wcaB,-,2130091,2130579,putative transferase,ecoli,5
1013,wcaA,-,2130582,2131421,putative regulator,ecoli,8
1014,wzc,-,2131514,2133676,protein-tyrosine kinase,ecoli,27
1015,wzb,-,2133679,2134122,low molecular weight protein-tyrosine-phosphatase,ecoli,0
1016,wza,-,2134128,2135267,putative polysaccharide export protein,ecoli,2
1017,asmA,-,2137783,2139636,suppressor of ompF assembly mutants,ecoli,1613
1018,dcd,-,2139658,2140239,2'-deoxycytidine 5'-triphosphate deaminase,ecoli,3194
1019,udk,-,2140331,2140972,uridine/cytidine kinase,ecoli,47
1020,alkA,-,2144716,2145564,3-methyl-adenine DNA glycosylase II%2C inducible,ecoli,537
1021,yegI,-,2147063,2149009,putative chaperonin,ecoli,188
1022,yegK,-,2149735,2150496,hypothetical protein,ecoli,170
1023,yegL,-,2150493,2151152,hypothetical protein,ecoli,77
1024,ibsA,-,2151373,2151432,toxic membrane protein,ecoli,0
1025,ibsB,-,2151705,2151761,toxic membrane protein,ecoli,0
1026,ogrK,-,2165326,2165544,prophage P2 ogr protein,ecoli,18
1027,yegZ,-,2165626,2165838,pseudogene%2C gpD phage P2-like protein D,ecoli,6
1028,yegR,-,2166013,2166330,hypothetical protein,ecoli,1
1029,gatR,-,2167717,2168191,pseudogene%2C repressor for gat operon~split galactitol utilization operon repressor%2C fragment 2~split galactitol utilization operon repressor%2C interrupted~interrupted by IS3,ecoli,10
1030,gatR,-,2169453,2169751,pseudogene%2C repressor for gat operon~split galactitol utilization operon repressor%2C fragment 2~split galactitol utilization operon repressor%2C interrupted~interrupted by IS3,ecoli,1003
1031,gatD,-,2169857,2170897,galactitol-1-phosphate dehydrogenase,ecoli,6796
1032,gatC,-,2170945,2172300,PTS system galactitol-specific enzyme IIC,ecoli,8970
1033,gatB,-,2172304,2172588,galactitol-specific enzyme IIB of phosphotransferase system,ecoli,1416
1034,gatA,-,2172619,2173071,galactitol-specific enzyme IIA of phosphotransferase system,ecoli,7130
1035,gatZ,-,2173081,2174343,putative tagatose 6-phosphate kinase 1,ecoli,41866
1036,gatY,-,2174372,2175226,tagatose-bisphosphate aldolase 1,ecoli,36058
1037,fbaB,-,2175534,2176586,fructose-bisphosphate aldolase class I,ecoli,535
1038,yegW,-,2180057,2180803,putative transcriptional regulator,ecoli,481
1039,yegX,-,2180855,2181673,putative hydrolase,ecoli,138
1040,thiD,-,2181738,2182538,phosphomethylpyrimidine kinase,ecoli,308
1041,thiM,-,2182535,2183323,hydoxyethylthiazole kinase,ecoli,197
1042,rcnR,-,2183546,2183818,DNA-binding transcriptional repressor of rcnA,ecoli,84
1043,yehA,-,2185402,2186436,putative type-1 fimbrial protein,ecoli,0
1044,yehB,-,2186452,2188932,putative outer membrane protein,ecoli,35
1045,yehC,-,2188948,2189667,putative chaperone,ecoli,0
1046,yehD,-,2189702,2190244,putative fimbrial-like protein,ecoli,12
1047,yehE,-,2190537,2190818,hypothetical protein,ecoli,12
1048,mrp,-,2191081,2192190,putative ATPase,ecoli,1367
1049,yehS,-,2209748,2210218,conserved protein%2C DUF1456 family,ecoli,557
1050,yehT,-,2210265,2210984,putative response regulator in two-component system withYehU,ecoli,788
1051,yehU,-,2210981,2212666,putative 2-component sensor protein,ecoli,1701
1052,yehW,-,2213767,2214498,putative transport system permease protein,ecoli,470
1053,yehX,-,2214503,2215429,putative ATP-binding component of a transport system,ecoli,336
1054,yehY,-,2215422,2216579,putative transport system permease protein,ecoli,376
1055,osmF,-,2216586,2217503,putative transport system permease protein,ecoli,273
1056,bglX,-,2217714,2220011,beta-D-glucoside glucohydrolase%2C periplasmic,ecoli,3143
1057,pbpG,-,2221960,2222892,penicillin-binding protein 7,ecoli,326
1058,yohC,-,2223066,2223653,inner membrane protein%2C Yip1 family,ecoli,37
1059,yohF,-,2224531,2225292,putative oxidoreductase,ecoli,239
1060,mdtQ,-,2225345,2226631,pseudogene~putative channel/filament proteins,ecoli,52
1061,mdtQ,-,2226631,2226780,pseudogene~putative channel/filament proteins,ecoli,2
1062,dusC,-,2227460,2228407,putative regulator protein,ecoli,434
1063,mglC,-,2234765,2235775,methyl-galactoside transport and galactose taxis%3B membrane component of ABC superfamily,ecoli,352
1064,mglA,-,2235791,2237311,ATP-binding component of methyl-galactoside transport and galactose taxis,ecoli,289
1065,mglB,-,2237372,2238370,galactose-binding transport protein%3B receptor for galactose taxis%3B periplasmic-binding component of ABC superfamily,ecoli,1718
1066,galS,-,2238650,2239690,mgl repressor%2C galactose operon inducer,ecoli,885
1067,yeiB,-,2239832,2240989,putative inner membrane protein,ecoli,547
1068,folE,-,2241006,2241674,GTP cyclohydrolase I,ecoli,1013
1069,cirA,-,2242800,2244791,ferric iron outer membrane transporter%2C TonB-dependent%3B surface receptor and translocator for colicin I,ecoli,181
1070,lysP,-,2245085,2246554,lysine-specific permease,ecoli,288
1071,yeiE,-,2246759,2247640,putative transcriptional regulator LYSR-type,ecoli,930
1072,nupX,-,2250917,2252167,putative pyrimidine nucleoside transporter,ecoli,28
1073,rihB,-,2252267,2253208,ribonucleoside hydrolase 2,ecoli,9
1074,psuT,-,2254107,2255357,putative transport system permease protein,ecoli,194
1075,psuG,-,2255451,2256389,pseudouridine 5'-phosphate glycosidase,ecoli,32
1076,psuK,-,2256377,2257318,putative kinase,ecoli,17
1077,fruA,-,2257741,2259432,PTS system%2C fructose-specific transport protein,ecoli,2402
1078,fruK,-,2259449,2260387,fructose-1-phosphate kinase,ecoli,1192
1079,fruB,-,2260387,2261517,PTS system%2C fructose-specific IIA/fpr component,ecoli,1257
1080,yeiW,-,2263063,2263317,UPF0153 cysteine cluster protein%2C function unknown,ecoli,4
1081,yejG,-,2275915,2276259,hypothetical protein,ecoli,60
1082,bcr,-,2276592,2277782,bicyclomycin resistance protein%3B transmembrane protein,ecoli,888
1083,rsuA,-,2277810,2278505,16S pseudouridylate 516 synthase,ecoli,172
1084,yejK,-,2280962,2281969,protein present in spermidine nucleoids,ecoli,527
1085,yejO,-,2284412,2286936,pseudogene%2C autotransporter outer membrane homology%3Bputative transport%3B Not classified~putative ATP-binding component of a transport system,ecoli,1055
1086,insH1,-,2287087,2288103,IS5 transposase and trans-activator,ecoli,0
1087,yejO,-,2288136,2288202,pseudogene%2C autotransporter outer membrane homology%3Bputative transport%3B Not classified~putative ATP-binding component of a transport system,ecoli,0
1088,ccmH,-,2289380,2290432,possible subunit of heme lyase,ecoli,286
1089,dsbE,-,2290429,2290986,periplasmic thioredoxin of cytochrome c-type biogenesis,ecoli,150
1090,ccmF,-,2290983,2292926,cytochrome c-type biogenesis protein,ecoli,501
1091,ccmE,-,2292923,2293402,cytochrome c biogenesis%2C possible subunit of a heme lyase,ecoli,111
1092,ccmD,-,2293399,2293608,heme exporter protein C,ecoli,26
1093,ccmC,-,2293605,2294342,heme exporter protein C%3B membrane component of ABC superfamily,ecoli,212
1094,ccmB,-,2294384,2295046,heme exporter protein B%2C cytochrome c-type biogenesis protein%3B membrane component of ABC superfamily,ecoli,116
1095,ccmA,-,2295043,2295666,ATP binding protein of heme exporter A%3B ATP-binding component of ABC superfamily,ecoli,99
1096,napC,-,2295679,2296281,cytochrome c-type protein,ecoli,53
1097,napB,-,2296291,2296740,cytochrome c-type protein,ecoli,7
1098,napH,-,2296737,2297600,ferredoxin-type protein: electron transfer,ecoli,76
1099,napG,-,2297587,2298282,ferredoxin-type protein: electron transfer,ecoli,99
1100,napA,-,2298289,2300775,probable nitrate reductase 3,ecoli,273
1101,napD,-,2300772,2301035,assembly protein for periplasmic nitrate reductase,ecoli,3
1102,napF,-,2301025,2301519,ferredoxin-type protein: electron transfer,ecoli,19
1103,mqo,-,2303130,2304776,malate dehydrogenase%2C FAD/NAD(P)-binding domain,ecoli,1285
1104,yojI,-,2304994,2306637,putative ATP-binding component of a transport system,ecoli,155
1105,alkB,-,2306713,2307363,DNA repair system specific for alkylated DNA,ecoli,267
1106,ada,-,2307363,2308427,O6-methylguanine-DNA methyltransferase%3B transcription activator/repressor,ecoli,409
1107,apbE,-,2308501,2309556,putative thiamine biosynthesis lipoprotein,ecoli,80
1108,ompC,-,2309668,2310771,outer membrane protein 1b (Ib%3Bc),ecoli,3638
1109,rcsC,-,2315049,2317898,sensor for ctr capsule biosynthesis%2C probable histidine kinase acting on RcsB,ecoli,1826
1110,yfaP,-,2325389,2326165,DUF2135 family protein%2C function unknown,ecoli,31
1111,yfaQ,-,2326170,2327819,tandem DUF2300 domain protein%2C function unknown,ecoli,303
1112,yfaS,-,2327820,2332424,pseudogene%2C UPF0192 family~putative membrane protein,ecoli,468
1113,yfaT,-,2332358,2332981,DUF1175 family protein%2C function unknown,ecoli,30
1114,yfaA,-,2332978,2334666,DUF2138 family protein%2C function unknown,ecoli,239
1115,gyrA,-,2334815,2337442,DNA gyrase%2C subunit A%2C type II topoisomerase,ecoli,7520
1116,yfaL,-,2338439,2342191,putative ATP-binding component of a transport system,ecoli,1328
1117,inaA,-,2346844,2347494,pH-inducible protein involved in stress response,ecoli,273
1118,glpQ,-,2347957,2349033,glycerophosphodiester phosphodiesterase%2C periplasmic,ecoli,2480
1119,glpT,-,2349038,2350396,sn-glycerol-3-phosphate permease,ecoli,1748
1120,rhmA,-,2356064,2356867,2-keto-3-deoxy-L-rhamnonate aldolase,ecoli,77
1121,rhmT,-,2356885,2358174,putative transport protein,ecoli,89
1122,rhmD,-,2358231,2359436,putative racemase,ecoli,36
1123,rhmR,-,2359451,2360233,putative regulator,ecoli,9
1124,yfaY,-,2360453,2361655,hypothetical protein,ecoli,774
1125,yfaZ,-,2361755,2362297,outer membrane protein%2C possible porin,ecoli,36
1126,ais,-,2363040,2363642,protein induced by aluminum,ecoli,2
1127,pmrD,-,2371294,2371560,an active Salmonella PmrD ortholog blocks dephosphorylation of PmrA(BasR) by PmrB(BasS),ecoli,34
1128,menE,-,2371670,2373025,O-succinylbenzoate-CoA ligase,ecoli,2264
1129,menC,-,2373022,2373984,o-succinylbenzoyl-CoA synthase%3B conversion of chorismate to 2-o-succinylbenzoyl-CoA,ecoli,2243
1130,menB,-,2373984,2374841,dihydroxynaphtoic acid synthetase,ecoli,1259
1131,menH,-,2374856,2375614,putative enzyme,ecoli,593
1132,menD,-,2375611,2377281,2-oxoglutarate decarboxylase%3B SHCHC synthase,ecoli,3551
1133,menF,-,2377370,2378665,isochorismate hydroxymutase 2%2C menaquinone biosynthesis,ecoli,1137
1134,elaB,-,2378744,2379049,ribosome-binding protein%2C probably membrane-anchored%2C function unknown,ecoli,241
1135,elaA,-,2379104,2379565,putative acyltransferase with acyl-CoA N-acyltransferase domain,ecoli,32
1136,yfbK,-,2382017,2383744,hypothetical protein,ecoli,28
1137,yfbN,-,2385732,2386448,hypothetical protein,ecoli,2
1138,nuoN,-,2388070,2389527,NADH dehydrogenase I chain N,ecoli,1687
1139,nuoM,-,2389534,2391063,NADH dehydrogenase I chain M,ecoli,2399
1140,nuoL,-,2391227,2393068,NADH dehydrogenase I chain L,ecoli,4606
1141,nuoK,-,2393065,2393367,NADH dehydrogenase I chain K,ecoli,557
1142,nuoJ,-,2393364,2393918,NADH dehydrogenase I chain J,ecoli,3232
1143,nuoI,-,2393930,2394472,NADH dehydrogenase I chain I,ecoli,1452
1144,nuoH,-,2394487,2395464,NADH dehydrogenase I chain H,ecoli,3121
1145,nuoG,-,2395461,2398187,NADH dehydrogenase I chain G,ecoli,15490
1146,nuoF,-,2398240,2399577,NADH dehydrogenase I chain F,ecoli,15924
1147,nuoE,-,2399574,2400074,NADH dehydrogenase I chain E,ecoli,2551
1148,nuoC,-,2400077,2401867,NADH dehydrogenase I chain C%2C D,ecoli,8518
1149,nuoB,-,2401973,2402635,NADH dehydrogenase I chain B,ecoli,1718
1150,nuoA,-,2402651,2403094,NADH dehydrogenase I chain A,ecoli,283
1151,lrhA,-,2403725,2404663,DNA-binding transcriptional repressor of flagellar%2C motility and chemotaxis genes,ecoli,86
1152,yfbS,-,2407542,2409374,putative transport protein,ecoli,623
1153,yfbT,-,2409461,2410111,putative phosphatase,ecoli,1239
1154,yfbU,-,2410122,2410616,conserved protein%2C UPF0304 family,ecoli,617
1155,yfbV,-,2410699,2411154,inner membrane protein%2C UPF0208 family,ecoli,145
1156,yfcD,-,2416656,2417198,putative regulator,ecoli,1449
1157,yfcE,-,2417256,2417810,phosphodiesterase activity on bis-pNPP,ecoli,1643
1158,yfcF,-,2417863,2418507,glutathione S-transferase,ecoli,165
1159,yfcI,-,2420671,2421561,hypothetical protein,ecoli,19
1160,hisP,-,2421758,2422531,ATP-binding component of histidine transport,ecoli,186
1161,hisM,-,2422539,2423255,histidine transport%2C membrane protein M%3B membrane component of ABC superfamily,ecoli,73
1162,hisQ,-,2423252,2423938,histidine transport system permease protein%3B membrane component of ABC superfamily,ecoli,95
1163,hisJ,-,2424028,2424810,histidine-binding periplasmic protein of high-affinity histidine transport system%3B periplasmic-binding component of ABC superfamily,ecoli,315
1164,argT,-,2425031,2425813,lysine-%2C arginine-%2C ornithine-binding periplasmic protein%3B periplasmic-binding component of ABC superfamily,ecoli,375
1165,ubiX,-,2426079,2426648,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,ecoli,99
1166,purF,-,2426743,2428260,amidophosphoribosyltransferase %3D PRPP amidotransferase,ecoli,913
1167,cvpA,-,2428297,2428785,membrane protein required for colicin V production,ecoli,345
1168,dedD,-,2429044,2429706,putative lipoprotein,ecoli,6855
1169,folC,-,2429696,2430964,dihydrofolate:folylpolyglutamate synthetase%3B dihydrofolate synthetase,ecoli,2543
1170,accD,-,2431034,2431948,acetylCoA carboxylase%2C carboxytransferase component%2C beta subunit,ecoli,7926
1171,dedA,-,2432104,2432763,conserved inner membrane protein,ecoli,200
1172,truA,-,2432846,2433658,tRNA pseudouridine(38-40) synthase,ecoli,798
1173,usg,-,2433658,2434671,putative PTS system enzyme II A component,ecoli,1897
1174,pdxB,-,2434737,2435873,erythronate-4-phosphate dehyrogenase,ecoli,1346
1175,yfcJ,-,2436964,2438142,putative transport protein,ecoli,188
1176,fabB,-,2438407,2439627,3-oxoacyl-[acyl-carrier-protein] synthase I,ecoli,17723
1177,yfcL,-,2441913,2442191,hypothetical protein,ecoli,135
1178,epmC,-,2442225,2442773,putative transporting ATPase,ecoli,245
1179,yfcA,-,2442773,2443582,putative structural protein,ecoli,414
1180,mepA,-,2443582,2444406,murein DD-endopeptidase%2C penicillin-insensitive,ecoli,878
1181,aroC,-,2444410,2445495,chorismate synthase,ecoli,2382
1182,prmB,-,2445530,2446462,putative adenine-specific methylase,ecoli,1347
1183,yfcO,-,2447250,2448071,hypothetical protein,ecoli,109
1184,yfcP,-,2448073,2448612,putative fimbrial-like protein,ecoli,21
1185,yfcQ,-,2448609,2449097,putative fimbrial-like adhesin protein,ecoli,22
1186,yfcR,-,2449094,2449606,putative fimbrial protein,ecoli,12
1187,yfcS,-,2449606,2450358,putative chaperone,ecoli,18
1188,yfcU,-,2450378,2453023,pseudogene%2C export usher homology%3Bputative membrane%3B Not classified~putative outer membrane protein,ecoli,359
1189,yfcV,-,2453105,2453668,putative fimbrial-like protein,ecoli,0
1190,sixA,-,2454349,2454834,phosphohistidine phosphatase,ecoli,1363
1191,fadJ,-,2455037,2457181,putative enzyme,ecoli,1131
1192,fadI,-,2457181,2458491,putative acyltransferase,ecoli,644
1193,yfcZ,-,2458672,2458956,conserved protein%2C UPF0381 family,ecoli,80
1194,mlaA,-,2462274,2463029,lipoprotein precursor,ecoli,811
1195,yfdK,-,2469099,2469539,CPS-53 (KpLE1) prophage%3B conserved protein,ecoli,9
1196,yfdL,-,2469566,2470144,pseudogene%2C CPS-53 (KpLE1) prophage%3BPhage or Prophage Related,ecoli,9
1197,yfdM,-,2470140,2470409,CPS-53 (KpLE1) prophage%3B predicted methyltransferase%3BPhage or Prophage Related,ecoli,0
1198,yfdN,-,2470409,2470903,CPS-53 (KpLE1) prophage%3B putative protein,ecoli,4
1199,oweS,-,2470900,2471607,pseudogene%2C CPS-53 (KpLE1) prophage%3B predicted defective phage replication protein O%3BPhage or Prophage Related,ecoli,2
1200,dsdC,-,2474716,2475651,D-serine dehydratase (deaminase) transcriptional activator,ecoli,303
1201,emrY,-,2478660,2480198,multidrug resistance protein Y,ecoli,5
1202,emrK,-,2480198,2481361,multidrug resistance protein K,ecoli,6
1203,yfdE,-,2486045,2487190,putative enzyme,ecoli,28
1204,yfdV,-,2487264,2488208,putative receptor protein,ecoli,5
1205,oxc,-,2488278,2489972,oxalyl CoA decarboxylase%2C ThDP-dependent,ecoli,32
1206,frc,-,2490026,2491276,putative enzyme,ecoli,13
1207,yfdX,-,2491789,2492424,hypothetical protein,ecoli,3
1208,yfdY,-,2493072,2493314,putative inner membrane protein,ecoli,33
1209,alaC,-,2495079,2496317,putative aminotransferase,ecoli,2133
1210,fryA,-,2500012,2502507,putative PTS system enzyme IIA component%2C enzyme I,ecoli,177
1211,ypdE,-,2502532,2503569,aminopeptidase,ecoli,139
1212,ypdF,-,2503569,2504654,putative peptidase,ecoli,56
1213,fryC,-,2504669,2505916,putative enzyme IIC component of PTS,ecoli,6
1214,fryB,-,2505938,2506264,putative PTS system enzyme IIB component,ecoli,2
1215,glk,-,2506483,2507448,glucokinase,ecoli,1259
1216,mntH,-,2509490,2510728,manganese/divalent cation transporter,ecoli,615
1217,yfeA,-,2513665,2515854,putative diguanylate cyclase,ecoli,485
1218,gltX,-,2517279,2518694,glutamate tRNA synthetase%2C catalytic subunit,ecoli,2759
1219,xapR,-,2519615,2520499,regulator for xapA,ecoli,372
1220,xapB,-,2520751,2522007,xanthosine permease,ecoli,133
1221,xapA,-,2522067,2522900,xanthosine phosphorylase,ecoli,12
1222,yfeR,-,2523952,2524878,putative transcriptional regulator LYSR-type,ecoli,634
1223,ypeB,-,2525963,2526181,hypothetical protein,ecoli,116
1224,ligA,-,2526183,2528198,DNA ligase,ecoli,3015
1225,zipA,-,2528269,2529255,cell division protein involved in FtsZ ring,ecoli,2275
1226,pdxK,-,2534408,2535259,pyridoxal/pyridoxine/pyridoxamine kinase,ecoli,212
1227,cysM,-,2536694,2537605,cysteine synthase B%2C O-acetylserine sulfhydrolase B,ecoli,517
1228,cysA,-,2537739,2538836,ATP-binding component of sulfate permease A protein%3B chromate resistance%3B ATP-binding component of ABC superfamily,ecoli,1133
1229,cysW,-,2538826,2539701,sulfate transport system permease W protein%3B membrane component of ABC superfamily,ecoli,343
1230,cysU,-,2539701,2540534,sulfate%2C thiosulfate transport system permease T protein%3B membrane component of ABC superfamily,ecoli,342
1231,cysP,-,2540534,2541550,thiosulfate binding protein%3B periplasmic-binding component of ABC superfamily,ecoli,324
1232,ucpA,-,2541854,2542645,putative oxidoreductase,ecoli,3892
1233,murR,-,2542774,2543631,repressor for murPQ%2C MurNAc 6-P inducible,ecoli,132
1234,yfeX,-,2547668,2548567,porphyrinogen oxidase%2C cytoplasmic,ecoli,2403
1235,yfeY,-,2548663,2549238,RpoE-regulated lipoprotein,ecoli,669
1236,yfeZ,-,2549299,2549748,inner membrane protein,ecoli,1130
1237,ypeA,-,2549735,2550160,putative acyltransferase with acyl-CoA N-acyltransferase domain,ecoli,976
1238,eutR,-,2552152,2553204,putative ARAC-type regulatory protein,ecoli,139
1239,eutK,-,2553250,2553750,putative carboxysome structural protein with predicted role in ethanolamine utilization,ecoli,250
1240,eutL,-,2553763,2554422,putative carboxysome structural protein with predicted role in ethanolamine utilization,ecoli,236
1241,eutC,-,2554432,2555319,ethanolamine ammonia-lyase%2C light chain,ecoli,501
1242,eutB,-,2555340,2556701,ethanolamine ammonia-lyase%2C heavy chain,ecoli,300
1243,eutA,-,2563503,2564906,reactivating factor for ethanolamine ammonia lyase,ecoli,86
1244,eutH,-,2564903,2566129,ethanolamine utilization%3B homolog of Salmonella putative transport protein,ecoli,63
1245,eutG,-,2566346,2567533,ethanolamine utilization%3B homolog of Salmonella enzyme%2C similar to iron-containing alcohol dehydrogenase,ecoli,80
1246,eutJ,-,2567523,2568359,ethanolamine utilization%3B homolog of Salmonella gene,ecoli,50
1247,eutE,-,2568370,2569773,ethanolamine utilization%3B similar to acetaldehyde dehydrogenase,ecoli,47
1248,eutN,-,2569785,2570072,detox protein,ecoli,3
1249,eutM,-,2570179,2570472,detox protein,ecoli,9
1250,eutD,-,2570511,2571527,ethanolamine utilization%3B homolog of Salmonella acetyl/butyryl P transferase,ecoli,76
1251,eutT,-,2571524,2572327,cobalamin adenosyltransferase involved in ethanolamine utilization,ecoli,33
1252,eutQ,-,2572324,2573025,hypothetical protein,ecoli,21
1253,eutP,-,2573000,2573479,conserved protein with nucleoside triphosphate hydrolase domain,ecoli,13
1254,eutS,-,2573492,2573827,putative carboxysome structural protein with predicted role in ethanol utilization,ecoli,8
1255,maeB,-,2574120,2576399,putative multimodular enzyme,ecoli,5243
1256,ypfG,-,2579756,2580799,hypothetical protein,ecoli,130
1257,nudK,-,2580925,2581500,GDP-mannose pyrophosphatase,ecoli,34
1258,aegA,-,2581568,2583547,fused predicted oxidoreductase: FeS binding subunit/NAD/FAD-binding subunit,ecoli,421
1259,ypfM,-,2588829,2588888,hypothetical protein,ecoli,6
1260,ypfH,-,2591094,2591792,putative hydrolase,ecoli,533
1261,tmcA,-,2591866,2593881,elongator methionine tRNA (ac4C34) acetyltransferase,ecoli,4931
1262,ypfJ,-,2593896,2594759,hypothetical protein,ecoli,531
1263,purC,-,2594927,2595640,phosphoribosylaminoimidazole-succinocarboxamide synthetase %3D SAICAR synthetase,ecoli,227
1264,bamC,-,2595853,2596887,lipoprotein-34,ecoli,5579
1265,dapA,-,2596904,2597782,dihydrodipicolinate synthase,ecoli,3780
1266,yfgO,-,2612842,2613903,putative permease,ecoli,721
1267,hda,-,2616097,2616798,putative DNA replication factor,ecoli,1246
1268,uraA,-,2616893,2618182,uracil transport,ecoli,59
1269,upp,-,2618268,2618894,uracil phosphoribosyltransferase,ecoli,769
1270,yfgF,-,2624717,2626960,putative cytochrome C-type biogenesis protein,ecoli,99
1271,guaA,-,2628980,2630557,GMP synthetase (glutamine-hydrolyzing),ecoli,2792
1272,guaB,-,2630626,2632092,IMP dehydrogenase,ecoli,2921
1273,yfgJ,-,2633621,2633836,conserved protein%2C DUF1407 family,ecoli,30
1274,der,-,2633906,2635378,putative GTP-binding factor,ecoli,3879
1275,bamB,-,2635496,2636674,putative dehydrogenase,ecoli,4102
1276,yfgM,-,2636685,2637305,conserved protein%2C UPF0070 family,ecoli,1287
1277,hisS,-,2637323,2638597,histidine tRNA synthetase,ecoli,6020
1278,ispG,-,2638708,2639826,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,ecoli,2517
1279,rodZ,-,2639853,2640866,putative membrane protein,ecoli,2384
1280,rlmN,-,2641151,2642305,dual specificity 23S rRNA m(2)A2503%2C tRNA m(2)A37 methyltransferase%2C SAM-dependent,ecoli,1212
1281,ndk,-,2642455,2642886,nucleoside diphosphate kinase,ecoli,231
1282,pbpC,-,2643035,2645347,penicillin binding protein 1C (PBP 1C),ecoli,1298
1283,yfhM,-,2645348,2650309,hypothetical protein,ecoli,5260
1284,sseB,-,2652179,2652955,enhanced serine sensitivity,ecoli,414
1285,pepB,-,2653097,2654380,putative peptidase,ecoli,3980
1286,iscX,-,2654558,2654758,Iron binding protein associated with IscS%3B putative molecular adaptor of IscS function,ecoli,696
1287,fdx,-,2654770,2655105,[2FE-2S] ferredoxin%2C electron carrer protein,ecoli,1076
1288,hscA,-,2655107,2656957,DnaK-homologue chaperone Hsc66,ecoli,10551
1289,hscB,-,2656974,2657489,DnaJ-like molecular chaperone specific for IscU,ecoli,1402
1290,iscA,-,2657585,2657908,FeS cluster assembly protein,ecoli,2112
1291,iscU,-,2657925,2658311,iron-sulfur cluster assembly scaffold protein,ecoli,609
1292,iscS,-,2658339,2659553,cysteine desulfurase~cysteine desulfurase (tRNA sulfurtransferase) PLP-dependent,ecoli,4191
1293,iscR,-,2659665,2660153,Fe-S cluster-containing transcription factor~transcriptional repressor of iscRSUA operon,ecoli,995
1294,trmJ,-,2660605,2661345,tRNA mC32%2CmU32 2'-O-methyltransferase%2C SAM-dependent,ecoli,3432
1295,hcaT,-,2664729,2665868,MFS (major facilitator superfamily) transporter,ecoli,261
1296,hcaR,-,2666028,2666918,transcriptional activator of hca cluster,ecoli,609
1297,iroK,-,2666028,2666093,3-hydroxypropionic acid resistance peptide,ecoli,0
1298,yphB,-,2671838,2672710,hypothetical protein,ecoli,366
1299,yphC,-,2672722,2673783,putative oxidoreductase,ecoli,323
1300,yphD,-,2673849,2674847,putative transport system permease protein,ecoli,98
1301,yphE,-,2674872,2676383,putative ATP-binding component of a transport system,ecoli,197
1302,yphF,-,2676406,2677389,putative LACI-type transcriptional regulator,ecoli,11
1303,yphG,-,2677486,2680767,hypothetical protein,ecoli,343
1304,glyA,-,2682276,2683529,serine hydroxymethyltransferase,ecoli,4512
1305,glnB,-,2685092,2685430,regulatory protein P-II for glutamine synthetase,ecoli,239
1306,glrR,-,2685491,2686825,putative 2-component transcriptional regulator,ecoli,1534
1307,yfhG,-,2686815,2687528,putative alpha helix protein,ecoli,302
1308,glrK,-,2687693,2689120,putative 2-component sensor protein,ecoli,537
1309,purL,-,2689678,2693565,phosphoribosylformyl-glycineamide synthetase %3D FGAM synthetase,ecoli,3245
1310,tadA,-,2695376,2695879,tRNA-specific adenosine deaminase,ecoli,662
1311,pgpC,-,2695937,2696572,hypothetical protein,ecoli,346
1312,shoB,-,2698139,2698219,toxic membrane protein,ecoli,7
1313,acpS,-,2698640,2699020,CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase,ecoli,313
1314,pdxJ,-,2699020,2699751,pyridoxine biosynthesis,ecoli,622
1315,recO,-,2699763,2700491,protein interacts with RecR and possibly RecF proteins,ecoli,1017
1316,era,-,2700503,2701408,GTP-binding protein,ecoli,3172
1317,rnc,-,2701405,2702085,RNase III%2C ds RNA,ecoli,417
1318,lepB,-,2702357,2703331,leader peptidase (signal peptidase I),ecoli,1028
1319,lepA,-,2703347,2705146,GTP-binding elongation factor%2C may be inner membrane protein,ecoli,3970
1320,rseC,-,2705344,2705823,sigma-E factor%2C negative regulatory protein,ecoli,1076
1321,rseB,-,2705820,2706776,regulates activity of sigma-E factor,ecoli,822
1322,rseA,-,2706776,2707426,sigma-E factor%2C negative regulatory protein,ecoli,2608
