,Name,Strand,Start,Stop,Note,Genome,Counts
592,yciZ,-,1342460,1342633,hypothetical protein,ecoli,66
593,gmr,-,1342781,1344766,cyclic-di-GMP phosphodiesterase%3B csgD regulator%3B modulator of Rnase II stability,ecoli,492
594,rnb,-,1345002,1346936,RNase II%2C mRNA degradation,ecoli,1303
595,yciW,-,1347004,1348131,putative oxidoreductase,ecoli,21
596,fabI,-,1348275,1349063,enoyl-[acyl-carrier-protein] reductase (NADH),ecoli,5030
597,ycjD,-,1349431,1349784,hypothetical protein,ecoli,60
598,sapF,-,1349852,1350658,putative ATP-binding protein of peptide transport system,ecoli,321
599,sapD,-,1350660,1351652,putative ATP-binding protein of peptide transport system,ecoli,698
600,sapC,-,1351652,1352542,homolog of Salmonella peptide transport permease protein%3B membrane component of ABC superfamily,ecoli,169
601,sapB,-,1352529,1353494,homolog of Salmonella peptide transport permease protein%3B membrane component of ABC superfamily,ecoli,306
602,sapA,-,1353491,1355134,homolog of Salmonella peptide transport periplasmic protein%3B periplasmic-binding component of ABC superfamily,ecoli,697
603,ymjA,-,1355447,1355692,hypothetical protein,ecoli,74
604,puuP,-,1355826,1357211,putative amino acid/amine transport protein,ecoli,60
605,puuA,-,1357514,1358932,putative glutamine synthetase,ecoli,70
606,pspF,-,1364959,1365936,psp operon transcriptional activator,ecoli,400
607,ycjW,-,1380987,1381985,putative LACI-type transcriptional regulator,ecoli,260
608,tpx,-,1386329,1386835,thiol peroxidase,ecoli,8471
609,mpaA,-,1387894,1388622,putative carboxypeptidase,ecoli,679
610,ymjC,-,1388749,1388886,pseudogene,ecoli,10
611,ymjD,-,1388892,1388957,expressed protein,ecoli,5
612,ycjY,-,1388957,1389877,putative hydrolase,ecoli,67
613,ynaI,-,1392915,1393946,mechanosensitive channel protein%2C very small conductance,ecoli,440
614,uspE,-,1395696,1396646,stress-induced protein,ecoli,20572
615,fnr,-,1396798,1397550,transcriptional regulation of aerobic%2C anaerobic respiration%2C osmotic balance,ecoli,2029
616,ogt,-,1397745,1398260,O-6-alkylguanine-DNA/cysteine-protein methyltransferase,ecoli,390
617,abgT,-,1398271,1399797,p-aminobenzoyl-glutamate transporter%3B membrane protein,ecoli,27
618,abgB,-,1399834,1401279,p-aminobenzoyl-glutamate hydrolase%2C B subunit,ecoli,30
619,abgA,-,1401279,1402589,p-aminobenzoyl-glutamate hydrolase%2C A subunit,ecoli,61
620,ydaM,-,1404587,1405819,diguanylate cyclase%2C csgD regulator,ecoli,160
621,ttcA,-,1409037,1409972,tRNA 2-thiocytidine biosynthesis protein,ecoli,670
622,intR,-,1410024,1411259,Rac prophage%3B integrase,ecoli,30
623,ydaQ,-,1411261,1411476,putative lambdoid prophage Rac excisionase,ecoli,1
624,rcbA,-,1411555,1411764,double-strand break reduction protein%2C Rac prophage,ecoli,6
625,ralR,-,1411757,1411951,restriction alleviation and modification enhancement,ecoli,5
626,recT,-,1412008,1412817,recombinase%2C DNA renaturation,ecoli,125
627,recE,-,1412810,1415410,exonuclease VIII%2C ds DNA exonuclease%2C 5' --> 3' specific,ecoli,57
628,racC,-,1415512,1415787,RacC protein,ecoli,4
629,ydaE,-,1415862,1416032,Rac prophage%3B conserved protein,ecoli,0
630,kilR,-,1416032,1416253,Kil protein (killing function) of lambdoid prophage Rac,ecoli,4
631,ydaF,-,1417180,1417335,Rac prophage%3B putative protein,ecoli,16
632,ydaG,-,1417346,1417480,Rac prophage%3B putative protein,ecoli,12
633,racR,-,1417789,1418265,Rac prophage%3B predicted DNA-binding transcriptional regulator,ecoli,710
634,insH1,-,1425770,1426750,IS5 transposase and trans-activator%3BIS%2C phage%2C Tn%3B Transposon-related functions%3B extrachromosomal%3B transposon related,ecoli,115
635,pinR,-,1431108,1431698,Rac prophage%3B predicted site-specific recombinase,ecoli,1
636,ynaE,-,1432015,1432248,cold shock protein%2C function unknown%2C Rac prophage,ecoli,0
637,ttcC,-,1432982,1433032,pseudogene%2C prophage Rac integration site ttcA duplication%3BPhage or Prophage Related,ecoli,8
638,uspF,-,1433209,1433643,putative filament protein,ecoli,8255
639,ompN,-,1433784,1434917,outer membrane pore protein N%2C non-specific,ecoli,17
640,ydbK,-,1435284,1438808,putative oxidoreductase%2C Fe-S subunit,ecoli,2305
641,hslJ,-,1439345,1439767,heat shock protein hslJ,ecoli,96
642,ldhA,-,1439878,1440867,fermentative D-lactate dehydrogenase%2C NAD-dependent,ecoli,2422
643,feaR,-,1444402,1445307,regulatory protein for 2-phenylethylamine catabolism,ecoli,166
644,tynA,-,1447100,1449373,copper amine oxidase (tyramine oxidase),ecoli,80
645,paaZ,-,1449621,1451666,fused oxepin-CoA hydrolase/3-oxo-5%2C6-dehydrosuberyl-CoA semialdehyde dehydrogenase,ecoli,37
646,ynbG,-,1463189,1463254,expressed protein,ecoli,0
647,insD1,-,1465945,1466850,IS2 transposase TnpB,ecoli,0
648,insC1,-,1466808,1467173,IS2 repressor TnpA,ecoli,0
649,azoR,-,1480279,1480884,acyl carrier protein phosphodiesterase,ecoli,275
650,gapC,-,1487737,1487988,pseudogene%2C GAP dehydrogenase~glyceraldehyde-3-phosphate dehydrogenase (second fragment),ecoli,240
651,gapC,-,1487988,1488737,pseudogene%2C GAP dehydrogenase~glyceraldehyde-3-phosphate dehydrogenase (second fragment),ecoli,1570
652,hokB,-,1489946,1490095,small toxic membrane polypeptide,ecoli,295
653,mokB,-,1489986,1490153,regulatory peptide whose translation enables hokB expression,ecoli,36
654,ydcI,-,1492172,1493095,putative transcriptional regulator LYSR-type,ecoli,174
655,ydcK,-,1497493,1498473,putative enzyme,ecoli,161
656,insP,-,1501242,1501673,pseudogene%2C IS609 transposase A%3BIS%2C phage%2C Tn%3B Transposon-related functions%3B extrachromosomal%3B transposon related,ecoli,2
657,ydcO,-,1502929,1504104,putative membrane transport protein,ecoli,198
658,yncJ,-,1506858,1507088,hypothetical protein,ecoli,29
659,yncL,-,1515123,1515218,hypothetical protein,ecoli,18
660,ydcZ,-,1515906,1516355,inner membrane protein%2C DUF606 family,ecoli,256
661,mnaT,-,1516352,1516870,methionine N-acyltransferase%3B L-amino acid N-acyltransferase,ecoli,374
662,yncD,-,1518987,1521089,putative iron outer membrane transporter,ecoli,164
663,ansP,-,1522505,1524004,L-asparagine permease,ecoli,209
664,yddH,-,1531306,1531875,hypothetical protein,ecoli,303
665,yddE,-,1532989,1533882,conserved predicted enzyme%2C PhzC-PhzF family,ecoli,526
666,narV,-,1533961,1534641,nitrate reductase 2 (NRZ)%2C gamma subunit,ecoli,70
667,narW,-,1534638,1535333,nitrate reductase 2 (NRZ)%2C delta subunit (assembly subunit),ecoli,20
668,narY,-,1535333,1536877,nitrate reductase 2 (NRZ)%2C beta subunit,ecoli,42
669,narZ,-,1536874,1540614,nitrate reductase 2 (NRZ)%2C alpha subunit,ecoli,105
670,narU,-,1540696,1542084,nitrite extrusion protein 2,ecoli,16
671,yddK,-,1542408,1542788,pseudogene%2C leucine-rich protein~putative glycoportein,ecoli,1
672,yddK,-,1542788,1543738,pseudogene%2C leucine-rich protein~putative glycoportein,ecoli,0
673,yddL,-,1543774,1544052,predicted lipoprotein%3Bputative membrane%3B Not classified~putative outer membrane porin protein,ecoli,0
674,yddG,-,1544312,1545193,aromatic amino acid exporter,ecoli,495
675,yddM,-,1550422,1550706,putative DNA-binding transcriptional regulator,ecoli,295
676,adhP,-,1550852,1551862,alcohol dehydrogenase,ecoli,105
677,maeA,-,1551996,1553693,NAD-linked malate dehydrogenase (malic enzyme),ecoli,3564
678,sra,-,1553850,1553987,stationary phase-induced ribosome-associated protein,ecoli,514
679,bdm,-,1554089,1554304,biofilm-dependent modulation protein,ecoli,0
680,ddpF,-,1555136,1556062,ATP-binding component of ABC superfamily,ecoli,45
681,ddpD,-,1556055,1557041,ATP-binding component of ABC superfamily,ecoli,49
682,ddpC,-,1557038,1557934,membrane component of ABC superfamily,ecoli,68
683,ddpB,-,1557931,1558953,membrane component of ABC superfamily,ecoli,27
684,ddpA,-,1558955,1560505,periplasmic-binding component of ABC superfamily,ecoli,31
685,ddpX,-,1560519,1561100,D-ala-D-ala dipeptidase%2C Zn-dependent,ecoli,12
686,dosP,-,1561358,1563757,oxygen sensor%2C c-di-GMP phosphodiesterase%2C heme-regulated%3B cold- and stationary phase-induced bioflim regulator,ecoli,46
687,dosC,-,1563782,1565164,diguanylate cyclase%2C cold- and stationary phase-induced oxygen-dependent biofilm regulator,ecoli,24
688,yddW,-,1565528,1566847,liprotein%2C glycosyl hydrolase homolog,ecoli,329
689,gadC,-,1566978,1568513,acid sensitivity protein%2C putative transporter,ecoli,89
690,gadB,-,1568669,1570069,glutamate decarboxylase isozyme,ecoli,5
691,pqqL,-,1570431,1573226,putative zinc protease,ecoli,135
692,yddB,-,1573271,1575643,putative porin protein,ecoli,73
693,yddA,-,1575681,1577366,fused predicted multidrug transporter subunits of ABC superfamily: membrane component/ATP-binding component,ecoli,24
694,ydeM,-,1577657,1578814,putative enzyme,ecoli,378
695,ydeN,-,1578866,1580548,putative sulfatase,ecoli,6940
696,ydeO,-,1580950,1581711,putative ARAC-type regulatory protein,ecoli,4
697,safA,-,1581786,1581983,two-component system connector membrane protein%2C EvgSA to PhoQP,ecoli,0
698,ydeP,-,1582231,1584510,putative oxidoreductase%2C major subunit,ecoli,124
699,ydeQ,-,1584844,1585758,putative adhesin%3B similar to FimH protein,ecoli,10
700,ydeR,-,1585817,1586320,putative fimbrial-like protein,ecoli,4
701,ydeS,-,1586333,1586863,putative fimbrial-like protein,ecoli,6
702,ydeT,-,1586877,1588103,pseudogene~putative outer membrane protein,ecoli,11
703,yneL,-,1588358,1588450,pseudogene%2C AraC family,ecoli,2
704,yneL,-,1588450,1588560,pseudogene%2C AraC family,ecoli,6
705,hipA,-,1588878,1590200,persistence to inhibition of murein or DNA biosynthesis%2C DNA-binding regulator,ecoli,1051
706,hipB,-,1590200,1590466,persistence to inhibition of murein or DNA biosynthesis%3B regulatory protein,ecoli,108
707,yneO,-,1590689,1596011,pseudogene%2C AidA homolog,ecoli,924
708,lsrK,-,1596641,1598233,autoinducer-2 (AI-2) kinase,ecoli,901
709,lsrR,-,1598312,1599265,lsr operon transcriptional repressor,ecoli,979
710,yneE,-,1606132,1607046,putative inner membrane protein%2C bestrophin family,ecoli,47
711,uxaB,-,1607253,1608704,altronate oxidoreductase,ecoli,1402
712,yneF,-,1608931,1609878,putative membrane-bound diguanylate cyclase,ecoli,268
713,yneG,-,1609990,1610349,hypothetical protein,ecoli,106
714,glsB,-,1610349,1611275,putative glutaminase,ecoli,493
715,sad,-,1611339,1612727,putative aldehyde dehydrogenase,ecoli,994
716,marC,-,1616267,1616932,inner membrane protein%2C UPF0056 family,ecoli,347
717,eamA,-,1618262,1619161,amino acid metabolite efflux pump,ecoli,253
718,ydeH,-,1620984,1621874,diguanylate cyclase%2C required for pgaD induction,ecoli,102
719,ydeI,-,1622129,1622521,hypothetical protein,ecoli,29
720,dcp,-,1623359,1625404,dipeptidyl carboxypeptidase II,ecoli,2197
721,ydfI,-,1627477,1628937,putative oxidoreductase,ecoli,79
722,ydfJ,-,1629026,1630309,pseudogene%2C MFS transporter family%3B interrupted by Qin prophage%3BPhage or Prophage Related~putative transport protein,ecoli,13
723,tfaQ,-,1632334,1632909,tail fiber assembly protein homolog from lambdoid prophage Qin,ecoli,0
724,stfQ,-,1632909,1633871,Qin prophage%3B predicted side tail fiber assembly protein,ecoli,22
725,nohQ,-,1633864,1634391,pseudogene%2C Qin prophage%3B predicted packaging protein%3BPhage or Prophage Related~DNA packaging protein NU1 homolog from lambdoid prophage Qin,ecoli,1
726,gnsB,-,1635633,1635806,Qin prophage%3B multicopy suppressor of secG(Cs) and fabA6(Ts),ecoli,281
727,ynfN,-,1635978,1636133,Qin prophage%3B cold shock-induced protein,ecoli,0
728,cspI,-,1636479,1636691,cold shock-like protein,ecoli,0
729,rzpQ,-,1637054,1637551,Rz-like protein%2C Qin prophage,ecoli,13
730,rzoQ,-,1637104,1637358,putative Rz1-like lipoprotein%2C Qin prophage,ecoli,0
731,rrrQ,-,1637548,1638081,Qin prophage%3B predicted lysozyme,ecoli,6
732,ydfR,-,1638078,1638389,Qin prophage%3B putative protein,ecoli,7
733,essQ,-,1638394,1638609,Qin prophage%3B predicted S lysis protein,ecoli,3
734,cspB,-,1639363,1639578,Qin prophage%3B cold shock protein,ecoli,40
735,quuQ,-,1640513,1641265,Qin prophage%3B predicted antitermination protein Q,ecoli,98
736,ydfU,-,1641279,1642328,Qin prophage%3B putative protein,ecoli,0
737,rem,-,1642675,1642926,Qin prophage%3B putative protein,ecoli,66
738,hokD,-,1643143,1643298,polypeptide destructive to membrane potential~hokD (relF) regulatory elements are deleted%2C and the gene is fused to the relBE transcript%3B evolutionary relic?,ecoli,337
739,relE,-,1643370,1643657,Qin prophage%3B toxin of the RelE-RelB toxin-antitoxin system,ecoli,890
740,relB,-,1643657,1643896,negative regulator of translation,ecoli,311
741,intK,-,1645198,1645380,pseudogene%2C integrase fragment%2C Qin prophage%3BPhage or Prophage Related,ecoli,9
742,ydfX,-,1645382,1645660,pseudogene%2C Qin prophage%3BPhage or Prophage Related,ecoli,11
743,dicC,-,1645644,1645874,regulator of dicB,ecoli,0
744,ydfJ,-,1650779,1650862,pseudogene%2C MFS transporter family%3B interrupted by Qin prophage%3BPhage or Prophage Related~putative transport protein,ecoli,0
745,rspB,-,1650920,1651939,starvation sensing protein,ecoli,27
746,rspA,-,1651951,1653165,starvation sensing protein,ecoli,29
747,ynfA,-,1653371,1653697,inner membrane protein%2C UPF0060 family,ecoli,84
748,ynfC,-,1654771,1655481,lipoprotein%2C UPF0257 family,ecoli,536
749,ynfK,-,1664548,1665243,putative dethiobiotin synthetase,ecoli,4814
750,mlc,-,1665368,1666588,putative NAGC-like transcriptional regulator,ecoli,7013
751,ynfL,-,1666723,1667616,putative transcriptional regulator LYSR-type,ecoli,117
752,mdtI,-,1670844,1671173,possible chaperone,ecoli,45
753,mdtJ,-,1671160,1671525,possible chaperone,ecoli,19
754,pntB,-,1672996,1674384,pyridine nucleotide transhydrogenase%2C beta subunit,ecoli,6958
755,pntA,-,1674395,1675927,pyridine nucleotide transhydrogenase%2C alpha subunit,ecoli,8033
756,ydgC,-,1679719,1680054,inner membrane protein%2C GlpM family,ecoli,127
757,fumC,-,1683209,1684612,fumarase C%3D fumarate hydratase Class II%3B isozyme,ecoli,682
758,fumA,-,1684755,1686401,fumarase A %3D fumarate hydratase Class I%3B aerobic isozyme,ecoli,5847
759,uidC,-,1689610,1690875,membrane-associated protein,ecoli,56
760,uidB,-,1690914,1692287,glucuronide permease,ecoli,147
761,uidA,-,1692284,1694095,beta-D-glucuronidase,ecoli,695
762,uidR,-,1694486,1695076,repressor for uid operon,ecoli,933
763,hdhA,-,1695297,1696064,NAD-dependent 7alpha-hydroxysteroid dehydrogenase%2C dehydroxylation of bile acids,ecoli,2353
764,malI,-,1696176,1697204,maltose regulon regulatory protein,ecoli,1026
765,ydgJ,-,1701292,1702332,putative oxidoreductase,ecoli,1291
766,pdxY,-,1713050,1713913,pyridoxal kinase 2 / pyridoxine kinase,ecoli,572
767,tyrS,-,1713972,1715246,tyrosine tRNA synthetase,ecoli,6265
768,pdxH,-,1715375,1716031,pyridoxinephosphate oxidase,ecoli,626
769,mliC,-,1716090,1716419,inhibitor of c-type lysozyme%2C membrane-bound%3B predicted lipoprotein,ecoli,117
770,anmK,-,1716517,1717626,anhydro-N-acetylmuramic acid kinase,ecoli,852
771,slyA,-,1718414,1718848,transcriptional regulator for cryptic hemolysin,ecoli,1339
772,sodC,-,1722158,1722679,superoxide dismutase precursor (Cu-Zn),ecoli,1261
773,ydhF,-,1722760,1723656,putative oxidoreductase,ecoli,5784
774,ydhL,-,1723705,1723944,hypothetical protein,ecoli,122
775,grxD,-,1731778,1732125,glutaredoxin-4,ecoli,3192
776,ydhP,-,1734145,1735314,putative transport protein,ecoli,93
777,ynhF,-,1735480,1735569,hypothetical protein,ecoli,292
778,ydhB,-,1736890,1737822,putative transcriptional regulator LYSR-type,ecoli,304
779,ribC,-,1740625,1741266,riboflavin synthase%2C alpha chain,ecoli,3347
780,ydhQ,-,1742895,1744151,possible enzyme,ecoli,3822
781,ydhT,-,1746771,1747583,hypothetical protein,ecoli,139
782,ydhU,-,1747587,1748372,putative cytochrome,ecoli,167
783,ydhX,-,1748369,1749037,putative oxidoreductase%2C Fe-S subunit,ecoli,205
784,ydhW,-,1749101,1749748,hypothetical protein,ecoli,384
785,ydhV,-,1749752,1751854,putative oxidoreductase,ecoli,3576
786,ydhY,-,1751875,1752501,putative oxidoreductase%2C Fe-S subunit,ecoli,2843
787,ydhZ,-,1752956,1753165,hypothetical protein,ecoli,351
788,ynhG,-,1755745,1756749,murein L%2CD-transpeptidase,ecoli,997
789,sufE,-,1756898,1757314,sulfur acceptor protein,ecoli,37
790,sufS,-,1757327,1758547,cysteine desulfurase%2C stimulated by SufE%3B selenocysteine lyase%2C PLP-dependent,ecoli,175
791,sufD,-,1758544,1759815,component of SufBCD Fe-S cluster assembly scaffold,ecoli,134
792,sufC,-,1759790,1760536,putative ATP-binding component of a transport system,ecoli,61
793,sufB,-,1760546,1762033,component of SufBCD Fe-S cluster assembly scaffold,ecoli,268
794,sufA,-,1762042,1762410,Fe-S cluster assembly protein,ecoli,70
795,ydiH,-,1762958,1763146,hypothetical protein,ecoli,109
796,ydiI,-,1763246,1763656,acyl-CoA esterase,ecoli,301
797,ydiJ,-,1763653,1766709,putative oxidase,ecoli,1130
798,ydiP,-,1776414,1777325,putative ARAC-type regulatory protein,ecoli,296
799,ppsA,-,1782758,1785136,phosphoenolpyruvate synthase,ecoli,5103
800,ydiU,-,1787832,1789268,conserved protein%2C UPF0061 family,ecoli,401
801,ydiV,-,1789331,1790044,anti-FlhD4C2 factor%2C inactive EAL family phosphodiesterase,ecoli,216
802,nlpC,-,1790291,1790755,lipoprotein,ecoli,1843
803,btuD,-,1790833,1791582,ATP-binding component of vitamin B12 transport system,ecoli,534
804,btuE,-,1791582,1792133,vitamin B12 transport,ecoli,574
805,btuC,-,1792196,1793176,vitamin B12 transport permease protein,ecoli,328
806,ihfA,-,1793277,1793576,integration host factor (IHF)%2C alpha subunit%3B site specific recombination,ecoli,11971
807,pheT,-,1793581,1795968,phenylalanine tRNA synthetase%2C beta-subunit,ecoli,6654
808,pheS,-,1795983,1796966,phenylalanine tRNA synthetase%2C alpha-subunit,ecoli,1393
809,pheM,-,1797250,1797294,phenylalanyl-tRNA synthetase (pheST) operon leader peptide,ecoli,11
810,rplT,-,1797417,1797773,50S ribosomal subunit protein L20%2C and regulator,ecoli,17945
811,rpmI,-,1797826,1798023,50S ribosomal subunit protein A,ecoli,4771
812,infC,-,1798120,1798662,protein chain initiation factor IF-3,ecoli,19789
813,thrS,-,1798666,1800594,threonine tRNA synthetase,ecoli,23224
814,ydiY,-,1803349,1804107,putative outer membrane protein%2C acid-inducible,ecoli,477
815,yniB,-,1806721,1807257,putative inner membrane protein,ecoli,368
816,ydjO,-,1810353,1811156,hypothetical protein,ecoli,3
817,cedA,-,1811445,1811687,cell division modulator,ecoli,47
818,chbG,-,1814410,1815159,chito-oligosaccharide deacetylase,ecoli,373
819,chbF,-,1815172,1816524,phospho-chitobiase%3B general 6-phospho-beta-glucosidase activity,ecoli,70
820,chbR,-,1816629,1817471,negative transcriptional regulator of cel operon,ecoli,434
821,chbA,-,1817479,1817829,PTS family enzyme IIA%2C cellobiose/arbutin/salicin sugar-specific,ecoli,149
822,chbC,-,1817880,1819238,PEP-dependent phosphotransferase enzyme II for cellobiose%2C arbutin%2C and salicin,ecoli,191
823,chbB,-,1819323,1819643,PTS family enzyme IIB%2C cellobiose/arbutin/salicin sugar-specific,ecoli,583
824,osmE,-,1819942,1820280,activator of ntrL gene,ecoli,2203
825,ves,-,1822386,1822961,hypothetical protein,ecoli,17
826,spy,-,1823164,1823649,periplasmic protein related to spheroblast formation,ecoli,159
827,astE,-,1823979,1824947,succinylglutamate desuccinylase,ecoli,12
828,astB,-,1824940,1826283,succinylarginine dihydrolase,ecoli,84
829,astD,-,1826280,1827758,succinylglutamic semialdehyde dehydrogenase,ecoli,47
830,astA,-,1827755,1828789,arginine succinyltransferase,ecoli,8
831,astC,-,1828786,1830006,acetylornithine delta-aminotransferase,ecoli,23
832,ynjF,-,1838807,1839427,putative cytochrome oxidase,ecoli,190
833,ynjH,-,1839887,1840159,conserved protein%2C DUF1496 family,ecoli,49
834,ynjI,-,1841855,1842895,inner membrane protein,ecoli,15
835,topB,-,1843023,1844984,DNA topoisomerase III,ecoli,2396
836,selD,-,1844989,1846032,selenophosphate synthase%2C H(2)Se added to acrylyl-tRNA,ecoli,6460
837,ydjA,-,1846149,1846700,putative oxidoreductase,ecoli,1889
838,ydjE,-,1850645,1852003,putative transport protein,ecoli,68
839,ydjF,-,1852120,1852878,putative DEOR-type transcriptional regulator,ecoli,770
840,ydjG,-,1853015,1853995,alpha-Keto reductase%2C NADH-dependent%3B can use methylglyoxal as substrate,ecoli,78
841,ydjH,-,1854005,1854952,putative kinase,ecoli,46
842,ydjI,-,1854957,1855793,putative aldolase,ecoli,52
843,ydjJ,-,1855814,1856857,putative oxidoreductase,ecoli,60
844,ydjK,-,1856874,1858253,putative transport protein,ecoli,38
845,ydjL,-,1858280,1859356,putative oxidoreductase%2C Zn-dependent and NAD(P)-binding,ecoli,166
846,yeaC,-,1859726,1859998,hypothetical protein,ecoli,1686
847,msrB,-,1860040,1860453,methionine sulfoxide reductase B,ecoli,1334
848,yeaE,-,1862806,1863660,putative an aldehyde reductase,ecoli,450
849,mipA,-,1863750,1864496,scaffolding protein for murein synthesizing machinery,ecoli,2223
850,yoaI,-,1872102,1872206,hypothetical protein,ecoli,3
851,yeaM,-,1872779,1873600,putative ARAC-type regulatory protein,ecoli,266
852,yoaF,-,1875302,1875556,conserved outer membrane lipoprotein,ecoli,105
853,yeaQ,-,1877031,1877279,conserved protein%2C UPF0410 family,ecoli,218
854,yoaG,-,1877427,1877609,hypothetical protein,ecoli,119
855,yeaR,-,1877613,1877972,hypothetical protein,ecoli,131
856,leuE,-,1878145,1878783,neutral amino-acid efflux system,ecoli,321
857,dmlR,-,1878910,1879833,putative transcriptional regulator LYSR-type,ecoli,2187
858,rnd,-,1884888,1886015,RNase D%2C processes tRNA precursor,ecoli,380
859,fadD,-,1886085,1887770,acyl-CoA synthetase (long-chain-fatty-acid--CoA ligase),ecoli,432
860,yeaY,-,1887975,1888556,putative outer membrane protein,ecoli,873
861,tsaB,-,1888596,1889291,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein%3B binding partner and protease for TsaD,ecoli,334
862,yoaA,-,1889349,1891259,putative enzyme,ecoli,456
863,yoaH,-,1892576,1892755,hypothetical protein,ecoli,191
864,yoaE,-,1898053,1899609,putative transport protein,ecoli,817
865,rlmA,-,1904275,1905084,23S rRNA m(1)G745 methyltransferase%2C SAM-dependent,ecoli,211
866,cspC,-,1905250,1905459,cold shock protein,ecoli,17663
867,yobF,-,1905472,1905615,hypothetical protein,ecoli,2681
868,yebO,-,1906285,1906572,putative inner membrane protein,ecoli,1318
869,mgrB,-,1906647,1906790,regulatory peptide for PhoPQ%2C feedback inhibition,ecoli,231
870,kdgR,-,1907332,1908123,DNA-binding transcriptional regulator f kdgK%2C kdgT%2C eda,ecoli,1756
871,htpX,-,1909719,1910600,heat shock protein%2C integral membrane protein,ecoli,5657
872,prc,-,1910792,1912840,carboxy-terminal protease for penicillin-binding protein 3,ecoli,3755
873,proQ,-,1912860,1913558,regulator of ProP~putative structural element which influences activation of ProP,ecoli,2978
874,msrC,-,1913655,1914152,free methionine-(R)-sulfoxide reductase,ecoli,1281
875,pphA,-,1920337,1920993,serine/threonine-specific protein phosphatase 1,ecoli,38
876,yebY,-,1921389,1921730,hypothetical protein,ecoli,836
877,yebZ,-,1921743,1922615,putative resistance protein,ecoli,983
878,yobA,-,1922619,1922993,hypothetical protein,ecoli,704
879,ptrB,-,1924803,1926863,protease II,ecoli,392
880,yebE,-,1927072,1927731,inner membrane protein%2C DUF533 family,ecoli,889
881,yebF,-,1928058,1928414,extracellular Colicin M immunity family protein,ecoli,660
882,yebG,-,1928481,1928771,conserved protein regulated by LexA,ecoli,763
883,eda,-,1930139,1930780,2-keto-3-deoxygluconate 6-phosphate aldolase and 2-keto-4-hydroxyglutarate aldolase,ecoli,4745
884,edd,-,1930817,1932628,6-phosphogluconate dehydratase,ecoli,875
885,zwf,-,1932863,1934338,glucose-6-phosphate 1-dehydrogenase,ecoli,3022
886,waaN,-,1937246,1938217,suppressor of htrB%2C heat shock protein,ecoli,1201
887,yebA,-,1938337,1939659,putative peptidase,ecoli,1583
888,znuA,-,1939675,1940607,zinc transporter subunit: periplasmic-binding component of ABC superfamily,ecoli,1201
889,ruvB,-,1942370,1943380,Holliday junction helicase subunit A%3B branch migration%3B repair,ecoli,1212
890,ruvA,-,1943389,1944000,Holliday junction helicase subunit B%3B branch migration%3B repair,ecoli,815
891,yobI,-,1944139,1944204,expressed protein,ecoli,0
892,ruvC,-,1944879,1945400,Holliday junction nuclease%3B resolution of structures%3B repair,ecoli,1648
893,yebC,-,1945435,1946175,conserved protein%2C UPF0082 family,ecoli,3394
894,nudB,-,1946204,1946656,dihydroneopterin triphosphate pyrophosphatase,ecoli,1174
895,aspS,-,1946774,1948546,aspartate tRNA synthetase,ecoli,6078
896,torZ,-,1952602,1955031,trimethylamine N-oxide reductase system III%2C catalytic subunit,ecoli,322
897,torY,-,1955056,1956156,TMAO reductase III (TorYZ)%2C cytochrome c-type subunit,ecoli,9
898,cutC,-,1956544,1957290,copper homeostasis protein,ecoli,530
899,yecM,-,1957304,1957870,putative metal-binding enzyme,ecoli,260
900,flhE,-,1960604,1960996,flagellar protein,ecoli,18
901,flhA,-,1960996,1963074,flagellar biosynthesis%3B possible export of flagellar proteins,ecoli,238
902,flhB,-,1963067,1964215,putative part of export apparatus for flagellar proteins,ecoli,16
903,cheZ,-,1964417,1965061,chemotactic response%3B CheY protein phophatase%3B antagonist of CheY as switch regulator,ecoli,123
904,cheY,-,1965072,1965461,chemotaxis regulator transmits chemoreceptor signals to flagelllar motor components,ecoli,50
905,cheB,-,1965476,1966525,response regulator for chemotaxis (cheA sensor)%3B protein methylesterase,ecoli,25
906,cheR,-,1966528,1967388,response regulator for chemotaxis%3B protein glutamate methyltransferase,ecoli,31
907,tap,-,1967407,1969008,methyl-accepting chemotaxis protein IV%2C peptide sensor receptor,ecoli,27
908,tar,-,1969054,1970715,methyl-accepting chemotaxis protein II%2C aspartate sensor receptor,ecoli,51
909,cheW,-,1970860,1971363,positive regulator of CheA protein activity,ecoli,37
910,cheA,-,1971384,1973348,sensory transducer kinase between chemo- signal receptors and CheB and CheY,ecoli,52
911,motB,-,1973353,1974279,enables flagellar motor rotation%2C linking torque machinery to cell wall,ecoli,18
912,motA,-,1974276,1975163,proton conductor component of motor%3B no effect on switching,ecoli,18
913,flhC,-,1975290,1975868,regulator of flagellar biosynthesis acting on class 2 operons%3B transcription initiation factor?,ecoli,263
914,flhD,-,1975871,1976221,regulator of flagellar biosynthesis%2C acting on class 2 operons%3B transcriptional initiation factor?,ecoli,125
915,insB1,-,1976542,1977045,IS1 transposase B,ecoli,0
916,insA,-,1976964,1977239,IS1 repressor TnpA,ecoli,0
917,otsA,-,1978212,1979636,trehalose-6-phosphate synthase,ecoli,436
918,otsB,-,1979611,1980411,trehalose-6-phosphate phophatase%2C biosynthetic,ecoli,143
919,araH,-,1980578,1981564,high-affinity L-arabinose transport protein (ABC superfamily%2C membrane),ecoli,599
